日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/08,1,2514,野村外国株Ｈ,東Ｅ,"1,484",,+6,310.220,"+10,451.70",－,－
2021/10/08,2,2636,ＧＸガバ日株,東Ｅ,"2,750",,+36,36.306,"+6,789.18",－,－
2021/10/08,3,3498,霞ヶ関Ｃ,東Ｍ,"3,180",,+261,"1,423.600","+4,026.38",21.2,4.38
2021/10/08,4,2513,野村外国株式,東Ｅ,"1,537",,+13,298.200,"+3,433.18",－,－
2021/10/08,5,2641,ＧＸリー日株,東Ｅ,"1,994",,+30,4.905,"+2,609.94",－,－
2021/10/08,6,2562,日興ダウヘ有,東Ｅ,"3,010",,+25,168.870,"+2,322.81",－,－
2021/10/08,7,3082,きちりＨＤ,東１,622,,-2,214.600,"+1,192.77",－,8.35
2021/10/08,8,6072,地盤ＨＤ,東Ｍ,193,,+2,662.200,"+1,084.62",62.9,3.46
2021/10/08,9,1456,大和日経イン,東Ｅ,"4,395",,-55,407.036,+983.64,－,－
2021/10/08,10,1680,日興ＭＳコク,東Ｅ,"3,595",,+20,171.340,+970.21,－,－
2021/10/08,11,6309,巴工業,東１,"2,434",,+3,161.300,+954.25,11.4,0.78
2021/10/08,12,4424,Ａｍａｚｉａ,東Ｍ,"1,489",,+167,101.600,+832.11,66.9,4.94
2021/10/08,13,1580,日経ベア,東Ｅ,"2,722",,-37,757.940,+760.32,－,－
2021/10/08,14,8079,正栄食,東１,"4,195",,+70,320.200,+742.63,25.7,1.65
2021/10/08,15,8166,タカキュー,東１,131,,+1,345.000,+713.68,－,4.02
2021/10/08,16,1430,１ｓｔコーポ,東１,810,,+12,157.200,+652.15,8.3,1.56
2021/10/08,17,6192,ＨｙＡＳ＆Ｃ,東Ｍ,207,,+20,"11,212.100",+585.25,－,3.78
2021/10/08,18,7378,アシロ,東Ｍ,723,,+48,368.900,+510.76,22.2,2.28
2021/10/08,19,1593,ＭＸ４００,東Ｅ,"18,260",,+180,1.066,+498.88,－,－
2021/10/08,20,3423,エスイー,ＪＱ,330,,+26,144.800,+491.02,14.4,1.09
2021/10/08,21,1543,純パラ信託,東Ｅ,"67,400",,"+2,700",0.669,+462.18,－,－
2021/10/08,22,2134,燦キャピタル,ＪＱ,29,,+1,610.800,+451.76,－,2.01
2021/10/08,23,4337,ぴあ,東１,"4,080",,+350,125.500,+450.44,－,23.00
2021/10/08,24,4956,コニシ,東１,"1,835",,+175,196.200,+445.00,12.3,1.00
2021/10/08,25,7713,シグマ光機,ＪＱ,"1,939",,+130,320.400,+440.30,16.3,0.99
2021/10/08,26,1873,日本ハウス,東１,412,,+15,"1,113.700",+432.62,18.3,0.80
2021/10/08,27,3454,Ｆブラザーズ,東１,"1,077",,+7,173.700,+426.36,5.9,0.77
2021/10/08,28,9824,泉州電,東１,"4,495",,-35,123.900,+420.59,12.8,0.98
2021/10/08,29,1592,日興ＪＰＸ日,東Ｅ,"1,636",,+17,6.617,+405.11,－,－
2021/10/08,30,7082,ジモティー,東Ｍ,"3,980",,+405,435.200,+384.63,77.3,25.44
