日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/24,1,1486,日興米債ヘ無,東Ｅ,"21,290",,-30,"41,836","+23,142.22",－,－
2022/02/24,2,6046,リンクバル,東Ｍ,225,,+11,"587,900","+5,499.05",－,2.60
2022/02/24,3,4882,ペルセウス,東Ｍ,416,S,-80,"5,337,700","+5,275.33",－,1.46
2022/02/24,4,2621,ｉＳ米２０Ｈ,東Ｅ,"2,117",,-8,"427,108","+3,859.10",－,－
2022/02/24,5,5724,アサカ理研,ＪＱ,"1,147",,+125,"434,700","+2,961.27",23.8,1.61
2022/02/24,6,2840,ｉＦＥナ百無,東Ｅ,"14,195",,-605,"9,769","+2,569.13",－,－
2022/02/24,7,2510,野村国内債券,東Ｅ,980.5,,+0.4,"161,240","+2,331.98",－,－
2022/02/24,8,3915,テラスカイ,東１,"1,472",,+39,"1,503,300","+2,056.81",91.3,1.99
2022/02/24,9,2134,燦キャピタル,ＪＱ,24,,-1,"1,503,700","+1,565.23",－,2.40
2022/02/24,10,2519,野村新興国債,東Ｅ,971.0,,-27.0,"94,360","+1,210.56",－,－
2022/02/24,11,1675,ＷＴパラジ,東Ｅ,"27,220",,"+1,580","1,869","+1,129.61",－,－
2022/02/24,12,7862,トッパンフォ,東１,"1,550",,+1,"175,800","+1,079.87",33.1,1.01
2022/02/24,13,7744,ノーリツ鋼機,東１,"2,140",S,+400,"2,294,100","+1,078.88",0.8,0.69
2022/02/24,14,2524,農中東証指数,東Ｅ,"1,880.5",,-27.5,"550,440",+942.11,－,－
2022/02/24,15,8705,岡藤日産ＨＤ,ＪＱ,165,,+22,"1,413,500",+921.32,－,0.75
2022/02/24,16,5952,アマテイ,東２,118,,-4,"129,100",+908.59,694,1.21
2022/02/24,17,3168,黒谷,東１,669,,+3,"174,600",+838.71,18.0,1.08
2022/02/24,18,6731,ピクセラ,東２,17,,-1,"1,836,500",+797.17,26.2,1.79
