日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/30,1,4412,サイエンスＡ,東Ｍ,"7,760",,+510,"3,338.100","+17,285.94",－,108
2021/11/30,2,6775,ＴＢグループ,東２,177,,-3,899.300,"+4,162.09",－,1.94
2021/11/30,3,1496,ｉＳＩＧ債Ｈ,東Ｅ,"2,585",,+18,27.303,"+2,375.34",－,－
2021/11/30,4,2566,日興ＥＳＧリ,東Ｅ,"1,138.0",,+2.0,19.460,"+1,482.11",－,－
2021/11/30,5,1498,ＯｎｅＥＳＧ,東Ｅ,"14,955",,-175,3.164,"+1,257.94",－,－
2021/11/30,6,3940,ノムラシス,東１,246,,+1,"1,532.900","+1,221.47",22.4,2.21
2021/11/30,7,1369,Ｏｎｅ２２５,東Ｅ,"28,000",,-415,54.610,"+1,167.64",－,－
2021/11/30,8,2170,ＬＩＮＫ＆Ｍ,東１,707,,-141,"4,300.100","+1,062.50",82.3,20.18
2021/11/30,9,4978,リプロセル,ＪＧ,233,,+10,"9,762.900",+948.20,－,3.02
2021/11/30,10,9831,ヤマダＨＤ,東１,396,,-9,"101,494.300",+842.02,5.6,0.52
2021/11/30,11,9663,ナガワ,東１,"11,420",,+70,323.700,+782.02,54.3,3.61
2021/11/30,12,2518,野村女性活躍,東Ｅ,"1,116",,-9,14.655,+781.77,－,－
2021/11/30,13,3288,オープンＨ,東１,"6,440",,-230,"7,397.200",+772.31,11.3,2.76
2021/11/30,14,1592,日興ＪＰＸ日,東Ｅ,"1,620",,-25,27.182,+768.43,－,－
2021/11/30,15,8572,アコム,東１,337,,0,"41,815.300",+667.38,8.7,1.01
2021/11/30,16,6324,ハーモニック,ＪＱ,"4,685",,+85,"3,969.100",+625.48,82.0,4.71
2021/11/30,17,4530,久光薬,東１,"3,990",,+40,"4,659.000",+619.43,32.9,1.26
2021/11/30,18,1976,明星工,東１,652,,+14,"1,273.400",+612.19,9.4,0.61
2021/11/30,19,9533,邦ガス,東１,"3,205",,-50,"9,748.400",+608.41,37.6,0.92
2021/11/30,20,2670,ＡＢＣマート,東１,"5,340",,+30,"5,023.800",+571.54,21.0,1.55
2021/11/30,21,7748,ホロン,ＪＱ,"3,920",,-30,219.700,+565.76,32.3,2.88
2021/11/30,22,2412,ベネ・ワン,東１,"5,320",,-50,"7,092.500",+551.76,104,41.06
2021/11/30,23,7956,ピジョン,東１,"2,301",,-11,"11,028.900",+548.38,30.3,3.91
2021/11/30,24,1982,日比谷設,東１,"1,864",,+55,582.200,+543.31,12.6,0.70
2021/11/30,25,8150,三信電,東１,"1,395",,-16,354.200,+541.67,11.3,0.61
2021/11/30,26,7679,薬王堂ＨＤ,東１,"2,138",,+40,379.200,+539.46,12.8,1.58
2021/11/30,27,9438,ＭＴＩ,東１,584,,+7,641.700,+537.24,40.0,1.83
2021/11/30,28,2282,日ハム,東１,"3,870",,-30,"7,972.200",+519.63,13.2,0.89
2021/11/30,29,3948,光ビジネス,ＪＱ,626,,+28,85.700,+516.55,5.1,0.46
2021/11/30,30,9070,トナミＨＤ,東１,"3,520",,+155,160.800,+513.74,7.1,0.40
2021/11/30,31,2588,プレミアムＷ,東２,"2,792",,+76,81.500,+494.89,24.6,6.62
2021/11/30,32,6351,鶴見製,東１,"1,530",,+87,538.900,+489.61,9.4,0.56
2021/11/30,33,2715,エレマテック,東１,"1,009",,+42,583.700,+484.87,9.4,0.74
2021/11/30,34,8960,ユナイテッド,東Ｒ,"144,600",,"+8,800",256.103,+479.13,27.1,1.23
2021/11/30,35,9502,中部電,東１,"1,146",,-12,"17,163.200",+478.47,34.7,0.42
2021/11/30,36,9692,シーイーシー,東１,"1,242",,+22,971.800,+467.64,12.2,1.23
2021/11/30,37,6471,日精工,東１,771,,+12,"42,357.200",+461.42,13.2,0.68
2021/11/30,38,8698,マネックスＧ,東１,931,,+83,"67,651.400",+460.83,－,2.40
2021/11/30,39,6845,アズビル,東１,"5,020",,-30,"1,486.800",+456.23,32.8,3.57
2021/11/30,40,4739,伊藤忠テクノ,東１,"3,695",,-40,"2,079.600",+456.04,25.9,3.22
2021/11/30,41,7513,コジマ,東１,556,,+2,"1,351.100",+442.39,13.4,0.73
2021/11/30,42,6952,カシオ,東１,"1,474",,+13,"19,811.500",+442.02,21.0,1.66
2021/11/30,43,3391,ツルハＨＤ,東１,"12,800",,-450,"1,205.100",+440.65,22.0,2.42
2021/11/30,44,6481,ＴＨＫ,東１,"2,711",,+76,"11,848.800",+439.98,17.2,1.18
2021/11/30,45,2634,野村ＳＰＨ有,東Ｅ,"2,332.0",,-9.5,199.700,+438.42,－,－
2021/11/30,46,6184,鎌倉新書,東１,775,,-16,"1,254.500",+437.72,60.3,8.70
2021/11/30,47,7065,ｕｐｒ,東２,"2,625",,+20,89.700,+427.65,25.8,2.79
2021/11/30,48,9506,東北電,東１,786,,+2,"40,933.600",+424.86,17.1,0.46
2021/11/30,49,6268,ナブテスコ,東１,"3,285",,+40,"12,158.800",+423.41,3.6,1.68
2021/11/30,50,5011,ニチレキ,東１,"1,307",,+66,817.500,+420.04,7.5,0.63
2021/11/30,51,6349,小森,東１,630,,+10,"1,514.200",+405.74,9.8,0.35
2021/11/30,52,1899,福田組,東１,"4,110",,+135,186.700,+404.59,6.6,0.47
2021/11/30,53,6381,アネスト岩田,東１,854,,+44,963.400,+404.13,11.9,1.02
2021/11/30,54,3104,富士紡ＨＤ,東１,"3,765",,+75,397.300,+403.55,10.3,1.11
2021/11/30,55,2288,丸大食,東１,"1,433",,+11,627.900,+398.73,80.2,0.48
2021/11/30,56,8342,青森銀,東１,"1,593",,+34,673.900,+398.45,9.5,0.27
2021/11/30,57,4587,ペプドリ,東１,"2,862",,-18,"12,202.500",+393.01,103,15.06
2021/11/30,58,8386,百十四,東１,"1,350",,+36,"1,046.500",+391.55,7.2,0.13
2021/11/30,59,4246,ＤＮＣ,東１,537,,+11,"1,403.800",+391.18,－,0.50
2021/11/30,60,1398,ＳＭＤリート,東Ｅ,"2,065.0",,-13.5,22.750,+389.25,－,－
2021/11/30,61,5449,大阪製鉄,東１,"1,013",,+15,439.100,+386.27,17.1,0.27
2021/11/30,62,7874,レック,東１,819,,-1,968.700,+384.83,9.4,0.83
2021/11/30,63,6151,日東工器,東１,"1,740",,+67,329.700,+383.43,17.3,0.64
2021/11/30,64,2899,永谷園ＨＤ,東１,"1,933",,+57,320.000,+381.20,14.8,1.05
2021/11/30,65,7241,フタバ,東１,385,,+10,"2,505.200",+380.84,10.4,0.47
2021/11/30,66,3612,ワールド,東１,"1,189",,+2,"1,228.600",+377.68,21.4,0.52
2021/11/30,67,7717,Ｖテク,東１,"3,445",,+30,522.300,+377.42,8.9,1.04
2021/11/30,68,4768,大塚商会,東１,"5,190",,-10,"2,382.500",+375.45,23.7,3.42
2021/11/30,69,6507,シンフォニア,東１,"1,261",,+26,840.500,+373.52,8.9,0.71
2021/11/30,70,3932,アカツキ,東１,"2,738",,+3,516.100,+372.19,－,1.03
2021/11/30,71,8037,カメイ,東１,992,,+16,701.600,+369.30,4.2,0.28
2021/11/30,72,4951,エステー,東１,"1,537",,+20,496.400,+368.30,12.7,1.04
2021/11/30,73,3835,ｅＢＡＳＥ,東１,644,,-5,"1,048.800",+366.96,33.7,5.56
2021/11/30,74,4116,大日精,東１,"2,200",,+39,400.100,+364.69,6.8,0.38
2021/11/30,75,8217,オークワ,東１,955,,+35,822.200,+363.21,20.9,0.53
2021/11/30,76,8897,タカラレーベ,東１,266,,+3,"3,905.800",+361.73,6.0,0.55
2021/11/30,77,5851,リョービ,東１,"1,007",,+7,"1,018.400",+361.02,－,0.26
2021/11/30,78,8922,ＪＡＭ,東Ｍ,98,,0,117.400,+360.39,14.9,0.60
2021/11/30,79,2120,ＬＩＦＵＬＬ,東１,258,,+1,"3,727.700",+358.29,48.6,1.20
2021/11/30,80,6517,デンヨー,東１,"1,657",,+49,506.100,+357.18,12.6,0.57
2021/11/30,81,4301,アミューズ,東１,"1,895",,+13,455.300,+356.67,20.5,0.95
2021/11/30,82,6961,エンプラス,東１,"2,521",,+34,370.100,+354.67,10.6,0.58
2021/11/30,83,6572,ＲＰＡ,東１,372,,-15,"1,093.100",+350.76,－,1.86
2021/11/30,84,9412,スカパーＪ,東１,405,,-16,"3,034.600",+349.37,9.2,0.49
2021/11/30,85,8746,第一商品,ＪＱ,135,,-13,393.400,+349.09,－,0.53
2021/11/30,86,7745,Ａ＆Ｄ,東１,"1,118",,-146,773.500,+344.28,6.7,1.06
2021/11/30,87,8043,スターゼン,東１,"1,844",,+47,446.800,+342.38,8.0,0.59
2021/11/30,88,7844,マーベラス,東１,716,,+5,"1,339.200",+337.93,15.7,1.61
2021/11/30,89,7162,アストマクス,ＪＱ,246,,+5,"3,860.100",+337.26,－,0.59
2021/11/30,90,2034,コスピベア,東EN,"6,403",,+35,2.556,+329.58,－,－
2021/11/30,91,4344,ソースネクス,東１,185,,+3,"5,075.300",+328.15,685,2.17
2021/11/30,92,5949,ユニプレス,東１,710,,+12,"1,708.500",+328.09,－,0.27
2021/11/30,93,9740,ＣＳＰ,東１,"2,407",,+38,389.700,+327.77,11.0,1.15
2021/11/30,94,2331,ＡＬＳＯＫ,東１,"4,840",,+15,"1,843.300",+322.87,17.8,1.69
2021/11/30,95,5947,リンナイ,東１,"10,720",,-350,421.400,+322.24,20.5,1.58
2021/11/30,96,7912,大日印,東１,"2,663",,+16,"2,779.300",+320.15,13.5,0.66
2021/11/30,97,4194,ビジョナル,東Ｍ,"8,160",,+310,555.700,+318.13,166,12.99
2021/11/30,98,9610,ウィルソンＷ,ＪＱ,213,,-6,150.100,+318.11,－,1.03
2021/11/30,99,4816,東映アニメ,ＪＱ,"16,390",,-410,379.600,+314.86,65.7,7.43
2021/11/30,100,4204,積水化,東１,"1,845",,+16,"3,996.500",+312.82,24.1,1.30
2021/11/30,101,4581,大正薬ＨＤ,東１,"5,580",,+90,587.800,+312.20,43.6,0.61
2021/11/30,102,6838,多摩川ＨＤ,ＪＱ,"1,052",,+51,236.500,+304.27,29.4,1.16
2021/11/30,103,5809,タツタ,東１,461,,+6,"1,529.500",+299.24,10.7,0.60
2021/11/30,104,9247,ＴＲＥＨＤ,東１,"1,775",,-43,"1,569.100",+294.94,28.3,－
2021/11/30,105,2267,ヤクルト,東１,"5,670",,-60,"1,961.200",+293.26,21.2,2.07
