日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/23,1,1482,ｉＳ米債７Ｈ,東Ｅ,"2,382",,-1,404.941,"+10,715.73",－,－
2021/09/23,2,2561,ｉＳ日本国債,東Ｅ,"2,719",,0,100.347,"+7,908.54",－,－
2021/09/23,3,3940,ノムラシス,東１,304,,+17,"3,608.700","+5,011.47",27.8,2.83
2021/09/23,4,3779,Ｊエスコム,ＪＱ,105,,-2,969.500,"+2,398.71",34.3,2.94
2021/09/23,5,1457,大和ＴＰイン,東Ｅ,"5,020",,+50,29.252,"+2,249.56",－,－
2021/09/23,6,3671,ソフトＭＡＸ,東Ｍ,"1,144",,+100,623.300,"+2,158.33",20.3,2.80
2021/09/23,7,6718,アイホン,東１,"2,468",,+117,818.000,"+1,856.94",9.8,0.77
2021/09/23,8,4766,ピーエイ,東２,197,,-5,234.700,"+1,625.74",－,5.60
2021/09/23,9,1486,日興米債ヘ無,東Ｅ,"21,470",,-30,4.706,"+1,468.67",－,－
2021/09/23,10,2513,野村外国株式,東Ｅ,"1,504",,+4,189.770,"+1,260.36",－,－
2021/09/23,11,6054,リブセンス,東１,215,,+11,727.600,"+1,180.99",－,1.92
2021/09/23,12,3187,サンワカンパ,東Ｍ,390,,0,940.500,+972.41,－,3.52
2021/09/23,13,2529,株主還元７０,東Ｅ,"1,138",,-9,18.136,+790.77,－,－
2021/09/23,14,2556,ＯｎｅＪリト,東Ｅ,"2,125",,-31,59.300,+738.76,－,－
2021/09/23,15,6533,オーケストラ,東１,"4,470",,+600,782.000,+572.40,62.4,11.31
2021/09/23,16,4319,ＴＡＣ,東１,248,,+5,222.600,+530.59,12.1,0.74
2021/09/23,17,1498,ＯｎｅＥＳＧ,東Ｅ,"15,590",,-140,0.808,+494.12,－,－
2021/09/23,18,1389,ＵＢＳ英大株,東Ｅ,"9,650",,-140,0.884,+477.78,－,－
2021/09/23,19,3441,山王,ＪＱ,"1,723",,+133,414.200,+461.25,29.5,1.58
2021/09/23,20,8945,サンネクスタ,東１,"1,000",,-17,80.200,+434.67,17.0,1.14
2021/09/23,21,1488,大和ＲＥＩＴ,東Ｅ,"2,136",,-28,100.350,+419.68,－,－
2021/09/23,22,1820,西松建,東１,"3,570",,+5,"1,169.800",+401.63,13.7,0.96
2021/09/23,23,9812,テーオーＨＤ,ＪＱ,413,,-2,258.900,+392.21,－,9.09
2021/09/23,24,7687,ミクリード,東Ｍ,"1,094",,+69,49.200,+382.35,－,2.70
2021/09/23,25,7671,ＡｍｉｄＡＨ,東Ｍ,638,,+6,60.500,+380.16,9.2,1.37
2021/09/23,26,1571,日経インバ,東Ｅ,974,,+7,"2,211.782",+370.98,－,－
2021/09/23,27,7018,内海造,東２,"1,321",,+125,48.300,+364.42,22.4,0.33
2021/09/23,28,7047,ポート,東Ｍ,"1,027",,+80,416.700,+363.52,29.7,5.87
2021/09/23,29,1496,ｉＳＩＧ債Ｈ,東Ｅ,"2,631",,+3,6.610,+356.49,－,－
2021/09/23,30,4582,シンバイオ,ＪＧ,967,,-79,"4,396.500",+317.28,32.3,9.33
2021/09/23,31,6626,ＳＥＭＴＥＣ,ＪＱ,"10,450",,+800,132.900,+315.31,14.2,2.38
2021/09/23,32,3549,クスリアオキ,東１,"8,030",,-460,219.500,+297.64,22.2,3.26
2021/09/23,33,1308,日興東証指数,東Ｅ,"2,085",,-21,"1,286.300",+297.01,－,－
2021/09/23,34,1575,中国Ａ３００,東Ｅ,749,,+16,7.890,+292.54,－,－
2021/09/23,35,6059,ウチヤマＨＤ,東１,339,,-4,114.200,+291.10,－,0.49
2021/09/23,36,4175,コリー,東Ｍ,"4,135",,+485,267.100,+291.07,16.6,3.57
2021/09/23,37,4814,ネクスウェア,ＪＱ,185,,-5,134.800,+287.36,3.4,2.79
2021/09/23,38,5103,昭和ＨＤ,東２,52,,0,247.600,+275.15,－,1.07
2021/09/23,39,9399,ビート,東２,50,,-6,"1,970.950",+255.80,－,－
2021/09/23,40,6048,デザインワン,東１,248,,+9,132.900,+247.91,24.4,1.14
2021/09/23,41,8976,大和オフィス,東Ｒ,"759,000",,"-14,000",1.538,+242.54,27.5,1.46
2021/09/23,42,1850,南海辰村,東２,320,,-15,53.700,+239.87,5.8,0.80
2021/09/23,43,3291,飯田ＧＨＤ,東１,"2,973",,+78,"1,337.300",+237.70,10.0,0.98
2021/09/23,44,6994,指月電,東２,631,,-28,71.200,+235.85,23.1,0.87
2021/09/23,45,1840,土屋ＨＤ,東２,204,,0,562.300,+232.92,14.6,0.46
2021/09/23,46,1898,世紀東急,東１,852,,-15,266.400,+231.34,10.8,0.86
2021/09/23,47,7777,３ＤＭ,ＪＧ,250,,-10,"1,909.400",+229.55,－,10.63
2021/09/23,48,3753,フライト,東２,564,,+10,196.100,+226.83,25.4,9.40
2021/09/23,49,3113,Ｏａｋ,東２,99,,0,69.400,+221.30,－,1.22
2021/09/23,50,6666,リバーエレク,ＪＱ,"1,280",,-70,437.900,+211.89,16.0,3.69
2021/09/23,51,9073,京極運,ＪＱ,968,,-91,137.900,+211.29,24.0,0.80
