日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/18,1,2836,ＧＸフィ日株,東Ｅ,"2,099",,+2,"15,033","+11,644.53",－,－
2022/02/18,2,2562,日興ダウヘ有,東Ｅ,"2,982.0",,-25.0,"38,250","+3,255.26",－,－
2022/02/18,3,1593,ＭＸ４００,東Ｅ,"17,770",,-25,"3,556","+1,932.00",－,－
2022/02/18,4,2841,ｉＦＥナ百有,東Ｅ,"10,145",,-175,"18,733","+1,873.97",－,－
2022/02/18,5,2632,ＭＸナスヘ有,東Ｅ,"10,785",,-195,"49,259","+1,820.43",－,－
2022/02/18,6,1456,大和日経イン,東Ｅ,"4,450",,+20,"343,958","+1,685.03",－,－
2022/02/18,7,2627,ＧＸｅコ日株,東Ｅ,"1,678",,+15,"45,124","+1,334.79",－,－
2022/02/18,8,2926,篠崎屋,東２,100,,0,"164,800",+831.07,－,1.23
2022/02/18,9,8925,アルデプロ,東２,48,,+1,"1,328,700",+774.72,6.6,2.78
2022/02/18,10,1592,日興ＪＰＸ日,東Ｅ,"1,588",,-7,"8,112",+734.57,－,－
2022/02/18,11,2634,野村ＳＰＨ有,東Ｅ,"2,232.5",,-24.0,"92,610",+729.10,－,－
2022/02/18,12,4074,ラキール,東Ｍ,"1,890",,+169,"138,300",+728.14,34.0,5.12
2022/02/18,13,1348,ＭＸトピクス,東Ｅ,"1,987.0",,-7.0,"74,280",+574.05,－,－
2022/02/18,14,5358,イソライト,東１,"1,481",,+286,"242,500",+557.18,15.7,2.10
2022/02/18,15,7018,内海造,東２,"1,245",,+185,"144,900",+532.75,21.1,0.30
2022/02/18,16,2643,野村ＥＳＧカ,東Ｅ,"2,020",,+3,"1,611",+481.59,－,－
2022/02/18,17,1672,ＷＴ金,東Ｅ,"20,580",,+195,664,+477.39,－,－
2022/02/18,18,7416,はるやまＨＤ,東１,556,,+24,"75,200",+474.05,91.0,0.33
2022/02/18,19,2388,ウェッジＨＤ,ＪＧ,73,,-3,"109,100",+448.24,－,0.73
2022/02/18,20,4962,互応化学,東２,"1,725",,0,"54,100",+435.64,31.5,0.77
2022/02/18,21,2568,日興ＮＱヘ無,東Ｅ,"2,831.5",,-51.5,"136,000",+435.43,－,－
2022/02/18,22,6092,エンバイオＨ,東Ｍ,780,,+64,"818,500",+415.75,8.9,0.89
2022/02/18,23,2644,ＧＸ半導日株,東Ｅ,"2,259",,-36,"49,845",+398.95,－,－
2022/02/18,24,7516,コーナン,東１,"3,605",,+15,"847,600",+383.79,6.9,0.81
2022/02/18,25,1580,日経ベア,東Ｅ,"2,753.0",,+11.5,"63,840",+381.09,－,－
2022/02/18,26,2402,アマナ,東Ｍ,590,,+6,"52,300",+379.82,11.1,11.51
2022/02/18,27,2934,ジェイフロ,東Ｍ,"2,273",,+237,"131,800",+379.27,19.3,2.37
2022/02/18,28,7992,セーラー,東２,193,,-8,"1,107,100",+377.61,35.2,1.34
2022/02/18,29,8705,岡藤日産ＨＤ,ＪＱ,138,,+3,"140,800",+375.68,－,0.63
2022/02/18,30,2567,農中カーボン,東Ｅ,249.5,,-6.2,"6,450",+374.26,－,－
2022/02/18,31,2659,サンエー,東１,"4,080",,+15,"568,700",+369.61,17.4,1.00
2022/02/18,32,2522,ｉＳロボット,東Ｅ,"3,705",,-50,"7,958",+367.57,－,－
2022/02/18,33,1655,ｉＳ米国株,東Ｅ,364.1,,-4.1,"5,871,900",+352.24,－,－
2022/02/18,34,6573,アジャイル,東Ｍ,483,,+19,"61,600",+333.80,－,－
2022/02/18,35,6677,エスケーエレ,ＪＱ,893,,-10,"44,000",+331.37,8.5,0.38
2022/02/18,36,2925,ピックルス,東１,"1,526",,-21,"181,700",+324.53,10.3,1.20
2022/02/18,37,3840,パス,東２,54,,+1,"73,100",+322.54,－,3.09
2022/02/18,38,9704,アゴーラＨＧ,東１,21,,0,"336,900",+316.44,－,1.12
2022/02/18,39,3069,ＪＦＬＡＨＤ,ＪＱ,341,,+7,"147,500",+315.49,140,1.71
2022/02/18,40,9978,文教堂ＧＨＤ,ＪＱ,42,,-1,"217,900",+308.82,6.2,1.71
2022/02/18,41,8742,小林洋行,東１,234,,+12,"230,400",+307.79,－,0.29
2022/02/18,42,1697,ＷＴ大豆,東Ｅ,"3,338.0",,+5.0,"4,670",+306.09,－,－
2022/02/18,43,2656,ベクター,ＪＱ,318,,+13,"107,200",+303.01,－,5.48
2022/02/18,44,3431,宮地エンジ,東１,"3,525",,-175,"50,200",+292.19,8.0,0.74
2022/02/18,45,4287,ジャストプラ,ＪＱ,299,,0,"40,700",+291.35,14.9,1.18
2022/02/18,46,1496,ｉＳＩＧ債Ｈ,東Ｅ,"2,381",,-10,"32,198",+287.65,－,－
2022/02/18,47,1615,野村東証銀行,東Ｅ,169.2,,-2.6,"7,274,600",+285.02,－,－
2022/02/18,48,2563,ｉＳ米国株Ｈ,東Ｅ,286.1,,-3.3,"499,810",+283.50,－,－
2022/02/18,49,6541,グレイス,東１,19,,0,"15,795,200",+282.92,0.7,0.17
2022/02/18,50,3933,チエル,ＪＱ,917,,+7,"84,900",+282.43,17.5,3.33
2022/02/18,51,6343,フリージア,東２,117,,+1,"51,400",+280.74,－,0.67
2022/02/18,52,1488,大和ＲＥＩＴ,東Ｅ,"1,972.5",,-4.5,"29,190",+278.60,－,－
2022/02/18,53,2462,ライク,東１,"1,891",,+57,"89,100",+271.25,11.0,2.95
2022/02/18,54,9948,アークス,東１,"2,177",,+4,"777,300",+268.91,11.0,0.76
2022/02/18,55,7520,エコス,東１,"2,018",,-2,"153,600",+261.41,7.6,1.23
2022/02/18,56,2556,ＯｎｅＪリト,東Ｅ,"1,949.5",,-2.5,"7,890",+260.27,－,－
2022/02/18,57,5940,不二サッシ,東２,72,,-1,"287,800",+260.20,50.3,0.46
2022/02/18,58,3221,ヨシックス,東１,"2,296",,+49,"121,400",+252.91,－,2.94
2022/02/18,59,2517,ＭＸＪリコア,東Ｅ,"1,113.5",,-2.5,"5,310",+251.66,－,－
2022/02/18,60,4393,バンクオブイ,東Ｍ,"1,785",,+114,"69,900",+251.26,－,12.62
2022/02/18,61,7927,ムトー精工,ＪＱ,454,,-2,"46,000",+251.15,10.9,0.25
2022/02/18,62,2664,カワチ薬品,東１,"2,387",,+10,"295,400",+250.42,9.2,0.51
2022/02/18,63,3237,イントランス,東Ｍ,57,,+2,"1,150,000",+249.86,10.3,1.69
2022/02/18,64,6537,ＷＡＳＨハウ,東Ｍ,340,,0,"36,700",+249.52,16.9,1.43
2022/02/18,65,4951,エステー,東１,"1,537",,-29,"40,600",+235.54,12.7,1.05
2022/02/18,66,3222,ＵＳＭＨ,東１,"1,062",,-3,"1,296,300",+233.50,30.3,0.91
2022/02/18,67,4801,セントラルＳ,東１,"2,445",,+2,"53,300",+233.13,31.1,1.20
2022/02/18,68,8912,エリアクエス,東２,89,,-1,"129,200",+228.75,16.4,1.28
2022/02/18,69,4777,ガーラ,ＪＱ,195,,-2,"166,700",+227.50,－,－
2022/02/18,70,7630,壱番屋,東１,"4,670",,-50,"214,500",+224.51,53.0,5.04
2022/02/18,71,2628,ｉＦＥ科創板,東Ｅ,"2,215",,-40,"1,100",+224.48,－,－
2022/02/18,72,6246,Ｔスマート,東２,"1,206",,-44,"45,100",+217.61,18.5,0.88
2022/02/18,73,6664,オプトエレ,ＪＱ,423,,-10,"40,500",+216.41,5.7,0.52
2022/02/18,74,3997,Ｔワークス,ＪＱ,862,,+47,"48,900",+215.48,19.7,1.73
2022/02/18,75,4766,ピーエイ,東２,165,,-1,"48,800",+214.84,88.7,5.06
2022/02/18,76,9850,グルメ杵屋,東１,"1,044",,+9,"35,200",+211.50,221,2.62
2022/02/18,77,2559,ＭＸ全世界株,東Ｅ,"13,590",,-110,"9,867",+209.99,－,－
2022/02/18,78,8159,立花エレ,東１,"1,576",,-24,"101,900",+207.85,8.9,0.51
2022/02/18,79,2840,ｉＦＥナ百無,東Ｅ,"15,465",,-280,941,+206.51,－,－
2022/02/18,80,9945,プレナス,東１,"2,020",,-13,"161,400",+205.68,30.9,1.48
2022/02/18,81,7942,ＪＳＰ,東１,"1,592",,-16,"125,400",+205.11,14.8,0.55
