日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/18,1,2479,ジェイテック,ＪＧ,238,S,+50,"4,758.400","+21,828.11",99.2,2.17
2021/11/18,2,7578,ニチリョク,ＪＱ,156,,-4,"1,713.500","+12,881.06",9.5,0.52
2021/11/18,3,9246,プロカン,東Ｍ,"5,940",,-170,"2,783.600","+9,841.43",104,21.15
2021/11/18,4,4766,ピーエイ,東２,195,,+13,"1,419.600","+6,411.93",－,5.47
2021/11/18,5,2510,野村国内債券,東Ｅ,991,,-3,394.880,"+5,811.38",－,－
2021/11/18,6,2162,ｎｍｓ,ＪＱ,303,,+34,"6,093.900","+5,185.26",8.5,1.10
2021/11/18,7,2624,ｉＦＥ２２５,東Ｅ,"2,964",,-8,11.604,"+3,583.81",－,－
2021/11/18,8,2643,野村ＥＳＧカ,東Ｅ,"2,132",,+5,15.765,"+2,695.21",－,－
2021/11/18,9,1660,ＭＸ高利Ｊリ,東Ｅ,"11,530",,0,4.567,"+2,465.73",－,－
2021/11/18,10,2385,総医研ＨＤ,東Ｍ,384,,+77,"4,187.400","+2,175.76",23.4,1.70
2021/11/18,11,2630,ＭＸ米ＳＰ有,東Ｅ,"12,160",,-10,27.451,"+2,039.59",－,－
2021/11/18,12,2514,野村外国株Ｈ,東Ｅ,"1,585",,0,71.720,"+1,777.49",－,－
2021/11/18,13,9381,エーアイテイ,東１,"1,189",,+57,162.400,"+1,253.33",12.4,2.18
2021/11/18,14,6875,メガチップス,東１,"4,910",S,+700,676.800,"+1,199.04",3.8,2.16
2021/11/18,15,1592,日興ＪＰＸ日,東Ｅ,"1,699",,-1,8.461,+991.74,－,－
2021/11/18,16,1711,ＳＤＳＨＤ,東２,353,,+19,144.300,+984.96,－,40.16
2021/11/18,17,3814,アルファクス,ＪＧ,808,,+48,"1,211.200",+928.18,12.6,89.58
2021/11/18,18,2552,日興リートＭ,東Ｅ,"2,202",,+1,4.824,+890.55,－,－
2021/11/18,19,4390,アイピーエス,東１,"2,145",,+128,878.300,+885.75,16.1,4.52
2021/11/18,20,2637,ＧＸクリ日株,東Ｅ,"1,846",,+7,8.146,+848.31,－,－
2021/11/18,21,6378,木村化,東１,939,,+94,"3,718.700",+816.61,13.6,1.34
2021/11/18,22,9919,関西スーパ,東１,"1,550",,+113,634.700,+811.93,－,1.32
2021/11/18,23,1577,野村高配７０,東Ｅ,"22,750",,-80,5.813,+782.09,－,－
2021/11/18,24,2388,ウェッジＨＤ,ＪＧ,91,,-1,235.800,+724.48,－,0.90
2021/11/18,25,1369,Ｏｎｅ２２５,東Ｅ,"29,770",,-60,2.711,+711.68,－,－
2021/11/18,26,2512,野村外国債Ｈ,東Ｅ,"1,016",,+3,757.970,+650.54,－,－
2021/11/18,27,5214,日電硝,東１,"2,954",,+226,"4,244.300",+554.38,10.2,0.56
2021/11/18,28,2638,ＧＸロボ日株,東Ｅ,"2,389",,+34,3.757,+546.64,－,－
2021/11/18,29,7822,永大産業,東１,285,,-6,66.100,+512.04,22.9,0.30
2021/11/18,30,2634,野村ＳＰＨ有,東Ｅ,"2,375",,-1,27.880,+489.43,－,－
2021/11/18,31,4771,Ｆ＆Ｍ,ＪＱ,"2,222",,+149,68.300,+488.79,24.1,3.90
2021/11/18,32,8929,青山財産,東２,"1,442",,+126,485.100,+462.11,27.2,5.12
2021/11/18,33,1591,野村ＪＰＸ,東Ｅ,"18,400",,-50,2.505,+454.20,－,－
2021/11/18,34,6554,エスユーエス,東Ｍ,"1,346",S,+300,"3,418.900",+453.76,28.1,4.27
2021/11/18,35,2564,ＧＸ高配日株,東Ｅ,"1,896",,-9,2.420,+437.78,－,－
2021/11/18,36,1580,日経ベア,東Ｅ,"2,568",,+9,74.660,+433.67,－,－
2021/11/18,37,7183,あんしん保証,東１,335,,+12,392.100,+427.73,20.2,3.90
2021/11/18,38,4284,ソルクシーズ,東１,510,,+24,304.000,+411.78,11.6,1.85
2021/11/18,39,3276,日本管理Ｃ,東１,"1,138",,+31,226.400,+408.76,12.8,3.15
2021/11/18,40,2341,アルバイトＴ,ＪＱ,145,,+2,323.400,+396.01,226,0.90
2021/11/18,41,1456,大和日経イン,東Ｅ,"4,140",,+5,3.964,+377.59,－,－
2021/11/18,42,1569,ＴＰＸベア,東Ｅ,"2,085",,+2,10.700,+375.56,－,－
2021/11/18,43,7808,ＣＳランバー,ＪＱ,"2,660",,-301,80.400,+372.94,3.4,1.05
2021/11/18,44,9888,ＵＥＸ,ＪＱ,534,,+13,269.500,+371.15,7.6,0.46
2021/11/18,45,2640,ＧＸゲー日株,東Ｅ,"2,762",,+16,6.525,+367.41,－,－
2021/11/18,46,1571,日経インバ,東Ｅ,963,,+2,340.547,+365.23,－,－
