日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/02,1,2158,フロンテオ,東Ｍ,"3,065",,+165,"28,505.600","+39,823.81",109,22.60
2021/12/02,2,2569,日興ＮＱヘ有,東Ｅ,"2,870.0",,-75.0,345.080,"+4,381.56",－,－
2021/12/02,3,4881,ファンペップ,東Ｍ,277,,+24,"2,854.000","+4,204.68",－,1.40
2021/12/02,4,3986,ビーブレイク,東Ｍ,"1,863",,-97,494.800,"+3,289.04",30.8,2.12
2021/12/02,5,1364,ｉシェア４百,東Ｅ,"17,845",,-105,4.524,"+2,441.57",－,－
2021/12/02,6,4586,メドレックス,東Ｍ,130,,+5,"10,896.900","+2,402.73",－,1.47
2021/12/02,7,1660,ＭＸ高利Ｊリ,東Ｅ,"11,440",,-30,5.676,"+2,050.00",－,－
2021/12/02,8,3356,テリロジー,ＪＱ,388,,+35,"1,359.800","+1,765.29",46.4,2.84
2021/12/02,9,1474,Ｏｎｅ４００,東Ｅ,"17,730",,-50,2.898,"+1,483.61",－,－
2021/12/02,10,2561,ｉＳ日本国債,東Ｅ,"2,711",,+2,43.284,"+1,252.63",－,－
2021/12/02,11,4615,神東塗,東１,181,,-2,121.500,+688.96,－,0.33
2021/12/02,12,2489,アドウェイズ,東１,826,,+51,"2,825.000",+568.01,27.4,3.05
2021/12/02,13,2527,農中Ｊリコア,東Ｅ,"1,187.5",,-14.0,55.230,+565.42,－,－
2021/12/02,14,4046,大阪ソーダ,東１,"2,682",,+60,372.600,+524.12,7.8,0.78
2021/12/02,15,5461,中部鋼鈑,名１,850,,+3,64.800,+458.62,6.9,0.38
2021/12/02,16,5103,昭和ＨＤ,東２,48,,-1,61.400,+458.18,－,1.38
2021/12/02,17,9765,オオバ,東１,737,,-16,101.900,+425.26,12.5,1.32
2021/12/02,18,2645,ＧＸＬＥ日株,東Ｅ,"1,935",,-27,4.997,+424.89,－,－
2021/12/02,19,1494,Ｏｎｅ高配当,東Ｅ,"17,920",,-45,0.780,+420.00,－,－
2021/12/02,20,1659,ｉＳ米リート,東Ｅ,"2,624",,-43,99.259,+407.72,－,－
2021/12/02,21,1595,農中Ｊリート,東Ｅ,"2,043.0",,-21.0,208.010,+394.32,－,－
2021/12/02,22,3133,海帆,東Ｍ,171,,-19,160.700,+353.95,－,－
2021/12/02,23,5216,倉元,ＪＱ,136,,-6,89.600,+345.77,－,9.21
2021/12/02,24,9127,玉井船,東２,"1,882",,+167,182.100,+331.52,3.6,0.70
2021/12/02,25,9876,コックス,ＪＱ,140,,-9,85.300,+312.08,－,0.61
2021/12/02,26,2632,ＭＸナスヘ有,東Ｅ,"12,080",,-310,19.598,+304.42,－,－
2021/12/02,27,6807,航空電子,東１,"1,829",,-7,981.900,+303.74,12.6,1.12
2021/12/02,28,9966,藤久,東１,745,,-28,56.400,+302.86,10.8,1.10
2021/12/02,29,1554,日興ＭＳ世界,東Ｅ,"3,099.0",,-41.0,21.990,+297.65,－,－
2021/12/02,30,1690,ＷＴ原油,東Ｅ,715.6,,-21.7,46.080,+294.86,－,－
2021/12/02,31,5856,ＬＩＥＨ,東２,55,,-2,223.200,+285.49,13.1,1.26
2021/12/02,32,2624,ｉＦＥ２２５,東Ｅ,"2,780",,-15,75.125,+282.57,－,－
2021/12/02,33,7105,ロジスネクス,東１,"1,085",,+36,407.000,+282.52,115,2.08
2021/12/02,34,3187,サンワカンパ,東Ｍ,395,,-27,121.000,+280.50,19.4,3.81
2021/12/02,35,3169,ミサワ,東１,638,,-11,75.100,+273.63,9.8,1.74
2021/12/02,36,5817,ＪＭＡＣＳ,東２,469,,-25,98.700,+271.05,9.4,0.49
2021/12/02,37,3823,アクロディア,東２,151,,-7,"1,950.200",+269.57,"5,033",6.33
2021/12/02,38,2304,ＣＳＳ,ＪＱ,255,,-37,73.800,+265.35,318,0.60
2021/12/02,39,4288,アズジェント,ＪＱ,693,,-95,42.000,+262.07,－,2.08
2021/12/02,40,1482,ｉＳ米債７Ｈ,東Ｅ,"2,354",,+7,108.720,+257.26,－,－
2021/12/02,41,9726,ＫＮＴＣＴ,東１,"1,286",,-122,273.800,+253.75,－,1.50
2021/12/02,42,4933,Ｉｎｅ,東Ｍ,"3,585",,+145,54.800,+253.55,29.8,3.73
2021/12/02,43,8462,ＦＶＣ,ＪＱ,640,,-23,263.100,+245.73,－,2.10
2021/12/02,44,2639,ＧＸバイ日株,東Ｅ,"1,748",,-5,3.356,+237.29,－,－
2021/12/02,45,9252,ラストワンＭ,東Ｍ,"1,635",,-40,608.700,+225.51,34.4,4.85
2021/12/02,46,3073,ＤＤＨＤ,東１,444,,-29,178.000,+224.23,35.0,－
2021/12/02,47,2625,ｉＦＥＴＰＸ,東Ｅ,"1,930",,-8,206.184,+222.81,－,－
2021/12/02,48,3192,白鳩,ＪＱ,236,,-19,67.300,+222.01,－,0.67
2021/12/02,49,3727,アプリックス,東Ｍ,129,,-7,225.000,+220.97,－,1.39
2021/12/02,50,4814,ネクスウェア,ＪＱ,158,,-6,196.200,+216.45,2.9,1.30
2021/12/02,51,5952,アマテイ,東２,142,,-6,189.300,+215.50,167,1.46
2021/12/02,52,6094,フリークＨＤ,東Ｍ,"1,421",,-56,130.100,+209.03,－,3.74
2021/12/02,53,4376,くふう,東Ｍ,511,,-61,399.300,+208.82,－,－
2021/12/02,54,2635,野村米ＥＳＧ,東Ｅ,"2,443.0",,-39.5,5.950,+206.70,－,－
2021/12/02,55,5950,パワーファス,東２,99,,-3,86.500,+201.39,22.4,1.17
