日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/16,1,2518,野村女性活躍,東Ｅ,"1,183",,-3,31.048,"+14,476.53",－,－
2021/11/16,2,1473,Ｏｎｅトピ,東Ｅ,"2,095",,+4,62.880,"+6,188.00",－,－
2021/11/16,3,2554,野村米社債Ｈ,東Ｅ,996,,-3,293.790,"+5,453.69",－,－
2021/11/16,4,4582,シンバイオ,ＪＧ,"1,401",,+54,"15,079.300","+4,647.89",46.8,11.91
2021/11/16,5,2562,日興ダウヘ有,東Ｅ,"3,125",,+5,49.010,"+4,396.33",－,－
2021/11/16,6,2634,野村ＳＰＨ有,東Ｅ,"2,367",,-2,95.040,"+3,472.93",－,－
2021/11/16,7,1448,スペースＶＨ,東１,"1,146",,+31,"2,274.200","+3,036.83",29.0,1.59
2021/11/16,8,3680,ホットリンク,東Ｍ,782,S,+100,"3,000.500","+2,958.61",21.5,3.38
2021/11/16,9,1398,ＳＭＤリート,東Ｅ,"2,115",,+12,48.030,"+2,676.30",－,－
2021/11/16,10,4056,ニューラル,東Ｍ,"2,283",,+63,772.200,"+2,638.30","3,623",22.73
2021/11/16,11,4170,カイゼン,東Ｍ,829,,+129,861.100,"+1,990.05",－,4.07
2021/11/16,12,2526,農中４００,東Ｅ,"18,820",,+60,41.225,"+1,858.43",－,－
2021/11/16,13,2511,野村外国債券,東Ｅ,"1,024",,-2,384.760,"+1,637.07",－,－
2021/11/16,14,3814,アルファクス,ＪＧ,788,,+85,539.600,"+1,515.57",12.3,87.36
2021/11/16,15,7897,ホクシン,東１,181,,+6,"1,443.200","+1,273.17",25.7,0.96
2021/11/16,16,1546,野村ダウ３０,東Ｅ,"40,150",,+50,18.748,"+1,237.23",－,－
2021/11/16,17,8202,ラオックス,東２,188,,+4,"6,737.300","+1,198.88",－,0.72
2021/11/16,18,1487,日興米債ヘ有,東Ｅ,"18,160",,-50,70.852,"+1,061.32",－,－
2021/11/16,19,8922,ＪＡＭ,東Ｍ,99,,-4,487.700,"+1,028.94",15.0,0.61
2021/11/16,20,4334,ユークス,ＪＱ,563,,+59,270.300,+998.78,10.2,1.64
2021/11/16,21,2563,ｉＳ米国株Ｈ,東Ｅ,"3,050",,0,111.051,+964.11,－,－
2021/11/16,22,2641,ＧＸリー日株,東Ｅ,"2,169",,+6,3.854,+947.28,－,－
2021/11/16,23,7537,丸文,東１,924,,+74,660.700,+874.48,8.3,0.58
2021/11/16,24,2031,ハンセンブル,東EN,"9,610",,+310,2.699,+793.71,－,－
2021/11/16,25,7814,日本創発Ｇ,ＪＱ,328,,+8,211.500,+784.94,16.6,1.40
2021/11/16,26,8158,ソーダニッカ,東１,703,,+76,263.600,+781.61,15.8,0.64
2021/11/16,27,7816,スノーピーク,東１,"8,430",,"+1,320","7,535.200",+767.71,67.8,12.60
2021/11/16,28,6630,ヤーマン,東１,"1,189",,-277,"5,436.900",+667.92,15.2,3.52
2021/11/16,29,2071,ＥＳＧ総合,東EN,"12,300",,-40,2.328,+650.97,－,－
2021/11/16,30,8107,キムラタン,東１,21,,0,613.700,+626.27,－,4.53
2021/11/16,31,1656,ｉＳ米債７,東Ｅ,"2,688",,-3,12.485,+620.84,－,－
2021/11/16,32,8139,ナガホリ,東２,188,,+8,213.000,+614.77,19.2,0.24
2021/11/16,33,1592,日興ＪＰＸ日,東Ｅ,"1,707",,+4,11.348,+591.95,－,－
2021/11/16,34,2666,オートＷ,ＪＱ,115,,-1,250.200,+585.48,15.7,0.50
2021/11/16,35,6195,ホープ,東Ｍ,226,,-29,644.500,+558.32,－,－
2021/11/16,36,2517,ＭＸＪリコア,東Ｅ,"1,205",,+8,12.880,+553.81,－,－
2021/11/16,37,6554,エスユーエス,東Ｍ,896,S,+150,257.500,+550.25,18.7,2.84
2021/11/16,38,2908,フジッコ,東１,"1,971",,+90,234.500,+547.79,21.1,0.83
2021/11/16,39,4936,アクシージア,東Ｍ,"1,057",,+100,252.200,+521.18,29.3,3.79
2021/11/16,40,5940,不二サッシ,東２,78,,+2,221.600,+515.56,49.4,0.49
2021/11/16,41,6919,ケル,ＪＱ,"1,319",,+69,240.900,+506.80,9.8,0.73
2021/11/16,42,1597,ＭＸＪリート,東Ｅ,"2,124",,+16,7.530,+502.40,－,－
2021/11/16,43,8739,スパークス,東１,323,,+8,704.200,+481.50,－,2.82
2021/11/16,44,3561,力の源ＨＤ,東１,652,,+29,267.600,+459.83,70.9,5.72
2021/11/16,45,1498,ＯｎｅＥＳＧ,東Ｅ,"15,940",,+60,4.916,+432.61,－,－
2021/11/16,46,1674,ＷＴプラチナ,東Ｅ,"11,590",,+210,1.183,+425.78,－,－
2021/11/16,47,2162,ｎｍｓ,ＪＱ,270,,-7,352.400,+403.43,7.6,0.98
2021/11/16,48,6612,バルミューダ,東Ｍ,"5,370",,-80,136.200,+400.74,48.0,8.06
2021/11/16,49,5074,テスＨＤ,東１,"2,786",,+196,"2,531.700",+395.05,38.9,4.03
2021/11/16,50,3919,パイプドＨＤ,東１,"2,663",,-204,235.000,+375.71,23.2,4.19
