日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/09,1,2556,ＯｎｅＪリト,東Ｅ,"2,196",,-20,930.050,"+35,398.09",－,－
2021/07/09,2,2639,ＧＸバイ日株,東Ｅ,"1,837",,-12,20.021,"+10,011.62",－,－
2021/07/09,3,1595,農中Ｊリート,東Ｅ,"2,211",,-13,"2,301.980","+5,779.90",－,－
2021/07/09,4,2510,野村国内債券,東Ｅ,997,,0,329.790,"+4,822.24",－,－
2021/07/09,5,1488,大和ＲＥＩＴ,東Ｅ,"2,242",,-4,388.050,"+4,726.49",－,－
2021/07/09,6,2636,ＧＸガバ日株,東Ｅ,"2,651",,-20,19.878,"+3,828.46",－,－
2021/07/09,7,1486,日興米債ヘ無,東Ｅ,"21,780",,+150,5.414,"+3,659.72",－,－
2021/07/09,8,5942,フイルコン,東１,518,,+25,685.600,"+2,280.56",20.2,0.55
2021/07/09,9,2638,ＧＸロボ日株,東Ｅ,"2,270",,-27,8.402,"+1,844.91",－,－
2021/07/09,10,2569,日興ＮＱヘ有,東Ｅ,"2,645",,-15,272.760,"+1,834.47",－,－
2021/07/09,11,1660,ＭＸ高利Ｊリ,東Ｅ,"12,400",,-80,5.921,"+1,828.66",－,－
2021/07/09,12,1369,Ｏｎｅ２２５,東Ｅ,"27,960",,-130,42.434,"+1,712.64",－,－
2021/07/09,13,1591,野村ＪＰＸ,東Ｅ,"17,330",,-70,7.575,"+1,674.00",－,－
2021/07/09,14,1343,野村ＲＥＩＴ,東Ｅ,"2,329",,-11,"1,188.690","+1,661.28",－,－
2021/07/09,15,8704,トレイダーズ,ＪＱ,340,,+8,741.700,"+1,530.11",7.0,1.35
2021/07/09,16,1476,ｉＳＪリート,東Ｅ,"2,239",,-5,444.794,"+1,336.21",－,－
2021/07/09,17,2641,ＧＸリー日株,東Ｅ,"1,935",,-4,34.654,"+1,254.20",－,－
2021/07/09,18,8256,プロルート,ＪＱ,340,S,+80,"25,385.500","+1,221.54",96.6,10.02
2021/07/09,19,9928,ミロク情報,東１,"1,651",,+110,577.400,"+1,139.06",21.1,2.52
2021/07/09,20,4837,シダックス,ＪＱ,312,,+8,384.700,+936.93,－,1.65
2021/07/09,21,2630,ＭＸ米ＳＰ有,東Ｅ,"11,160",,-80,2.195,+884.30,－,－
2021/07/09,22,2624,ｉＦＥ２２５,東Ｅ,"2,805",,-15,3.869,+850.61,－,－
2021/07/09,23,4355,ロングライフ,ＪＱ,324,,-16,243.100,+762.06,66.9,1.32
2021/07/09,24,1478,ｉＳ高配当,東Ｅ,"2,127",,-9,23.202,+759.65,－,－
2021/07/09,25,1593,ＭＸ４００,東Ｅ,"17,830",,-60,3.056,+756.02,－,－
2021/07/09,26,2512,野村外国債Ｈ,東Ｅ,"1,028",,-1,29.410,+752.46,－,－
2021/07/09,27,2637,ＧＸクリ日株,東Ｅ,"1,688",,-16,2.706,+686.63,－,－
2021/07/09,28,2882,イートアンド,東１,"1,936",,+26,119.300,+674.68,98.3,2.77
2021/07/09,29,7811,中本パックス,東１,"1,750",,+161,211.800,+664.62,12.6,1.06
2021/07/09,30,1482,ｉＳ米債７Ｈ,東Ｅ,"2,377",,-4,112.973,+641.78,－,－
