日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/17,1,1688,ＷＴ穀物,東Ｅ,490.0,,+13.9,245.770,"+2,636.86",－,－
2022/01/17,2,8097,三愛石,東１,"1,100",,-256,"1,065.500","+2,349.43",10.1,0.72
2022/01/17,3,1577,野村高配７０,東Ｅ,"24,140",,+210,27.867,"+1,837.90",－,－
2022/01/17,4,2637,ＧＸクリ日株,東Ｅ,"1,697",,+3,18.528,"+1,606.08",－,－
2022/01/17,5,9275,ナルミヤ,東１,"1,122",,+29,316.800,"+1,585.11",11.3,2.55
2022/01/17,6,7822,永大産業,東１,283,,0,412.000,"+1,425.93",22.7,0.30
2022/01/17,7,5337,ダントーＨＤ,東１,218,,+8,"1,200.600","+1,292.81",－,0.79
2022/01/17,8,6776,天昇電,東２,347,,+4,302.300,"+1,267.87",98.3,0.87
2022/01/17,9,3501,住江織,東１,"1,741",,+175,179.000,"+1,256.06",21.0,0.40
2022/01/17,10,1687,ＷＴアグリ,東Ｅ,691.5,,+20.2,47.590,"+1,182.75",－,－
2022/01/17,11,3185,夢展望,東Ｍ,265,,+5,837.500,+982.04,27.7,20.53
2022/01/17,12,2646,ＧＸメタ日株,東Ｅ,"1,455",,+3,3.244,+967.11,－,－
2022/01/17,13,9305,ヤマタネ,東１,"1,667",,+65,100.800,+908.00,10.4,0.42
2022/01/17,14,3940,ノムラシス,東１,264,,+9,253.200,+837.78,17.9,2.38
2022/01/17,15,7367,セルム,ＪＱ,837,,+67,756.100,+809.87,14.5,1.46
2022/01/17,16,1473,Ｏｎｅトピ,東Ｅ,"2,010.5",,+9.5,10.690,+748.41,－,－
2022/01/17,17,7879,ノダ,東２,956,,+38,142.300,+722.54,5.4,0.52
2022/01/17,18,2621,ｉＳ米２０Ｈ,東Ｅ,"2,155",,-35,72.588,+719.46,－,－
2022/01/17,19,8091,ニチモウ,東１,"2,598",,+163,74.000,+578.90,4.2,0.48
2022/01/17,20,3189,ＡＮＡＰ,ＪＱ,455,,+32,"2,450.300",+560.10,16.3,3.89
2022/01/17,21,2698,キャンドゥ,東１,"2,304",,+114,93.900,+479.63,175,2.94
2022/01/17,22,3472,大江戸温泉Ｒ,東Ｒ,"67,400",,"-3,100",2.451,+464.75,20.6,0.75
2022/01/17,23,1711,ＳＤＳＨＤ,東２,531,,+46,269.000,+460.42,－,65.56
2022/01/17,24,7086,きずなＨＤ,東Ｍ,"1,665",,-258,179.300,+456.83,11.9,1.37
2022/01/17,25,2927,ＡＦＣ－ＨＤ,ＪＱ,723,,-128,403.700,+446.28,10.0,0.86
2022/01/17,26,7074,２４セブン,東Ｍ,800,,-135,89.500,+429.59,－,1.78
2022/01/17,27,1694,ＷＴニッケル,東Ｅ,"2,375.5",,+21.5,8.940,+422.81,－,－
2022/01/17,28,1660,ＭＸ高利Ｊリ,東Ｅ,"11,225",,-50,2.845,+410.77,－,－
2022/01/17,29,9145,ビイングＨＤ,東２,"1,708",,-366,200.700,+410.69,12.0,2.52
2022/01/17,30,1487,日興米債ヘ有,東Ｅ,"17,640",,-145,2.089,+386.95,－,－
2022/01/17,31,9972,アルテック,東１,250,,-19,553.700,+367.65,9.2,0.33
2022/01/17,32,6412,平和,東１,"1,819",,-115,676.100,+362.13,128,0.81
2022/01/17,33,5817,ＪＭＡＣＳ,東２,440,,-60,128.100,+355.87,14.1,0.46
2022/01/17,34,5856,ＬＩＥＨ,東２,55,,0,59.700,+348.87,13.1,1.26
2022/01/17,35,4429,リックソフト,東Ｍ,"1,519",,-134,61.600,+330.77,23.2,3.15
2022/01/17,36,7816,スノーピーク,東１,"2,320",S,-700,"8,699.600",+322.74,37.3,6.93
2022/01/17,37,6634,ネクスＧ,ＪＱ,197,,+15,298.300,+304.75,－,4.53
2022/01/17,38,3691,リアルワルド,東Ｍ,830,,-275,782.900,+301.90,－,3.65
2022/01/17,39,4979,ＯＡＴアグリ,東１,"2,071",,+294,180.400,+297.36,9.3,1.33
2022/01/17,40,4015,アララ,東Ｍ,478,S,-100,291.600,+297.28,－,115
2022/01/17,41,1491,中外鉱,東２,29,,0,"1,694.100",+290.71,29.9,1.25
2022/01/17,42,9252,ラストワンＭ,東Ｍ,"1,301",,-396,179.200,+285.38,17.2,2.87
2022/01/17,43,7808,ＣＳランバー,ＪＱ,"3,890",,+550,206.700,+281.37,3.7,1.34
2022/01/17,44,3046,ＪＩＮＳＨＤ,東１,"7,240",,+380,205.900,+266.37,41.9,8.38
2022/01/17,45,6558,クックビズ,東Ｍ,834,,-128,61.800,+263.53,73.0,2.89
2022/01/17,46,7351,グッドパッチ,東Ｍ,"2,482",,+288,411.900,+261.32,52.6,7.19
2022/01/17,47,2750,石光商事,ＪＱ,586,,+32,62.000,+256.32,7.0,0.46
2022/01/17,48,3266,ファンクリＧ,ＪＱ,87,,-7,407.700,+251.16,19.2,1.31
2022/01/17,49,6217,津田駒,東１,591,,-2,38.200,+250.46,－,0.73
2022/01/17,50,2379,ディップ,東１,"3,240",,-235,"1,039.400",+240.01,50.2,5.73
2022/01/17,51,7927,ムトー精工,ＪＱ,481,,-15,57.900,+227.12,11.5,0.28
2022/01/17,52,2038,原油先Ｗブル,東EN,903,,+40,"8,477.397",+224.65,－,－
2022/01/17,53,6915,千代田インテ,東１,"1,866",,-67,42.600,+217.91,12.0,0.65
2022/01/17,54,3238,セントラル総,東２,326,,-6,62.500,+215.66,5.7,0.43
2022/01/17,55,7060,ギークス,東１,"1,500",,+71,231.200,+214.13,21.3,3.80
2022/01/17,56,1697,ＷＴ大豆,東Ｅ,"2,863.0",,+39.0,7.230,+206.36,－,－
2022/01/17,57,1695,ＷＴ小麦,東Ｅ,92.2,,+2.3,905.900,+205.22,－,－
2022/01/17,58,7896,セブン工業,東２,563,,+17,34.900,+200.86,14.4,0.37
