日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/29,1,1656,ｉＳ米債７,東Ｅ,"2,645",,+4,205.280,"+8,358.18",－,－
2021/09/29,2,2630,ＭＸ米ＳＰ有,東Ｅ,"11,320",,-150,10.372,"+6,224.39",－,－
2021/09/29,3,2529,株主還元７０,東Ｅ,"1,161",,-7,26.635,"+4,182.15",－,－
2021/09/29,4,1578,日興２２５Ｍ,東Ｅ,"2,364",,-39,6.930,"+4,125.61",－,－
2021/09/29,5,3840,パス,東２,105,,+13,"3,485.700","+3,620.06",－,4.54
2021/09/29,6,2565,ＧＸロジ日Ｒ,東Ｅ,"1,205",,-24,47.079,"+2,859.08",－,－
2021/09/29,7,6819,伊豆シャボ,ＪＱ,104,,+1,"1,047.300","+2,387.65",42.3,1.17
2021/09/29,8,2634,野村ＳＰＨ有,東Ｅ,"2,211",,-36,50.530,"+2,306.19",－,－
2021/09/29,9,1436,フィット,東Ｍ,"1,190",,+139,484.800,"+2,208.57",22.7,1.13
2021/09/29,10,2070,ＥＳＧ女活,東EN,"10,690",,-210,9.482,"+1,624.00",－,－
2021/09/29,11,1651,大和高配４０,東Ｅ,"1,139",,-10,25.610,"+1,330.73",－,－
2021/09/29,12,4881,ファンペップ,東Ｍ,404,,-7,"1,894.200","+1,267.65",－,1.92
2021/09/29,13,2568,日興ＮＱヘ無,東Ｅ,"2,853",,-57,334.400,"+1,144.97",－,－
2021/09/29,14,1658,ｉＳ新興国株,東Ｅ,"2,297",,-39,18.404,"+1,067.03",－,－
2021/09/29,15,1447,ＩＴｂｏｏｋ,東Ｍ,543,,+56,"4,126.500",+958.62,75.0,4.94
2021/09/29,16,3390,アイネスト,ＪＱ,78,,+2,"3,727.300",+932.49,106,2.53
2021/09/29,17,2638,ＧＸロボ日株,東Ｅ,"2,365",,-53,4.618,+862.08,－,－
2021/09/29,18,1592,日興ＪＰＸ日,東Ｅ,"1,698",,-22,5.168,+800.35,－,－
2021/09/29,19,4424,Ａｍａｚｉａ,東Ｍ,"1,300",,+72,103.700,+793.97,78.9,4.31
2021/09/29,20,1329,ｉＳ日経,東Ｅ,"30,600",,-450,26.249,+788.29,－,－
2021/09/29,21,5721,Ｓサイエンス,東１,38,,+3,"1,248.900",+785.74,－,2.14
2021/09/29,22,6563,みらいＷＫＳ,東Ｍ,"1,146",S,+150,140.100,+705.17,48.6,6.22
2021/09/29,23,2034,コスピベア,東EN,"6,000",,+100,2.178,+697.80,－,－
2021/09/29,24,2562,日興ダウヘ有,東Ｅ,"2,978",,-42,61.450,+633.29,－,－
2021/09/29,25,2641,ＧＸリー日株,東Ｅ,"2,072",,-46,3.332,+629.10,－,－
2021/09/29,26,6198,Ｃａｒｅｅｒ,東Ｍ,783,,+79,"1,342.100",+626.64,51.2,5.44
2021/09/29,27,3003,ヒューリック,東１,"1,255",,-101,"6,337.100",+618.25,12.9,1.62
2021/09/29,28,7981,タカラスタ,東１,"1,646",,+38,574.800,+584.29,12.8,0.68
2021/09/29,29,7162,アストマクス,ＪＱ,253,,+1,182.700,+564.36,－,0.60
2021/09/29,30,2566,日興ＥＳＧリ,東Ｅ,"1,181",,-7,8.610,+552.27,－,－
2021/09/29,31,1657,ｉＳ先進国株,東Ｅ,"3,085",,-55,12.431,+550.16,－,－
2021/09/29,32,1577,野村高配７０,東Ｅ,"24,080",,-260,5.270,+505.75,－,－
2021/09/29,33,2341,アルバイトＴ,ＪＱ,146,,-1,102.200,+487.36,228,0.90
2021/09/29,34,3641,パピレス,ＪＱ,"1,404",,-106,147.100,+481.42,17.9,1.50
2021/09/29,35,5184,ニチリン,東２,"1,761",,+2,61.600,+481.13,7.2,0.66
2021/09/29,36,8836,ＲＩＳＥ,ＪＱ,27,,+1,487.700,+446.75,－,－
2021/09/29,37,9704,アゴーラＨＧ,東１,25,,-1,804.900,+442.02,－,1.13
2021/09/29,38,6034,ＭＲＴ,東Ｍ,"1,992",,+97,427.200,+434.00,40.3,6.41
2021/09/29,39,3396,フェリシモ,東１,"1,644",,-145,137.900,+422.35,15.1,0.64
2021/09/29,40,9719,ＳＣＳＫ,東１,"2,360",,-73,587.000,+413.11,21.7,3.23
2021/09/29,41,2193,クックパッド,東１,238,,+15,"2,835.900",+413.10,－,1.08
2021/09/29,42,2522,ｉＳロボット,東Ｅ,"3,955",,-115,8.486,+411.82,－,－
2021/09/29,43,4833,サクセスＨ,ＪＧ,267,,+2,196.300,+403.33,－,5.09
2021/09/29,44,4113,田岡化,東２,"2,510",,+20,52.000,+400.00,13.8,2.31
2021/09/29,45,1496,ｉＳＩＧ債Ｈ,東Ｅ,"2,589",,-25,14.383,+389.55,－,－
2021/09/29,46,1757,中小企業ＨＤ,東２,63,,+6,"6,024.900",+387.65,－,15.95
2021/09/29,47,4687,ＴＤＣソフト,東１,"1,374",,-67,204.100,+382.51,17.6,2.43
2021/09/29,48,3408,サカイオーベ,東１,"3,795",,-10,201.200,+379.05,16.1,1.00
2021/09/29,49,2044,米国配当貴族,東EN,"18,700",,-160,3.163,+365.83,－,－
2021/09/29,50,3856,Ａバランス,東２,"5,740",,+580,221.600,+363.60,36.0,7.72
2021/09/29,51,1491,中外鉱,東２,32,,0,"2,014.200",+363.25,33.0,1.36
2021/09/29,52,2152,幼児活動研,ＪＱ,"1,254",,+46,47.700,+363.11,17.1,1.84
2021/09/29,53,2385,総医研ＨＤ,東Ｍ,356,,-4,333.800,+362.97,21.7,1.54
2021/09/29,54,7711,助川電気,ＪＱ,987,,+22,424.100,+362.49,32.7,1.68
2021/09/29,55,7203,トヨタ,東１,"2,073.0",,-4.0,"34,887.300",+361.26,12.5,1.19
2021/09/29,56,9270,バリュエンス,東Ｍ,"2,970",,-9,74.300,+358.64,52.2,5.59
2021/09/29,57,7092,ＦＦＪ,東Ｍ,"3,510",,-210,181.200,+357.58,59.7,7.71
2021/09/29,58,4918,アイビー,ＪＱ,966,,+51,141.300,+348.57,10.5,2.97
2021/09/29,59,9816,ストライダズ,ＪＱ,278,,+5,147.300,+334.51,30.7,1.04
2021/09/29,60,1358,日経２倍,東Ｅ,"30,900",,-950,45.387,+330.37,－,－
2021/09/29,61,1680,日興ＭＳコク,東Ｅ,"3,575",,-55,5.860,+327.74,－,－
2021/09/29,62,4169,エネチェンジ,東Ｍ,"3,915",,+475,"1,563.700",+318.77,－,53.93
2021/09/29,63,2040,ＮＹダウブル,東EN,"30,850",,-600,13.449,+300.27,－,－
2021/09/29,64,2521,日興ＳＰヘ有,東Ｅ,"1,528",,-26,"1,101.610",+299.31,－,－
2021/09/29,65,7944,ローランド,東１,"5,130",,-140,98.300,+297.98,18.3,5.32
2021/09/29,66,4275,カーリットＨ,東１,946,,+37,252.000,+293.75,12.5,0.78
2021/09/29,67,4287,ジャストプラ,ＪＱ,400,,+7,139.000,+292.66,20.0,1.61
2021/09/29,68,3628,データＨＲ,東Ｍ,"2,004",,+1,63.800,+286.67,88.7,14.00
2021/09/29,69,6762,ＴＤＫ,東１,"4,095",,-118,"2,711.000",+284.27,15.5,1.50
2021/09/29,70,6550,Ｆｒｉｎｇｅ,東Ｍ,328,,+6,41.200,+277.98,－,1.00
2021/09/29,71,3772,ウェルス,東２,"2,366",,+213,117.400,+277.49,6.3,2.90
2021/09/29,72,4564,オンコセラピ,東Ｍ,91,,+5,"2,518.800",+272.38,－,5.45
2021/09/29,73,7366,りたりこ,東１,"3,435",,+55,90.800,+260.32,101,26.51
2021/09/29,74,2047,インドベア,東EN,"3,900",,0,7.433,+258.91,－,－
2021/09/29,75,3845,アイフリーク,ＪＱ,146,,-1,63.500,+258.76,22.4,5.29
2021/09/29,76,3042,セキュアヴェ,ＪＧ,304,,+3,65.400,+257.38,30.8,2.29
2021/09/29,77,2792,ハニーズＨＤ,東１,"1,120",,-29,555.600,+256.38,10.8,0.91
2021/09/29,78,3911,Ａｉｍｉｎｇ,東Ｍ,363,,+9,732.100,+252.82,－,2.48
2021/09/29,79,2041,ＮＹダウベア,東EN,"2,951",,+35,56.031,+251.47,－,－
2021/09/29,80,2035,日経ＶＩ,東EN,147,,0,"1,130.477",+250.03,－,－
2021/09/29,81,1542,純銀信託,東Ｅ,"7,540",,-40,13.748,+249.91,－,－
2021/09/29,82,8889,ＡＰＡＭＡＮ,ＪＱ,554,,-22,65.000,+247.59,17.9,2.55
2021/09/29,83,2150,ケアネット,東Ｍ,"1,491",,+51,808.000,+244.86,44.2,15.83
2021/09/29,84,9716,乃村工芸社,東１,"1,020",,+6,987.600,+243.75,66.8,2.53
2021/09/29,85,6776,天昇電,東２,403,,-4,47.400,+243.48,－,1.00
2021/09/29,86,1489,日経高配５０,東Ｅ,"38,300",,-350,6.295,+242.86,－,－
2021/09/29,87,7829,サマンサＪＰ,東Ｍ,124,,-1,71.600,+242.58,80.0,1.47
2021/09/29,88,1456,大和日経イン,東Ｅ,"4,185",,+65,134.322,+235.15,－,－
2021/09/29,89,1464,大和４百レバ,東Ｅ,"16,390",,-460,0.503,+233.11,－,－
2021/09/29,90,3851,日本一ソフト,ＪＱ,"1,500",,+4,38.200,+232.17,10.2,1.53
2021/09/29,91,5724,アサカ理研,ＪＱ,"1,508",,+6,42.200,+229.69,24.6,2.25
2021/09/29,92,3990,ＵＵＵＭ,東Ｍ,"1,319",,-52,96.400,+226.78,55.5,6.61
2021/09/29,93,8909,シノケンＧ,ＪＱ,"1,169",,-5,122.400,+226.40,6.7,0.94
2021/09/29,94,6862,ミナトＨＤ,ＪＱ,455,,0,49.400,+222.88,17.6,1.04
2021/09/29,95,1330,日興日経平均,東Ｅ,"30,550",,-400,55.170,+222.25,－,－
