日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/29,1,2637,ＧＸクリ日株,東Ｅ,"1,690",,-19,526.161,"+202,269.62",－,－
2021/06/29,2,2512,野村外国債Ｈ,東Ｅ,"1,019",,+5,321.160,"+12,955.28",－,－
2021/06/29,3,1595,農中Ｊリート,東Ｅ,"2,202",,+14,105.690,"+5,871.19",－,－
2021/06/29,4,2636,ＧＸガバ日株,東Ｅ,"2,685",,-9,5.742,"+3,107.82",－,－
2021/06/29,5,6433,ヒーハイスト,ＪＱ,463,,+15,"1,178.600","+2,603.21",41.3,0.95
2021/06/29,6,2513,野村外国株式,東Ｅ,"1,510",,-3,55.000,"+2,117.74",－,－
2021/06/29,7,4586,メドレックス,東Ｍ,255,,+29,"5,372.200","+1,656.19",－,2.66
2021/06/29,8,8518,アジア投資,東１,276,,+9,"1,971.000","+1,591.85",－,0.67
2021/06/29,9,1592,日興ＪＰＸ日,東Ｅ,"1,625",,-15,12.092,"+1,501.59",－,－
2021/06/29,10,1385,ＵＢＳ欧５０,東Ｅ,"5,520",,-120,2.490,"+1,446.58",－,－
2021/06/29,11,1476,ｉＳＪリート,東Ｅ,"2,225",,+9,227.872,"+1,433.77",－,－
2021/06/29,12,2633,野村ＳＰＨ無,東Ｅ,"2,192",,0,82.860,"+1,346.07",－,－
2021/06/29,13,1457,大和ＴＰイン,東Ｅ,"5,330",,+60,4.182,"+1,236.10",－,－
2021/06/29,14,1498,ＯｎｅＥＳＧ,東Ｅ,"14,970",,-80,1.388,"+1,221.90",－,－
2021/06/29,15,7042,アクセスＨＤ,ＪＱ,992,,-13,177.000,"+1,182.61",－,1.93
2021/06/29,16,5759,日本電解,東Ｍ,"2,657",,+290,"13,984.000","+1,095.11",22.1,3.89
2021/06/29,17,2044,米国配当貴族,東EN,"18,690",,-10,11.526,+970.19,－,－
2021/06/29,18,2632,ＭＸナスヘ有,東Ｅ,"10,960",,+90,5.235,+899.05,－,－
2021/06/29,19,3992,ニーズウェル,東１,663,,+38,272.800,+824.75,14.8,2.32
2021/06/29,20,2563,ｉＳ米国株Ｈ,東Ｅ,"2,787",,0,366.942,+800.32,－,－
2021/06/29,21,1627,野村電力ガス,東Ｅ,"6,210",,0,1.412,+771.60,－,－
2021/06/29,22,3423,エスイー,ＪＱ,310,,+12,214.600,+761.85,13.5,1.06
