日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/18,1,9423,フォーバルＲ,ＪＱ,149,,+49,"32,705.000","+42,989.59",58.9,8.89
2021/06/18,2,6768,タムラ,東１,853,,+2,"39,933.900","+3,380.99",31.8,1.46
2021/06/18,3,6539,ＭＳジャパン,東１,"1,241",,+151,531.700,"+2,991.28",31.4,3.31
2021/06/18,4,3672,オルトＰ,東１,433,,+4,"1,884.500","+2,426.14",－,3.70
2021/06/18,5,4320,ＣＥＨＤ,東１,549,,+19,694.800,"+1,504.62",21.6,1.71
2021/06/18,6,5932,三協立山,東１,835,,+36,516.900,"+1,263.85",261,0.34
2021/06/18,7,3151,バイタルＫＳ,東１,762,,+71,971.300,"+1,241.57",10.5,0.41
2021/06/18,8,1328,野村金連動,東Ｅ,"4,995",,-125,221.760,"+1,196.84",－,－
2021/06/18,9,3236,プロパスト,ＪＱ,157,,-3,324.000,"+1,165.63",6.2,0.85
2021/06/18,10,1477,ｉＳ最小分散,東Ｅ,"1,867",,-3,7.986,"+1,149.77",－,－
2021/06/18,11,2461,ファンコミ,東１,403,,+20,"1,623.500","+1,140.26",15.6,1.51
2021/06/18,12,3782,ディディエス,東Ｍ,209,,-4,"2,874.900","+1,091.42",－,3.64
2021/06/18,13,4576,ＤＷセラピ研,ＪＧ,286,,+1,137.200,"+1,043.33",－,3.93
2021/06/18,14,1695,ＷＴ小麦,東Ｅ,79,,-2,272.100,"+1,024.38",－,－
2021/06/18,15,3315,日本コークス,東１,102,,-3,"1,583.000","+1,020.31",7.6,0.58
2021/06/18,16,1724,シンクレイヤ,ＪＱ,"1,129",,-23,192.600,+935.48,7.0,1.10
2021/06/18,17,7254,ユニバンス,東２,315,,-5,183.900,+899.46,4.7,0.41
2021/06/18,18,6839,船井電,東１,917,,+1,334.400,+883.53,－,0.60
2021/06/18,19,7841,遠藤製作所,ＪＱ,674,,-9,214.400,+840.35,6.9,0.37
2021/06/18,20,3266,ファンクリＧ,ＪＱ,101,,+3,521.200,+839.10,44.7,1.66
2021/06/18,21,5940,不二サッシ,東２,80,,+1,"1,667.200",+821.10,50.6,0.48
2021/06/18,22,4366,ダイトーケミ,東２,921,,-115,278.900,+811.44,15.2,0.78
2021/06/18,23,2556,ＯｎｅＪリト,東Ｅ,"2,161",,+3,56.030,+782.36,－,－
2021/06/18,24,2621,ｉＳ米２０Ｈ,東Ｅ,"2,210",,+46,161.659,+778.34,－,－
2021/06/18,25,7804,Ｂ＆Ｐ,東Ｍ,"1,112",,-48,93.400,+764.81,14.3,0.96
2021/06/18,26,6775,ＴＢグループ,東２,175,,-10,180.400,+750.94,－,1.94
2021/06/18,27,6436,アマノ,東１,"2,813",,-74,410.300,+718.96,23.2,1.88
2021/06/18,28,2625,ｉＦＥＴＰＸ,東Ｅ,"1,947",,-20,5.819,+697.12,－,－
2021/06/18,29,7810,クロスフォー,ＪＱ,270,,-46,484.600,+684.14,－,2.51
2021/06/18,30,6093,エスクロＡＪ,東１,254,,+10,445.600,+681.75,32.8,3.49
2021/06/18,31,8966,平和不リート,東Ｒ,"171,100",,"+2,400",45.644,+652.95,31.4,1.90
2021/06/18,32,4169,エネチェンジ,東Ｍ,"2,063",,-10,950.700,+642.15,－,32.15
2021/06/18,33,9275,ナルミヤ,東１,"1,064",,-69,88.500,+575.57,10.7,2.44
2021/06/18,34,3548,バロック,東１,779,,-18,174.600,+568.97,21.5,1.45
2021/06/18,35,6373,大同工,東１,"1,142",,+71,126.400,+561.78,7.3,0.54
2021/06/18,36,4619,日特塗,東１,"1,051",,-52,84.700,+522.79,9.5,0.54
2021/06/18,37,3760,ケイブ,ＪＱ,"1,101",,-49,114.500,+505.82,－,6.27
2021/06/18,38,3178,チムニー,東１,"1,365",,-13,112.800,+496.83,32.9,5.29
2021/06/18,39,7105,ロジスネクス,東１,"1,022",,-39,525.100,+494.68,108,1.98
2021/06/18,40,1979,大気社,東１,"3,400",,-15,82.900,+492.14,13.8,0.96
2021/06/18,41,1494,Ｏｎｅ高配当,東Ｅ,"19,110",,-210,0.640,+487.16,－,－
2021/06/18,42,7554,幸楽苑ＨＤ,東１,"1,562",,-51,87.600,+484.00,93.9,7.43
2021/06/18,43,7673,ダイコー通産,東１,"1,426",,-88,70.300,+480.99,11.1,1.17
2021/06/18,44,8011,三陽商,東１,918,,-74,396.300,+471.86,－,0.33
2021/06/18,45,9385,ショーエイ,東１,"1,015",,+40,129.100,+461.30,8.7,1.69
2021/06/18,46,2162,ｎｍｓ,ＪＱ,395,,+1,482.800,+453.04,11.0,1.40
2021/06/18,47,4099,四国化,東１,"1,323",,+31,155.800,+448.59,12.0,0.95
2021/06/18,48,4499,スピー,ＪＱ,"4,670",,+325,214.600,+447.45,84.0,10.80
2021/06/18,49,4558,中京医薬,ＪＱ,318,,+3,181.600,+443.71,26.7,1.31
2021/06/18,50,4694,ＢＭＬ,東１,"3,775",,+130,171.800,+438.56,12.1,1.74
2021/06/18,51,3284,フージャース,東１,749,,+8,542.000,+417.67,8.5,0.92
2021/06/18,52,1447,ＩＴｂｏｏｋ,東Ｍ,483,,+10,"1,579.100",+416.05,66.4,3.69
2021/06/18,53,7102,日車両,東１,"2,141",,-74,57.200,+410.71,6.4,0.68
2021/06/18,54,2138,クルーズ,ＪＱ,"2,152",,-29,93.400,+394.18,－,2.60
2021/06/18,55,2566,日興ＥＳＧリ,東Ｅ,"1,188",,-4,6.890,+381.82,－,－
2021/06/18,56,3964,オークネット,東１,"1,475",,+45,221.700,+379.87,16.3,2.01
2021/06/18,57,1543,純パラ信託,東Ｅ,"84,600",,"-7,400",0.779,+377.91,－,－
2021/06/18,58,4221,大倉工,東１,"2,519",,+188,58.200,+373.17,10.7,0.60
2021/06/18,59,7944,ローランド,東１,"5,990",,-90,368.200,+370.84,21.4,6.99
2021/06/18,60,4971,メック,東１,"3,130",,+194,366.700,+368.33,26.4,3.24
2021/06/18,61,6707,サンケン,東１,"5,160",,-20,117.500,+360.78,49.8,1.49
2021/06/18,62,9536,西部ガスＨＤ,東１,"2,478",,+11,64.700,+355.63,22.9,1.15
2021/06/18,63,8746,第一商品,ＪＱ,225,,+13,"1,324.300",+351.21,－,0.79
2021/06/18,64,1688,ＷＴ穀物,東Ｅ,426,,-26,44.240,+349.14,－,－
2021/06/18,65,3910,ＭＫシステム,ＪＱ,616,,-10,44.500,+345.00,24.2,2.45
2021/06/18,66,1488,大和ＲＥＩＴ,東Ｅ,"2,174",,+1,487.340,+342.07,－,－
2021/06/18,67,8704,トレイダーズ,ＪＱ,324,,-12,366.000,+342.03,6.7,1.29
2021/06/18,68,8967,日本ロジ,東Ｒ,"325,000",,+500,10.479,+341.97,38.2,2.18
2021/06/18,69,3001,片倉,東１,"1,502",,-29,154.000,+340.00,11.5,0.83
2021/06/18,70,3478,森トラホテル,東Ｒ,"138,800",,+300,2.999,+337.81,－,1.38
2021/06/18,71,9551,メタウォータ,東１,"2,132",,+57,219.500,+335.52,16.0,1.74
2021/06/18,72,3481,菱地所物流Ｒ,東Ｒ,"464,000",,"-3,500",5.529,+334.33,38.9,1.82
2021/06/18,73,3003,ヒューリック,東１,"1,288",,-22,"2,598.400",+329.63,13.2,1.74
2021/06/18,74,4403,日油,東１,"6,080",,+210,551.000,+325.48,25.8,2.47
2021/06/18,75,4801,セントラルＳ,東１,"2,458",,-112,42.800,+323.76,31.3,1.24
2021/06/18,76,4733,ＯＢＣ,東１,"6,360",,+220,121.200,+322.30,42.7,3.72
2021/06/18,77,9610,ウィルソンＷ,ＪＱ,224,,-7,66.900,+320.75,－,1.05
2021/06/18,78,2183,リニカル,東１,814,,+8,60.600,+317.93,－,3.22
2021/06/18,79,8953,都市ファンド,東Ｒ,"116,100",,-200,82.956,+316.55,26.9,1.87
2021/06/18,80,2564,ＧＸ高配日株,東Ｅ,"1,847",,-23,1.439,+311.14,－,－
2021/06/18,81,7354,Ｄｍミックス,東１,"3,670",,-265,397.500,+310.64,30.0,8.50
2021/06/18,82,8344,山形銀,東１,844,,-22,279.800,+310.26,13.8,0.17
2021/06/18,83,2326,デジアーツ,東１,"8,970",,+240,200.700,+308.76,49.3,12.53
2021/06/18,84,4095,パーカライ,東１,"1,097",,+13,180.700,+306.98,11.9,0.85
2021/06/18,85,2492,インフォＭＴ,東１,947,,+9,"2,582.400",+306.23,509,19.44
2021/06/18,86,6628,オンキヨーＨ,ＪＱ,6,,0,"17,084.400",+303.81,－,－
2021/06/18,87,6856,堀場製,東１,"7,310",,-170,561.200,+303.45,19.3,1.67
2021/06/18,88,7831,ウイルコＨＤ,東２,205,,-10,647.600,+301.99,33.6,0.87
2021/06/18,89,6652,ＩＤＥＣ,東１,"2,115",,+22,235.000,+301.71,15.9,1.48
