日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/17,1,1577,野村高配７０,東Ｅ,"22,530",,-100,17.291,"+4,486.47",－,－
2021/08/17,2,3674,オークファン,東Ｍ,792,,-45,"1,028.900","+4,354.11",54.5,1.33
2021/08/17,3,5381,Ｍｉｐｏｘ,ＪＱ,847,,-9,"5,260.200","+4,354.02",20.1,2.12
2021/08/17,4,2562,日興ダウヘ有,東Ｅ,"3,060",,+10,237.060,"+4,140.79",－,－
2021/08/17,5,6069,トレンダ,東Ｍ,900,S,+150,401.600,"+2,669.66",23.8,2.56
2021/08/17,6,3441,山王,ＪＱ,"1,404",,+79,326.100,"+2,663.56",6.8,1.31
2021/08/17,7,3041,ビ花壇,東２,278,,+17,268.400,"+2,340.00",22.5,2.80
2021/08/17,8,4056,ニューラル,東Ｍ,"2,321",,-299,831.300,"+2,146.76",117,24.00
2021/08/17,9,9130,共栄タ,東１,"1,226",,+213,"2,760.600","+1,992.95",10.4,0.67
2021/08/17,10,7367,セルム,ＪＱ,"1,154",,+86,625.500,"+1,371.76",25.2,2.08
2021/08/17,11,4482,ウィルズ,東Ｍ,994,,-2,618.100,"+1,243.70",64.4,16.53
2021/08/17,12,9514,エフオン,東１,753,S,-150,"2,816.100","+1,207.38",8.1,0.96
2021/08/17,13,9358,宇徳,東１,603,,+63,198.400,"+1,188.31",18.6,0.76
2021/08/17,14,3409,北日紡,東２,193,,+15,613.300,"+1,161.93",622,3.75
2021/08/17,15,9067,丸運,東１,298,,+22,"1,988.500","+1,152.20",16.6,0.37
2021/08/17,16,3010,ポラリスＨＤ,東２,84,,+2,673.500,"+1,024.37",－,－
2021/08/17,17,3925,ダブスタ,東１,"6,730",,+500,392.400,+978.02,40.2,16.82
2021/08/17,18,1681,日興ＭＳエマ,東Ｅ,"1,729",,-26,42.290,+962.56,－,－
2021/08/17,19,9380,東海運,東１,401,,+53,"2,933.700",+935.91,26.9,0.72
2021/08/17,20,1680,日興ＭＳコク,東Ｅ,"3,600",,-5,35.930,+865.86,－,－
2021/08/17,21,6890,フェローテク,ＪＱ,"2,955",,-235,"4,821.000",+858.64,5.5,1.29
2021/08/17,22,7082,ジモティー,東Ｍ,"1,883",,+130,531.900,+749.68,36.5,12.04
2021/08/17,23,9119,飯野海,東１,566,,+54,"8,755.100",+731.05,7.5,0.75
2021/08/17,24,2620,ｉＳ米債１３,東Ｅ,"2,578",,-2,8.170,+690.14,－,－
2021/08/17,25,9307,杉村倉,東２,605,,+26,642.400,+587.79,13.3,0.71
2021/08/17,26,1476,ｉＳＪリート,東Ｅ,"2,194",,-2,607.206,+565.86,－,－
2021/08/17,27,2625,ｉＦＥＴＰＸ,東Ｅ,"1,918",,-10,2.733,+549.17,－,－
2021/08/17,28,6016,ジャパンエン,東２,"1,232",,+13,129.300,+427.76,8.1,0.54
2021/08/17,29,9973,小僧寿し,ＪＱ,50,,-2,"3,027.000",+415.15,54.3,22.03
2021/08/17,30,6888,アクモス,ＪＱ,374,,-11,57.800,+366.13,10.6,1.53
2021/08/17,31,3180,Ｂガレージ,東１,"3,980",,-160,92.500,+364.82,31.5,5.47
2021/08/17,32,7022,サノヤスＨＤ,東１,149,,+2,435.900,+330.31,16.4,0.72
2021/08/17,33,6054,リブセンス,東１,202,,-2,174.500,+320.48,－,1.80
2021/08/17,34,3856,Ａバランス,東２,"4,880",S,"-1,000",559.900,+320.35,30.2,6.47
2021/08/17,35,4935,リベルタ,ＪＱ,874,,-67,42.400,+319.80,14.1,2.19
2021/08/17,36,3238,セントラル総,東２,378,,+1,56.500,+318.52,6.6,0.54
2021/08/17,37,9363,大運,東２,534,,+79,"2,994.200",+317.14,32.8,1.13
2021/08/17,38,7868,広済堂,東１,864,,+69,554.300,+310.59,12.7,0.68
2021/08/17,39,4845,スカラ,東１,705,,-11,"1,076.300",+301.16,22.6,1.22
2021/08/17,40,6063,ＥＡＪ,ＪＱ,926,,-183,353.100,+291.90,－,2.52
2021/08/17,41,7014,名村造,東１,269,,-10,"29,818.100",+287.12,－,0.51
2021/08/17,42,7927,ムトー精工,ＪＱ,530,,-30,39.200,+284.31,6.3,0.32
2021/08/17,43,4175,コリー,東Ｍ,"3,195",,-375,72.200,+284.04,12.8,2.86
2021/08/17,44,1309,野村上証５０,東Ｅ,"40,550",,-750,0.682,+278.89,－,－
2021/08/17,45,8194,ライフコーポ,東１,"4,320",,+195,247.700,+266.42,16.2,1.98
2021/08/17,46,2569,日興ＮＱヘ有,東Ｅ,"2,716",,+1,486.420,+249.29,－,－
2021/08/17,47,4310,ドリームＩ,東１,827,,-48,49.700,+245.14,－,0.87
2021/08/17,48,7162,アストマクス,ＪＱ,231,,-16,53.200,+241.03,－,0.55
2021/08/17,49,6545,ＩＩＦ,東Ｍ,507,,-26,46.700,+240.88,14.8,2.47
2021/08/17,50,1563,マザーズコア,東Ｅ,"3,950",,-85,7.568,+238.61,－,－
2021/08/17,51,3292,イオンリート,東Ｒ,"151,300",,"-1,100",43.227,+237.84,23.9,1.34
2021/08/17,52,1327,ＥＡＳＹ商品,東Ｅ,"3,870",,-40,0.415,+234.68,－,－
2021/08/17,53,9110,ユナイテド海,東１,"3,570",,+245,778.900,+232.86,5.6,0.85
2021/08/17,54,3468,スターアジア,東Ｒ,"58,300",,-200,29.196,+230.12,20.8,1.09
2021/08/17,55,5302,カーボン,東１,"4,110",,-180,184.900,+222.13,22.7,1.03
2021/08/17,56,8293,ＡＴグループ,名２,"1,320",,-49,55.200,+220.93,5.8,0.19
2021/08/17,57,1469,Ｊ４百ベア２,東Ｅ,"2,184",,+14,10.460,+216.01,－,－
2021/08/17,58,7317,松屋Ｒ＆Ｄ,東Ｍ,"3,255",,-425,32.300,+213.59,16.0,2.92
2021/08/17,59,9029,ヒガシ２１,東２,750,,+30,56.300,+212.78,12.0,1.09
2021/08/17,60,6081,アライドアキ,東Ｍ,738,,-97,988.300,+210.01,18.9,4.82
2021/08/17,61,1559,野村タイ５０,東Ｅ,"3,000",,-10,0.750,+208.64,－,－
2021/08/17,62,3202,ダイトウボウ,東１,101,,0,603.800,+206.96,15.9,0.66
2021/08/17,63,2520,野村新興国株,東Ｅ,"1,193",,-16,5.110,+202.37,－,－
2021/08/17,64,7087,ウイルテック,東２,"1,204",,-92,92.900,+200.65,9.6,1.10
