日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/13,1,2564,ＧＸ高配日株,東Ｅ,"1,879",,-3,55.510,"+29,744.09",－,－
2021/08/13,2,1487,日興米債ヘ有,東Ｅ,"18,490",,-20,27.249,"+3,895.45",－,－
2021/08/13,3,9307,杉村倉,東２,562,,+17,725.500,"+3,322.17",12.4,0.66
2021/08/13,4,2525,農中日経平均,東Ｅ,"28,180",,-80,10.986,"+3,131.18",－,－
2021/08/13,5,2526,農中４００,東Ｅ,"17,780",,+40,5.347,"+2,656.19",－,－
2021/08/13,6,4222,児玉化,東２,503,,+33,733.200,"+2,377.03",6.2,1.14
2021/08/13,7,9127,玉井船,東２,"1,929",S,+400,689.700,"+1,805.25",5.2,0.77
2021/08/13,8,2620,ｉＳ米債１３,東Ｅ,"2,602",,+2,3.910,"+1,735.68",－,－
2021/08/13,9,2641,ＧＸリー日株,東Ｅ,"1,971",,+24,121.622,"+1,556.30",－,－
2021/08/13,10,3624,アクセルＭ,東Ｍ,520,S,+80,"1,988.600","+1,550.29",－,8.46
2021/08/13,11,3823,アクロディア,東２,180,,+18,"1,420.600","+1,432.47",－,8.34
2021/08/13,12,2521,日興ＳＰヘ有,東Ｅ,"1,557",,+5,357.450,"+1,379.51",－,－
2021/08/13,13,9067,丸運,東１,289,,+16,354.900,"+1,103.05",16.1,0.35
2021/08/13,14,3825,リミックス,東２,174,,+27,"17,964.400","+1,094.68",8.2,3.40
2021/08/13,15,3845,アイフリーク,ＪＱ,148,,0,418.100,"+1,003.17",22.7,5.36
2021/08/13,16,9306,東陽倉,東１,340,,+24,119.000,+981.82,12.4,0.61
2021/08/13,17,2638,ＧＸロボ日株,東Ｅ,"2,290",,-6,10.063,+958.15,－,－
2021/08/13,18,6194,アトラエ,東１,"2,744",,+499,"1,315.000",+913.10,222,14.53
2021/08/13,19,5856,ＬＩＥＨ,東２,67,,-5,834.000,+864.16,15.9,1.55
2021/08/13,20,3655,ブレインＰ,東１,"4,800",,+455,127.200,+863.64,51.0,7.63
2021/08/13,21,4074,ラキール,東Ｍ,"1,655",,+151,"1,714.200",+851.80,53.6,9.80
2021/08/13,22,1651,大和高配４０,東Ｅ,"1,088",,0,16.440,+717.91,－,－
2021/08/13,23,7039,ブリッジ,東Ｍ,"2,475",,-25,185.900,+697.85,22.9,3.32
2021/08/13,24,1563,マザーズコア,東Ｅ,"4,090",,+60,18.414,+674.02,－,－
2021/08/13,25,1384,ホクリヨウ,東１,793,,-1,186.500,+634.25,7.9,0.71
2021/08/13,26,6238,フリュー,東１,"1,685",,+207,"1,143.700",+625.70,17.1,2.37
2021/08/13,27,4725,ＣＡＣ,東１,"1,563",,+135,217.200,+621.59,12.6,0.93
2021/08/13,28,8093,極東貿易,東１,"2,322",,-251,294.500,+616.55,16.8,0.64
2021/08/13,29,8737,あかつき本社,東２,378,,+8,228.900,+610.87,7.3,0.85
2021/08/13,30,7089,フォースタ,東Ｍ,"3,180",,-610,"2,772.000",+589.38,35.2,9.53
2021/08/13,31,9982,タキヒヨー,東１,"1,851",,+11,80.100,+567.50,85.5,0.55
2021/08/13,32,7699,オムニプラス,東Ｍ,"1,049",,+71,223.900,+554.68,－,－
2021/08/13,33,1695,ＷＴ小麦,東Ｅ,90,,+2,497.700,+551.44,－,－
