日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/10,1,2561,ｉＳ日本国債,東Ｅ,"2,720",,+5,136.072,"+36,185.87",－,－
2021/06/10,2,2321,ソフトフロン,ＪＧ,147,,+12,"9,938.200","+24,021.84",－,19.86
2021/06/10,3,6069,トレンダ,東Ｍ,725,,+72,"2,366.900","+8,414.03",19.1,2.08
2021/06/10,4,2562,日興ダウヘ有,東Ｅ,"2,987",,-9,179.840,"+8,149.54",－,－
2021/06/10,5,4523,エーザイ,東１,"10,000",,-755,"15,416.700","+2,794.07",64.4,4.08
2021/06/10,6,9980,ＭＲＫＨＬＤ,東２,151,,+4,"1,149.100","+2,597.42",44.9,1.14
2021/06/10,7,9377,ＡＧＰ,ＪＱ,629,,+61,316.700,"+2,561.34",－,0.94
2021/06/10,8,2778,パレモ・ＨＤ,東２,204,,+18,"8,932.600","+2,185.72",24.3,1.37
2021/06/10,9,4013,勤次郎,東Ｍ,"2,266",,+173,349.500,"+1,533.18",41.1,2.42
2021/06/10,10,7516,コーナン,東１,"3,810",,+635,"2,571.200","+1,463.04",7.6,0.93
2021/06/10,11,1580,日経ベア,東Ｅ,"2,693",,-9,32.900,"+1,282.35",－,－
2021/06/10,12,4820,ＥＭシステム,東１,908,,+81,351.300,+987.62,47.6,3.72
2021/06/10,13,5216,倉元,ＪＱ,183,,-12,"13,691.700",+940.32,－,20.04
2021/06/10,14,1577,野村高配７０,東Ｅ,"23,230",,-90,2.126,+828.38,－,－
2021/06/10,15,2636,ＧＸガバ日株,東Ｅ,"2,649",,+3,3.208,+796.09,－,－
2021/06/10,16,2555,東証リート,東Ｅ,"2,200",,+14,14.770,+753.76,－,－
2021/06/10,17,2625,ｉＦＥＴＰＸ,東Ｅ,"1,960",,-1,30.232,+702.97,－,－
2021/06/10,18,9363,大運,東２,327,,+2,83.000,+668.52,20.3,0.71
2021/06/10,19,2528,大和Ｊリコア,東Ｅ,"1,265",,+3,62.430,+665.07,－,－
2021/06/10,20,2044,米国配当貴族,東EN,"18,600",,-200,4.334,+645.96,－,－
2021/06/10,21,3856,Ａバランス,東２,"4,815",,+315,349.800,+627.23,59.4,6.27
