日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/09,1,1656,ｉＳ米債７,東Ｅ,"2,695",,-7,201.243,"+5,540.22",－,－
2021/12/09,2,2514,野村外国株Ｈ,東Ｅ,"1,573.0",,-2.5,75.470,"+5,532.09",－,－
2021/12/09,3,6550,ユニポス,東Ｍ,227,,0,796.600,"+3,393.86",－,1.04
2021/12/09,4,1474,Ｏｎｅ４００,東Ｅ,"18,270",,-55,3.807,"+3,072.50",－,－
2021/12/09,5,9252,ラストワンＭ,東Ｍ,"1,810",,+277,596.400,"+2,007.42",38.0,5.36
2021/12/09,6,2630,ＭＸ米ＳＰ有,東Ｅ,"12,115",,-15,6.202,"+1,773.72",－,－
2021/12/09,7,3845,アイフリーク,ＪＱ,197,S,+50,"1,066.800","+1,768.30",30.2,6.22
2021/12/09,8,1681,日興ＭＳエマ,東Ｅ,"1,808.5",,+16.5,38.630,"+1,647.96",－,－
2021/12/09,9,1488,大和ＲＥＩＴ,東Ｅ,"2,126.5",,+26.5,369.670,"+1,435.17",－,－
2021/12/09,10,2565,ＧＸロジ日Ｒ,東Ｅ,"1,228",,+28,12.010,"+1,388.23",－,－
2021/12/09,11,7375,リファバスＧ,東Ｍ,"1,917",,+265,629.900,"+1,364.88",35.5,17.14
2021/12/09,12,3744,サイオス,東２,580,,+3,279.500,"+1,125.88",12.9,2.99
2021/12/09,13,2643,野村ＥＳＧカ,東Ｅ,"2,090",,-10,5.514,"+1,070.70",－,－
2021/12/09,14,1345,日興リート隔,東Ｅ,"2,094.5",,+19.5,172.700,"+1,051.33",－,－
2021/12/09,15,2629,ｉＦＥＧＢＡ,東Ｅ,"2,830",,+83,1.153,"+1,041.58",－,－
2021/12/09,16,7637,白銅,東１,"2,964",,+353,552.700,+827.35,11.8,1.81
2021/12/09,17,2563,ｉＳ米国株Ｈ,東Ｅ,"3,060",,-5,444.136,+756.25,－,－
2021/12/09,18,4388,エーアイ,東Ｍ,887,,-110,109.400,+692.75,80.0,3.65
2021/12/09,19,4238,ミライアル,東１,"1,896",,+175,"1,054.700",+685.92,13.6,0.87
2021/12/09,20,2778,パレモ・ＨＤ,東２,222,S,+50,"6,101.800",+629.88,－,2.09
2021/12/09,21,8105,堀田丸正,東２,64,,0,576.200,+571.56,"1,280",1.13
2021/12/09,22,9876,コックス,ＪＱ,137,,0,251.200,+542.46,－,0.59
2021/12/09,23,1348,ＭＸトピクス,東Ｅ,"2,070.5",,-12.5,356.940,+530.08,－,－
2021/12/09,24,1595,農中Ｊリート,東Ｅ,"2,105.0",,+25.0,17.070,+488.62,－,－
2021/12/09,25,2037,金先物ベア,東EN,"5,321",,-19,1.177,+482.67,－,－
2021/12/09,26,4888,ステラファ,東Ｍ,600,,+36,"2,276.100",+471.60,－,5.02
2021/12/09,27,4424,Ａｍａｚｉａ,東Ｍ,"1,046",,+71,70.000,+430.30,37.1,3.62
2021/12/09,28,7004,日立造,東１,794,,-68,"5,237.400",+417.22,26.8,1.11
2021/12/09,29,4413,ボードルア,東Ｍ,"2,201",,+275,"1,219.900",+409.35,35.8,11.61
2021/12/09,30,7571,ヤマノＨＤ,ＪＱ,65,,+5,"2,090.700",+403.30,22.6,2.14
2021/12/09,31,4595,ミズホメディ,東２,"2,287",,-280,809.800,+396.51,4.7,2.99
2021/12/09,32,4880,セルソース,東Ｍ,"7,870",,+870,985.100,+392.80,225,59.18
2021/12/09,33,7719,東京衡機,東２,306,,+22,90.900,+352.24,9.7,1.02
2021/12/09,34,6744,能美防災,東１,"2,055",,-123,376.400,+348.10,13.3,1.18
2021/12/09,35,4334,ユークス,ＪＱ,602,,-46,386.400,+346.19,10.9,1.71
2021/12/09,36,4979,ＯＡＴアグリ,東１,"2,226",,+135,45.500,+341.75,10.0,1.43
2021/12/09,37,2468,フュトレック,東２,307,,-4,70.900,+340.37,23.0,1.17
2021/12/09,38,6823,リオン,東１,"2,370",,+80,60.700,+339.86,17.1,1.21
2021/12/09,39,6425,ユニバーサル,ＪＱ,"2,449",,+127,182.800,+334.20,－,0.56
2021/12/09,40,9145,ビイングＨＤ,東２,"2,149",,+185,101.800,+325.94,19.1,3.17
2021/12/09,41,2138,クルーズ,ＪＱ,"1,052",,+2,492.500,+313.52,－,1.24
2021/12/09,42,6535,アイモバイル,東１,"1,345",,-35,"1,612.000",+311.96,11.6,2.20
2021/12/09,43,1482,ｉＳ米債７Ｈ,東Ｅ,"2,341",,-8,158.717,+309.55,－,－
2021/12/09,44,3192,白鳩,ＪＱ,399,,+54,969.500,+309.42,－,1.13
2021/12/09,45,6186,一蔵,東１,423,,+3,87.700,+298.64,7.6,1.01
2021/12/09,46,6072,地盤ＨＤ,東Ｍ,163,,+1,282.600,+277.81,－,2.94
2021/12/09,47,4245,Ｄ・アクシス,東１,852,,-7,99.500,+269.89,16.1,1.31
2021/12/09,48,7351,グッドパッチ,東Ｍ,"2,833",,+137,97.700,+264.55,60.0,8.76
2021/12/09,49,7862,トッパンフォ,東１,"1,547",,+1,"1,338.800",+261.25,33.0,1.00
2021/12/09,50,6059,ウチヤマＨＤ,東１,307,,-10,189.300,+260.57,－,0.45
2021/12/09,51,4955,アグロカネシ,東１,"1,276",,-39,37.700,+255.66,34.6,0.84
2021/12/09,52,4461,一工薬,東１,"3,240",,+65,49.900,+253.90,9.7,0.93
2021/12/09,53,2513,野村外国株式,東Ｅ,"1,645.0",,0.0,22.980,+239.44,－,－
2021/12/09,54,4572,カルナバイオ,ＪＧ,978,,+8,68.600,+233.01,－,3.74
