日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/10,1,1457,大和ＴＰイン,東Ｅ,"5,330",,-30,100.735,"+40,518.95",－,－
2021/08/10,2,1482,ｉＳ米債７Ｈ,東Ｅ,"2,382",,-13,347.774,"+12,638.97",－,－
2021/08/10,3,2743,ピクセル,ＪＱ,87,,+1,"2,949.700","+7,915.49",－,4.39
2021/08/10,4,5121,藤コンポ,東１,606,S,+100,"1,621.100","+6,887.50",5.7,0.53
2021/08/10,5,1369,Ｏｎｅ２２５,東Ｅ,"27,840",,+50,8.580,"+5,776.71",－,－
2021/08/10,6,3851,日本一ソフト,ＪＱ,"1,380",,+202,943.800,"+4,372.99",9.4,1.41
2021/08/10,7,2721,ＪＨＤ,ＪＱ,245,,-2,444.900,"+3,837.17",－,3.35
2021/08/10,8,4837,シダックス,ＪＱ,340,,+25,"2,721.300","+3,567.52",7.5,1.75
2021/08/10,9,1656,ｉＳ米債７,東Ｅ,"2,656",,-6,124.466,"+3,514.00",－,－
2021/08/10,10,4918,アイビー,ＪＱ,768,,-56,520.500,"+3,347.02",8.4,2.36
2021/08/10,11,7414,小野建,東１,"1,550",,+177,829.600,"+2,318.66",5.1,0.44
2021/08/10,12,1477,ｉＳ最小分散,東Ｅ,"1,846",,+14,16.155,"+2,156.28",－,－
2021/08/10,13,1472,野村４百Ｄイ,東Ｅ,872,,-4,6.516,"+1,929.91",－,－
2021/08/10,14,2637,ＧＸクリ日株,東Ｅ,"1,732",,+4,3.337,"+1,785.31",－,－
2021/08/10,15,8894,レボリュー,東２,27,,-3,"5,937.500","+1,622.51",56.2,6.89
2021/08/10,16,2513,野村外国株式,東Ｅ,"1,547",,+6,91.610,"+1,559.60",－,－
2021/08/10,17,2563,ｉＳ米国株Ｈ,東Ｅ,"2,873",,+4,180.688,"+1,427.63",－,－
2021/08/10,18,6284,ＡＳＢ機械,東１,"4,360",,-550,301.900,"+1,173.84",9.9,1.77
2021/08/10,19,2037,金先物ベア,東EN,"5,700",,+210,3.299,"+1,117.34",－,－
2021/08/10,20,6089,ウィルＧ,東１,"1,101",S,+150,310.700,"+1,038.10",10.8,2.82
2021/08/10,21,5952,アマテイ,東２,163,,-2,214.600,+978.39,47.9,1.64
2021/08/10,22,8107,キムラタン,東１,24,,+1,"1,454.400",+975.74,800,3.57
2021/08/10,23,1348,ＭＸトピクス,東Ｅ,"1,999",,+8,225.980,+967.45,－,－
2021/08/10,24,6789,ロランドＤＧ,東１,"3,155",S,+500,532.700,+963.27,11.6,1.47
2021/08/10,25,4970,東洋合成,ＪＱ,"12,800",,+610,175.000,+941.67,42.3,7.40
2021/08/10,26,5706,三井金,東１,"3,355",,+270,"3,602.000",+867.50,5.2,0.89
2021/08/10,27,6863,ニレコ,ＪＱ,871,,-41,93.700,+809.71,12.8,0.47
2021/08/10,28,2511,野村外国債券,東Ｅ,"1,030",,-1,129.180,+775.20,－,－
2021/08/10,29,1487,日興米債ヘ有,東Ｅ,"18,530",,-90,7.083,+748.26,－,－
2021/08/10,30,4997,日農薬,東１,535,,+24,304.800,+739.67,11.7,0.67
2021/08/10,31,1542,純銀信託,東Ｅ,"7,850",,-420,55.068,+734.24,－,－
2021/08/10,32,6786,ＲＶＨ,東２,71,,0,90.100,+719.09,－,0.83
2021/08/10,33,2780,コメ兵ＨＤ,東２,"1,435",,+112,209.300,+711.24,10.7,0.86
2021/08/10,34,6306,日工,東１,659,,-29,254.500,+692.83,14.8,0.81
2021/08/10,35,4574,大幸薬品,東１,904,,-102,"1,249.700",+668.10,－,1.97
2021/08/10,36,1597,ＭＸＪリート,東Ｅ,"2,190",,-18,27.640,+612.37,－,－
