日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/18,1,2512,野村外国債Ｈ,東Ｅ,996.4,,-1.5,280.070,"+8,934.52",－,－
2022/01/18,2,2554,野村米社債Ｈ,東Ｅ,977.2,,-0.2,108.690,"+8,134.09",－,－
2022/01/18,3,4596,窪田製薬ＨＤ,東Ｍ,169,,+21,"4,858.800","+5,415.10",－,1.63
2022/01/18,4,2510,野村国内債券,東Ｅ,988.3,,+0.1,298.730,"+5,113.44",－,－
2022/01/18,5,1369,Ｏｎｅ２２５,東Ｅ,"28,240",,-65,9.379,"+3,386.62",－,－
2022/01/18,6,2513,野村外国株式,東Ｅ,"1,646.0",,-1.5,173.470,"+3,255.32",－,－
2022/01/18,7,7133,ヒュウガプラ,東Ｍ,"5,150",,+165,521.000,"+3,176.73",54.0,23.64
2022/01/18,8,2518,野村女性活躍,東Ｅ,"1,132",,-4,4.713,"+2,756.36",－,－
2022/01/18,9,2527,農中Ｊリコア,東Ｅ,"1,163.5",,+4.5,28.000,"+2,422.52",－,－
2022/01/18,10,2562,日興ダウヘ有,東Ｅ,"3,094.0",,-1.0,89.320,"+2,416.06",－,－
2022/01/18,11,3455,ヘルスケアＭ,東Ｒ,"152,700",,"-8,700",9.588,"+1,935.67",26.1,1.44
2022/01/18,12,7370,Ｅｎｊｉｎ,東Ｍ,"2,821",S,+500,"6,655.100","+1,706.00",35.4,6.21
2022/01/18,13,3179,シュッピン,東１,"1,224",,+168,"3,527.600","+1,636.02",12.4,6.13
2022/01/18,14,2564,ＧＸ高配日株,東Ｅ,"1,943",,-11,20.165,"+1,594.54",－,－
2022/01/18,15,8836,ＲＩＳＥ,ＪＱ,21,,0,416.100,"+1,380.78",－,－
2022/01/18,16,1569,ＴＰＸベア,東Ｅ,"2,125.5",,+9.0,22.840,"+1,220.23",－,－
2022/01/18,17,1487,日興米債ヘ有,東Ｅ,"17,615",,-25,26.102,"+1,149.50",－,－
2022/01/18,18,2648,野村米十債Ｈ,東Ｅ,"4,898",,-7,129.990,"+1,059.59",－,－
2022/01/18,19,6578,エヌリンクス,東２,228,,-6,917.000,+978.82,－,1.67
2022/01/18,20,2561,ｉＳ日本国債,東Ｅ,"2,689",,+5,15.177,+903.11,－,－
2022/01/18,21,3446,Ｊテック・Ｃ,東１,"1,881",,+178,88.000,+692.79,73.4,5.19
2022/01/18,22,6327,北川精機,ＪＱ,555,,+17,325.000,+677.51,8.5,1.75
2022/01/18,23,2301,学情,東１,"1,024",,+27,215.100,+676.53,12.5,1.22
2022/01/18,24,2511,野村外国債券,東Ｅ,"1,014.5",,-3.0,323.200,+622.23,－,－
2022/01/18,25,7283,愛三工,東１,776,,-72,895.900,+614.43,7.0,0.54
2022/01/18,26,3658,イーブック,東１,"4,725",,0,93.900,+611.36,29.7,5.57
2022/01/18,27,1498,ＯｎｅＥＳＧ,東Ｅ,"15,110",,-110,0.688,+555.24,－,－
2022/01/18,28,1346,ＭＸ２２５,東Ｅ,"29,105",,-65,31.214,+520.68,－,－
2022/01/18,29,6562,ジーニー,東Ｍ,693,,+19,131.900,+516.36,20.9,4.61
2022/01/18,30,3990,ＵＵＵＭ,東Ｍ,835,,+59,"1,317.400",+513.89,46.0,3.94
2022/01/18,31,1557,ＳＰＤＲ５百,東Ｅ,"53,110",,+20,11.916,+491.66,－,－
2022/01/18,32,3976,シャノン,東Ｍ,"1,743",,+57,198.900,+488.46,176,7.92
2022/01/18,33,2071,ＥＳＧ総合,東EN,"11,165",,+140,0.747,+474.62,－,－
2022/01/18,34,2776,新都ＨＤ,ＪＱ,60,,-3,150.100,+470.72,38.0,2.11
2022/01/18,35,1628,野村運輸物流,東Ｅ,"14,345",,+20,0.609,+469.16,－,－
2022/01/18,36,4714,リソー教育,東１,368,,+32,"3,230.800",+450.49,27.0,6.09
2022/01/18,37,1345,日興リート隔,東Ｅ,"1,989.5",,-13.5,540.200,+450.10,－,－
2022/01/18,38,4725,ＣＡＣ,東１,"1,359",,-9,79.700,+434.90,10.9,0.76
2022/01/18,39,2195,アミタＨＤ,ＪＧ,"1,273",,+79,357.400,+417.22,59.5,6.61
2022/01/18,40,1595,農中Ｊリート,東Ｅ,"1,993.0",,-18.5,26.640,+412.31,－,－
2022/01/18,41,2134,燦キャピタル,ＪＱ,31,,+1,"6,185.400",+397.26,－,2.08
2022/01/18,42,8137,サンワテク,東１,"1,383",,-55,137.100,+372.76,7.0,0.58
2022/01/18,43,3998,すららネット,東Ｍ,"1,523",,+142,393.600,+371.38,31.6,6.29
2022/01/18,44,6258,平田機工,東１,"6,520",,+70,77.200,+370.73,26.0,1.26
2022/01/18,45,4026,神島化,東２,"2,064",,+177,186.500,+361.63,12.4,2.11
2022/01/18,46,6351,鶴見製,東１,"1,685",,-4,49.000,+337.50,10.4,0.62
2022/01/18,47,5930,文化シヤタ,東１,"1,056",,-10,118.600,+332.85,9.3,0.89
2022/01/18,48,8287,ＭＶ西日本,東２,"1,867",,-49,53.700,+319.53,28.0,0.95
2022/01/18,49,2641,ＧＸリー日株,東Ｅ,"2,146",,-4,0.663,+316.98,－,－
2022/01/18,50,2321,ソフトフロン,ＪＧ,95,,-1,77.500,+312.23,－,14.29
2022/01/18,51,3470,マリモリート,東Ｒ,"131,400",,-300,8.391,+312.13,18.8,1.35
2022/01/18,52,2632,ＭＸナスヘ有,東Ｅ,"11,660",,-80,26.313,+307.32,－,－
2022/01/18,53,6046,リンクバル,東Ｍ,240,,+10,113.100,+301.06,－,2.64
2022/01/18,54,7744,ノーリツ鋼機,東１,"2,337",,-67,174.600,+300.46,24.5,0.77
2022/01/18,55,6250,やまびこ,東１,"1,133",,-46,99.100,+297.99,6.9,0.69
2022/01/18,56,4064,カーバイド,東１,"1,316",,-17,97.500,+297.96,7.2,0.42
2022/01/18,57,2630,ＭＸ米ＳＰ有,東Ｅ,"11,985",,-35,4.130,+293.71,－,－
2022/01/18,58,1329,ｉＳ日経,東Ｅ,"29,325",,-80,26.695,+282.94,－,－
2022/01/18,59,1305,大和東証指数,東Ｅ,"2,084.0",,-9.0,168.990,+281.30,－,－
