日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/14,1,7922,三光産業,ＪＱ,342,,+24,843.400,"+5,237.97",－,0.27
2022/01/14,2,6070,キャリアＬ,東１,"1,420",,+209,"1,747.900","+2,742.11",7.2,2.51
2022/01/14,3,2645,ＧＸＬＥ日株,東Ｅ,"1,885",,-39,7.373,"+2,661.42",－,－
2022/01/14,4,1578,日興２２５Ｍ,東Ｅ,"2,232",,-28,4.278,"+2,225.00",－,－
2022/01/14,5,2643,野村ＥＳＧカ,東Ｅ,"2,096",,-29,8.042,"+1,988.83",－,－
2022/01/14,6,4393,バンクオブイ,東Ｍ,"1,861",,+287,787.800,"+1,984.13",－,9.90
2022/01/14,7,2632,ＭＸナスヘ有,東Ｅ,"11,740",,-225,38.308,"+1,685.09",－,－
2022/01/14,8,2620,ｉＳ米債１３,東Ｅ,"2,639",,-19,115.058,"+1,513.04",－,－
2022/01/14,9,4432,ウイングアク,東１,"1,710",,-286,"1,162.000","+1,289.95",13.7,1.97
2022/01/14,10,6305,日立建機,東１,"2,976",,-609,"5,968.100","+1,073.90",13.8,1.16
2022/01/14,11,1456,大和日経イン,東Ｅ,"4,315",,+55,52.329,"+1,069.62",－,－
2022/01/14,12,1696,ＷＴコーン,東Ｅ,125.2,,-3.4,221.700,"+1,060.73",－,－
2022/01/14,13,7980,重松製,ＪＱ,889,,+33,357.000,"+1,040.58",15.8,1.10
2022/01/14,14,8095,アステナＨＤ,東１,411,S,-80,"2,600.000",+988.32,10.9,0.61
2022/01/14,15,2686,ジーフット,東１,329,,-24,218.200,+900.92,－,－
2022/01/14,16,4317,レイ,ＪＱ,351,,+5,101.000,+890.20,－,0.97
2022/01/14,17,7247,ミクニ,東１,468,S,+80,"3,045.400",+872.66,13.1,0.53
2022/01/14,18,2566,日興ＥＳＧリ,東Ｅ,"1,123.0",,-9.5,18.840,+846.73,－,－
2022/01/14,19,9278,ブックオフＧ,東１,"1,040",,+21,129.800,+840.58,21.4,1.37
2022/01/14,20,6489,前沢工業,東１,638,,+38,526.600,+807.93,6.4,0.56
2022/01/14,21,2637,ＧＸクリ日株,東Ｅ,"1,694",,-35,1.086,+741.86,－,－
2022/01/14,22,4575,ＣＡＮＢＡＳ,東Ｍ,239,S,+50,"5,969.100",+710.47,－,10.94
2022/01/14,23,1580,日経ベア,東Ｅ,"2,671.5",,+33.0,64.620,+669.29,－,－
2022/01/14,24,7373,アイドマＨＤ,東Ｍ,"2,938",,+83,"2,016.200",+639.89,60.2,13.71
2022/01/14,25,3979,うるる,東Ｍ,"1,470",,-45,74.500,+637.62,－,4.75
2022/01/14,26,2341,アルバイトＴ,ＪＱ,134,,-1,"1,513.900",+613.43,209,0.82
2022/01/14,27,1469,Ｊ４百ベア２,東Ｅ,"1,914.5",,+49.5,7.660,+596.36,－,－
2022/01/14,28,2564,ＧＸ高配日株,東Ｅ,"1,951",,-5,16.689,+589.06,－,－
2022/01/14,29,3853,アステリア,東１,985,,+70,"3,748.300",+580.89,8.3,2.70
2022/01/14,30,2556,ＯｎｅＪリト,東Ｅ,"2,033.5",,-5.5,39.240,+563.96,－,－
2022/01/14,31,3040,ソリトン,東１,"1,397",,+66,469.500,+537.91,17.2,3.31
2022/01/14,32,6926,ＯＫＡＹＡ,東１,322,,-1,83.800,+534.85,30.0,0.98
2022/01/14,33,9716,乃村工芸社,東１,"1,006",,+69,"1,347.600",+517.60,33.9,2.37
2022/01/14,34,1448,スペースＶＨ,東１,"1,148",,0,156.600,+504.63,29.0,1.60
2022/01/14,35,7608,ＳＫジャパン,東１,475,,+17,177.200,+496.63,12.2,1.07
2022/01/14,36,1472,野村４百Ｄイ,東Ｅ,771,,+20,5.231,+485.12,－,－
2022/01/14,37,1478,ｉＳ高配当,東Ｅ,"2,279",,-16,83.189,+473.48,－,－
2022/01/14,38,3536,アクサスＨＤ,ＪＱ,107,,-2,342.400,+465.95,15.4,1.62
2022/01/14,39,6745,ホーチキ,東１,"1,275",,+11,63.500,+461.95,8.2,0.81
2022/01/14,40,2372,アイロムＧ,東１,"1,574",,-30,151.100,+451.46,17.3,2.12
2022/01/14,41,2743,ピクセル,ＪＱ,56,,0,"1,304.300",+449.87,－,7.84
2022/01/14,42,1494,Ｏｎｅ高配当,東Ｅ,"19,570",,-150,1.138,+441.90,－,－
2022/01/14,43,2624,ｉＦＥ２２５,東Ｅ,"2,812",,-36,26.719,+441.75,－,－
2022/01/14,44,7554,幸楽苑ＨＤ,東１,"1,353",,-42,151.600,+441.43,40.7,5.76
2022/01/14,45,2071,ＥＳＧ総合,東EN,"11,010",,-290,3.526,+440.80,－,－
2022/01/14,46,1326,ＳＰＤＲ,東Ｅ,"19,410",,-130,5.876,+433.70,－,－
2022/01/14,47,2667,イメージワン,ＪＱ,577,,-128,"2,094.300",+433.04,196,2.23
2022/01/14,48,2521,日興ＳＰヘ有,東Ｅ,"1,637.0",,-16.5,214.770,+421.16,－,－
2022/01/14,49,4767,ＴＯＷ,東１,303,,+5,436.900,+417.04,22.0,1.35
2022/01/14,50,2559,ＭＸ全世界株,東Ｅ,"13,945",,-195,23.754,+411.72,－,－
2022/01/14,51,1488,大和ＲＥＩＴ,東Ｅ,"2,059.5",,-7.0,178.010,+408.60,－,－
2022/01/14,52,1329,ｉＳ日経,東Ｅ,"29,185",,-375,61.340,+407.11,－,－
2022/01/14,53,9380,東海運,東１,304,,-4,121.400,+401.65,20.4,0.53
2022/01/14,54,1569,ＴＰＸベア,東Ｅ,"2,126.0",,+31.0,5.120,+397.09,－,－
2022/01/14,55,4718,早稲アカ,東１,"1,048",,+3,68.400,+395.65,21.4,1.78
2022/01/14,56,2626,ＧＸデジ日株,東Ｅ,"1,882",,-46,4.251,+390.88,－,－
2022/01/14,57,6203,豊和工,東１,777,,-2,53.000,+390.74,12.9,0.58
2022/01/14,58,6192,ＨｙＡＳ＆Ｃ,東Ｍ,147,,-8,218.500,+385.56,－,2.50
2022/01/14,59,2978,ツクルバ,東Ｍ,716,,-56,150.700,+378.41,－,5.73
2022/01/14,60,2036,金先物Ｗブル,東EN,"19,205",,-255,1.458,+378.03,－,－
2022/01/14,61,1628,野村運輸物流,東Ｅ,"14,270",,-145,1.155,+375.31,－,－
2022/01/14,62,3236,プロパスト,ＪＱ,139,,-4,621.000,+373.68,6.9,0.70
2022/01/14,63,3639,ボルテージ,東１,335,,-7,73.800,+364.15,－,0.91
2022/01/14,64,1305,大和東証指数,東Ｅ,"2,083.0",,-29.5,276.350,+364.14,－,－
2022/01/14,65,4064,カーバイド,東１,"1,329",,+16,74.900,+359.51,7.3,0.43
2022/01/14,66,4176,ココナラ,東Ｍ,"1,200",,-143,827.000,+357.16,－,12.76
2022/01/14,67,1377,サカタタネ,東１,"3,420",,+175,307.300,+352.58,15.5,1.33
