日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/03,1,8139,ナガホリ,東２,181,,+10,"5,540.900","+51,684.11",18.5,0.23
2021/06/03,2,7042,アクセスＨＤ,ＪＱ,"1,537",,+405,"2,525.300","+17,436.81",－,2.99
2021/06/03,3,2404,鉄人化計画,東２,327,,+37,"7,056.200","+7,553.15",－,186
2021/06/03,4,3782,ディディエス,東Ｍ,207,,+7,"4,286.200","+3,611.00",－,3.61
2021/06/03,5,2562,日興ダウヘ有,東Ｅ,"3,000",,+3,35.670,"+3,363.11",－,－
2021/06/03,6,9274,国際紙パルプ,東１,257,,+7,512.800,"+3,026.83",8.0,0.42
2021/06/03,7,5852,アーレスティ,東１,490,,+53,"4,052.800","+3,005.59",21.0,0.23
2021/06/03,8,3083,シーズメン,ＪＱ,402,,+26,350.800,"+2,752.03",8.3,1.25
2021/06/03,9,1398,ＳＭＤリート,東Ｅ,"2,159",,+11,92.240,"+2,283.46",－,－
2021/06/03,10,9704,アゴーラＨＧ,東１,25,,+1,"3,517.100","+1,599.90",－,1.05
2021/06/03,11,2569,日興ＮＱヘ有,東Ｅ,"2,464",,+7,375.450,"+1,340.71",－,－
2021/06/03,12,1783,アジアＧＨＤ,ＪＱ,47,,0,164.600,"+1,260.33",276,0.56
2021/06/03,13,2340,極楽湯ＨＤ,ＪＱ,314,,+8,499.500,"+1,200.78",－,5.77
2021/06/03,14,2174,ＧＣＡ,東１,980,,+62,"2,240.800",+949.06,15.1,1.89
2021/06/03,15,6181,タメニー,東Ｍ,128,,-1,"2,679.200",+854.47,8.7,－
2021/06/03,16,2561,ｉＳ日本国債,東Ｅ,"2,712",,-1,2.489,+846.39,－,－
2021/06/03,17,8166,タカキュー,東１,139,,0,95.700,+746.90,－,2.53
2021/06/03,18,6769,ザイン,ＪＱ,846,,+21,196.100,+710.33,163,1.13
2021/06/03,19,4487,スペースマ,東Ｍ,907,,+56,92.600,+705.22,－,13.99
2021/06/03,20,6668,ＡＤプラズマ,東２,"1,901",,+90,174.500,+689.59,24.7,2.61
