日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/13,1,8746,第一商品,ＪＱ,134,,+13,"7,136.600","+7,459.96",－,0.53
2021/12/13,2,2510,野村国内債券,東Ｅ,994.2,,+0.6,180.560,"+4,689.39",－,－
2021/12/13,3,7078,ＩＮＣ,東Ｍ,"1,478",,-226,"1,603.400","+4,053.89",－,7.75
2021/12/13,4,2634,野村ＳＰＨ有,東Ｅ,"2,390.0",,+29.0,97.070,"+2,581.49",－,－
2021/12/13,5,4194,ビジョナル,東Ｍ,"10,790",,+610,"2,336.000","+2,430.88",94.4,15.91
2021/12/13,6,7426,山大,ＪＱ,"1,066",,+36,304.800,"+1,692.94",10.5,0.34
2021/12/13,7,9812,テーオーＨＤ,ＪＱ,306,,+2,208.100,"+1,634.17",－,2.90
2021/12/13,8,5952,アマテイ,東２,148,,-2,920.600,"+1,592.28",174,1.53
2021/12/13,9,7898,ウッドワン,東１,"1,042",,+11,208.900,"+1,239.10",16.2,0.24
2021/12/13,10,2632,ＭＸナスヘ有,東Ｅ,"12,370",,+170,29.889,"+1,208.63",－,－
2021/12/13,11,7050,Ｆインタ,東Ｍ,"2,642",S,+500,528.300,"+1,074.00",－,1.95
2021/12/13,12,3741,セック,東１,"2,310",,+39,110.700,+974.76,15.8,1.79
2021/12/13,13,2637,ＧＸクリ日株,東Ｅ,"1,802",,+16,1.459,+927.46,－,－
2021/12/13,14,9692,シーイーシー,東１,"1,084",,-204,769.600,+852.48,14.9,1.08
2021/12/13,15,2513,野村外国株式,東Ｅ,"1,645.5",,+15.0,45.890,+828.95,－,－
2021/12/13,16,4015,アララ,東Ｍ,717,,-8,381.500,+797.65,35.4,3.43
2021/12/13,17,2556,ＯｎｅＪリト,東Ｅ,"2,093.0",,-8.0,26.130,+782.77,－,－
2021/12/13,18,5856,ＬＩＥＨ,東２,55,,0,379.000,+731.14,13.1,1.26
2021/12/13,19,8894,レボリュー,東２,23,,0,"2,855.600",+721.05,41.8,5.69
2021/12/13,20,7859,アルメディオ,東２,164,,+7,"1,466.100",+657.67,－,0.96
2021/12/13,21,1448,スペースＶＨ,東１,"1,146",,-1,725.300,+643.90,29.0,1.59
2021/12/13,22,2521,日興ＳＰヘ有,東Ｅ,"1,655.0",,+21.0,156.600,+569.52,－,－
2021/12/13,23,2676,高千穂交易,東１,"1,415",,+97,95.100,+565.03,16.4,0.88
2021/12/13,24,9973,小僧寿し,ＪＱ,39,,+2,"1,777.500",+550.86,46.4,7.85
2021/12/13,25,1369,Ｏｎｅ２２５,東Ｅ,"28,830",,+275,4.125,+513.84,－,－
2021/12/13,26,2981,ランディクス,東Ｍ,"2,890",,-450,93.400,+480.12,12.6,1.53
2021/12/13,27,2561,ｉＳ日本国債,東Ｅ,"2,713",,+3,4.811,+471.38,－,－
2021/12/13,28,1456,大和日経イン,東Ｅ,"4,255",,-45,12.104,+437.72,－,－
2021/12/13,29,6757,ＯＳＧコーポ,ＪＱ,"1,107",,-169,98.700,+436.41,8.2,1.91
2021/12/13,30,4936,アクシージア,東Ｍ,980,,+97,725.300,+432.92,27.2,3.41
2021/12/13,31,5940,不二サッシ,東２,72,,-1,412.000,+428.88,45.6,0.45
2021/12/13,32,6165,パンチ,東１,505,,-31,231.800,+402.82,6.8,0.75
2021/12/13,33,6966,三井ハイテク,東１,"10,250",S,"+1,500","2,929.800",+395.90,39.4,6.70
2021/12/13,34,3920,アイビーシー,東１,708,,-6,86.100,+383.71,23.7,2.23
2021/12/13,35,7897,ホクシン,東１,156,,-2,503.600,+381.91,22.1,0.83
2021/12/13,36,6641,日新電,東１,"1,548",,+65,303.200,+357.32,14.4,1.34
2021/12/13,37,7862,トッパンフォ,東１,"1,549",,+1,"1,117.000",+354.43,33.1,1.00
2021/12/13,38,3777,ＦＨＴＨＤ,ＪＧ,21,,-1,"1,430.600",+353.15,－,3.58
2021/12/13,39,4570,免疫生物研,ＪＧ,394,,-13,52.900,+337.19,－,2.57
2021/12/13,40,7868,広済堂ＨＤ,東１,888,,+91,"1,398.800",+328.69,11.7,0.68
2021/12/13,41,4441,トビラシステ,東１,804,S,-150,420.800,+314.99,25.1,5.61
2021/12/13,42,5727,邦チタ,東１,910,,-53,825.600,+307.30,20.2,1.42
2021/12/13,43,4075,ブレインズ,東Ｍ,"1,605",S,-500,472.900,+302.47,55.2,7.07
2021/12/13,44,3536,アクサスＨＤ,ＪＱ,107,,+1,93.200,+300.00,15.4,1.61
2021/12/13,45,4026,神島化,東２,"2,340",,-374,354.800,+296.42,14.1,2.39
2021/12/13,46,3733,ソフトウェア,ＪＱ,"7,270",,+840,81.900,+293.75,11.6,1.53
2021/12/13,47,1569,ＴＰＸベア,東Ｅ,"2,134.5",,-3.5,9.990,+291.76,－,－
2021/12/13,48,2645,ＧＸＬＥ日株,東Ｅ,"1,998",,-12,1.861,+288.52,－,－
2021/12/13,49,2621,ｉＳ米２０Ｈ,東Ｅ,"2,280",,-6,15.532,+278.64,－,－
2021/12/13,50,7726,黒田精,東２,"2,178",,+186,60.900,+278.26,24.7,1.32
2021/12/13,51,3992,ニーズウェル,東１,601,,+35,233.800,+272.89,13.4,1.74
2021/12/13,52,2134,燦キャピタル,ＪＱ,27,,0,"1,188.700",+269.62,－,1.76
2021/12/13,53,4312,サイバネット,東１,754,,+44,574.800,+266.11,13.1,1.52
2021/12/13,54,1498,ＯｎｅＥＳＧ,東Ｅ,"15,360",,+15,2.118,+263.92,－,－
2021/12/13,55,8841,テーオーシー,東１,624,,+9,132.300,+261.48,20.4,0.63
2021/12/13,56,9417,スマバ,東１,463,,-10,99.900,+258.06,50.5,2.39
