日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/11,1,3237,イントランス,東Ｍ,76,,+3,"8,679.300","+7,719.19",13.7,1.97
2021/08/11,2,4487,スペースマ,東Ｍ,929,,+141,299.400,"+2,151.13",－,14.00
2021/08/11,3,4772,ストリームＭ,ＪＧ,181,,-25,760.300,"+1,906.07",－,3.78
2021/08/11,4,2042,マザーズＥＮ,東EN,"11,550",,-180,8.102,"+1,653.68",－,－
2021/08/11,5,7813,プラッツ,東Ｍ,"1,285",,-330,270.900,"+1,541.82",11.3,1.65
2021/08/11,6,2627,ＧＸｅコ日株,東Ｅ,"2,217",,+2,33.750,"+1,484.51",－,－
2021/08/11,7,4595,ミズホメディ,東２,"2,717",,-203,"1,391.500","+1,149.10",7.4,4.32
2021/08/11,8,5981,東京綱,東１,"1,123",,+66,503.000,"+1,126.83",16.4,0.74
2021/08/11,9,5759,日本電解,東Ｍ,"3,080",,-90,"5,911.200","+1,080.12",25.6,4.36
2021/08/11,10,2134,燦キャピタル,ＪＱ,33,,-2,813.900,+927.65,－,2.92
2021/08/11,11,4960,ケミプロ,東２,247,,+4,807.100,+822.40,27.1,0.89
2021/08/11,12,6062,チャームケア,東１,"1,466",,+87,"1,942.400",+816.66,15.9,4.32
2021/08/11,13,7638,ＮＥＷＡＲＴ,ＪＱ,"1,068",,-162,253.500,+774.14,10.3,2.13
2021/08/11,14,3751,日本アジアＧ,東１,963,,0,246.800,+769.01,－,1.81
2021/08/11,15,8256,プロルート,ＪＱ,444,,+61,"19,513.600",+763.66,100,14.06
2021/08/11,16,5071,ヴィス,東２,594,,+48,84.600,+729.41,12.5,1.32
2021/08/11,17,4399,くふう,東Ｍ,617,,+39,129.900,+727.39,－,2.47
2021/08/11,18,2567,農中カーボン,東Ｅ,268,,+12,12.020,+706.71,－,－
2021/08/11,19,8938,グロームＨＤ,ＪＧ,"1,359",,-35,235.600,+687.96,21.7,1.67
2021/08/11,20,6513,オリジン,東１,"1,286",,-41,84.400,+681.48,13.3,0.37
2021/08/11,21,7358,ポピンズ,東１,"3,010",,-485,166.600,+627.51,27.3,4.20
2021/08/11,22,3326,ランシステム,ＪＱ,618,S,+100,554.000,+619.48,－,15.28
2021/08/11,23,2562,日興ダウヘ有,東Ｅ,"3,035",,+15,22.430,+614.33,－,－
2021/08/11,24,9517,イーレックス,東１,"2,569",,-526,"4,272.800",+580.17,23.3,3.43
2021/08/11,25,6433,ヒーハイスト,ＪＱ,479,,+37,460.900,+553.76,16.1,0.96
2021/08/11,26,6916,アイオデータ,東１,979,,-59,74.100,+550.00,13.2,0.44
2021/08/11,27,2932,ＳＴＩＦＨＤ,東２,"4,150",,+450,90.200,+535.21,20.5,5.72
2021/08/11,28,1844,大盛工業,東２,202,,+2,86.000,+532.35,12.4,0.70
2021/08/11,29,9425,日本テレホン,ＪＱ,431,,+16,93.200,+529.73,21.0,2.10
2021/08/11,30,6035,ＩＲジャパン,東１,"11,440",,"-2,650",529.800,+518.93,50.2,30.11
2021/08/11,31,3676,デジハＨＤ,東１,"1,796",,+205,354.500,+511.21,27.7,6.41
2021/08/11,32,7769,リズム,東１,"1,029",,+81,66.900,+502.70,18.9,0.34
2021/08/11,33,6036,ＫｅｅＰｅｒ,東１,"3,745",S,+700,"1,257.400",+490.61,35.7,18.36
2021/08/11,34,6881,キョウデン,東２,370,,+18,565.400,+476.35,9.7,0.86
2021/08/11,35,3985,テモナ,東１,858,,-181,419.700,+473.36,36.8,7.05
2021/08/11,36,6291,エアーテック,東１,"1,206",,-119,838.000,+472.80,10.3,0.99
2021/08/11,37,3540,Ｃｉメディカ,ＪＱ,"6,650",,"-1,090",165.000,+463.14,22.2,4.52
2021/08/11,38,6785,鈴木,東１,840,,-100,442.300,+455.65,10.5,0.63
2021/08/11,39,8699,沢田ＨＤ,ＪＱ,"1,001",,-7,194.800,+442.62,－,0.70
2021/08/11,40,1328,野村金連動,東Ｅ,"4,860",,+15,219.510,+442.54,－,－
2021/08/11,41,2044,米国配当貴族,東EN,"19,200",,+220,1.749,+441.49,－,－
2021/08/11,42,7718,スター精,東１,"1,552",,-155,967.400,+438.04,13.8,1.04
2021/08/11,43,5216,倉元,ＪＱ,161,,+6,273.200,+436.74,－,8.83
2021/08/11,44,4165,プレイド,東Ｍ,"2,536",,+191,"2,393.400",+410.54,－,19.58
2021/08/11,45,4651,サニックス,東１,321,,-32,"4,056.500",+406.18,10.0,1.97
2021/08/11,46,3964,オークネット,東１,"1,914",,+307,844.600,+403.34,15.3,2.46
2021/08/11,47,4499,スピー,ＪＱ,"4,100",,+330,148.300,+401.01,73.8,9.48
2021/08/11,48,4885,室町ケミカル,ＪＱ,"1,140",,+50,59.700,+348.87,12.6,3.13
2021/08/11,49,4401,ＡＤＥＫＡ,東１,"2,306",,+31,762.900,+342.00,12.5,1.03
2021/08/11,50,8934,サンフロ不,東１,"1,090",,+38,473.400,+338.74,7.2,0.76
2021/08/11,51,2563,ｉＳ米国株Ｈ,東Ｅ,"2,875",,+2,785.838,+334.91,－,－
2021/08/11,52,4069,ブルーミーム,東Ｍ,"2,022",,-80,100.700,+334.05,45.5,3.74
2021/08/11,53,6901,沢藤電,東１,"2,001",,-99,46.800,+333.33,28.8,0.89
2021/08/11,54,7613,シークス,東１,"1,392",,-76,593.000,+332.53,11.5,1.06
2021/08/11,55,5101,浜ゴム,東１,"2,063",,-48,"2,366.100",+329.50,5.8,0.68
2021/08/11,56,6131,浜井産,東２,"1,162",,-52,78.200,+325.00,9.9,2.13
2021/08/11,57,3779,Ｊエスコム,ＪＱ,108,,0,59.800,+321.13,35.3,3.02
2021/08/11,58,4438,Ｗｅｌｂｙ,東Ｍ,"1,002",,+61,155.700,+318.55,－,6.72
2021/08/11,59,5707,東邦鉛,東１,"2,105",,+237,"1,771.800",+312.81,4.7,0.64
2021/08/11,60,6864,エヌエフＨＤ,ＪＱ,"1,772",,+71,69.700,+312.43,19.4,1.08
2021/08/11,61,6568,神戸天然物化,東Ｍ,"1,183",,-84,43.600,+311.32,20.9,0.94
2021/08/11,62,9115,明治海,東１,536,,+26,250.800,+306.48,22.5,0.90
2021/08/11,63,4527,ロート,東１,"3,225",,+165,753.600,+296.21,21.5,2.30
2021/08/11,64,7992,セーラー,東２,182,,0,61.100,+294.19,53.2,1.28
2021/08/11,65,1478,ｉＳ高配当,東Ｅ,"2,123",,+21,31.182,+292.72,－,－
2021/08/11,66,5856,ＬＩＥＨ,東２,71,,+1,129.900,+287.76,7.0,1.50
