日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/03,1,2636,ＧＸガバ日株,東Ｅ,"2,585",,-34,"7,540","+5,655.73",－,－
2022/02/03,2,3236,プロパスト,ＪＱ,149,,+13,"10,644,700","+4,289.57",7.4,0.75
2022/02/03,3,2518,野村女性活躍,東Ｅ,"1,091",,-11,"6,839","+2,510.31",－,－
2022/02/03,4,2627,ＧＸｅコ日株,東Ｅ,"1,678",,-57,"33,036","+2,313.15",－,－
2022/02/03,5,1597,ＭＸＪリート,東Ｅ,"1,994.0",,+7.5,"58,940","+1,783.07",－,－
2022/02/03,6,3935,エディア,東Ｍ,357,,+21,"1,171,200","+1,735.74",24.3,2.63
2022/02/03,7,2640,ＧＸゲー日株,東Ｅ,"2,374",,-63,"31,576","+1,531.83",－,－
2022/02/03,8,1595,農中Ｊリート,東Ｅ,"1,975.5",,+6.0,"23,580","+1,515.07",－,－
2022/02/03,9,7072,インテＭ,東Ｍ,"1,223",,+35,"236,700","+1,370.19",187,3.05
2022/02/03,10,9425,日本テレホン,ＪＱ,353,,+13,"579,500","+1,269.98",－,2.01
2022/02/03,11,4372,ユミルリンク,東Ｍ,"1,308",,+129,"591,200","+1,228.54",17.8,3.19
2022/02/03,12,6835,アライドＨＤ,東２,119,,-1,"11,728,600","+1,138.37",－,2.43
2022/02/03,13,4572,カルナバイオ,ＪＧ,994,,+10,"575,400","+1,119.07",－,3.81
2022/02/03,14,9698,クレオ,ＪＱ,870,,-126,"322,000","+1,101.49",8.9,1.08
2022/02/03,15,1469,Ｊ４百ベア２,東Ｅ,"2,000.0",,+22.0,"16,300",+986.67,－,－
2022/02/03,16,3010,ポラリスＨＤ,東２,69,,0,"263,500",+909.58,－,－
2022/02/03,17,2721,ＪＨＤ,ＪＱ,237,,+20,"1,165,500",+788.34,－,4.39
2022/02/03,18,8836,ＲＩＳＥ,ＪＱ,20,,+1,"168,500",+687.38,－,－
2022/02/03,19,6507,シンフォニア,東１,"1,272",,+51,"339,200",+653.78,7.5,0.71
2022/02/03,20,2510,野村国内債券,東Ｅ,984.7,,-0.3,"148,600",+624.52,－,－
2022/02/03,21,2645,ＧＸＬＥ日株,東Ｅ,"1,858",,-32,"2,006",+545.02,－,－
2022/02/03,22,2130,メンバーズ,東１,"2,674",,+415,"842,500",+533.46,32.7,6.80
2022/02/03,23,1498,ＯｎｅＥＳＧ,東Ｅ,"14,615",,-115,"1,064",+533.33,－,－
2022/02/03,24,7352,Ｂエンジニア,東Ｍ,"1,020",,-40,"64,600",+503.74,96.6,18.17
