日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/27,1,9610,ウィルソンＷ,ＪＱ,243,,+34,"6,739.700","+39,313.45",－,1.14
2021/07/27,2,7838,共立印刷,東１,180,,+38,"23,580.200","+33,018.26",14.1,0.53
2021/07/27,3,3480,ＪＳＢ,東１,"3,880",,-430,"1,212.400","+7,525.16",11.8,1.86
2021/07/27,4,7919,野崎紙,東２,143,,+4,"1,948.800","+3,759.01",63.0,0.73
2021/07/27,5,3241,ウィル,東２,359,,+27,785.500,"+2,608.62",7.7,1.31
2021/07/27,6,4833,サクセスＨ,ＪＧ,235,,-2,"1,089.400","+1,877.13",－,3.95
2021/07/27,7,2639,ＧＸバイ日株,東Ｅ,"1,862",,+1,15.219,"+1,716.11",－,－
2021/07/27,8,1389,ＵＢＳ英大株,東Ｅ,"9,950",,-10,1.230,+998.21,－,－
2021/07/27,9,1457,大和ＴＰイン,東Ｅ,"5,340",,-40,36.429,+906.05,－,－
2021/07/27,10,4918,アイビー,ＪＱ,"1,149",,+89,"1,243.100",+841.03,11.2,2.90
2021/07/27,11,7376,ＢＣＣ,東Ｍ,"3,055",S,+503,731.100,+761.13,49.1,11.96
2021/07/27,12,2034,コスピベア,東EN,"5,780",,+20,1.529,+708.99,－,－
2021/07/27,13,2031,ハンセンブル,東EN,"9,480",,-670,2.642,+670.26,－,－
2021/07/27,14,6628,オンキヨーＨ,ＪＱ,1,S,-1,"46,149.800",+664.45,－,－
2021/07/27,15,2071,ＥＳＧ総合,東EN,"10,890",,+70,1.628,+643.38,－,－
2021/07/27,16,8922,ＪＡＭ,東Ｍ,109,,-1,315.100,+611.29,16.5,0.68
2021/07/27,17,6858,小野測器,東１,563,,-41,120.100,+602.34,－,0.44
2021/07/27,18,1945,東京エネシス,東１,"1,030",,+33,131.100,+586.39,10.4,0.54
2021/07/27,19,3091,ブロンコＢ,東１,"2,577",,+201,205.700,+581.13,43.2,2.23
2021/07/27,20,6200,インソース,東１,"2,096",,-404,"1,519.600",+518.98,55.1,21.65
2021/07/27,21,1489,日経高配５０,東Ｅ,"34,800",,+200,6.459,+508.77,－,－
2021/07/27,22,1720,東急建設,東１,764,,-43,"1,545.800",+505.96,16.7,0.78
2021/07/27,23,4584,キッズバイオ,東Ｍ,597,,+46,436.500,+480.45,－,12.06
2021/07/27,24,1474,Ｏｎｅ４００,東Ｅ,"17,550",,+130,0.620,+434.48,－,－
2021/07/27,25,1840,土屋ＨＤ,東２,171,,-6,466.000,+427.75,32.9,0.38
2021/07/27,26,4436,ミンカブ,東Ｍ,"3,835",,+250,"1,313.300",+425.74,81.6,14.59
2021/07/27,27,8617,光世,東１,555,,-29,60.000,+421.74,－,0.32
2021/07/27,28,4755,楽天グループ,東１,"1,217",,-96,"23,063.500",+389.75,－,2.23
2021/07/27,29,7353,Ｋラーニング,東Ｍ,"1,701",,-25,54.100,+374.56,57.2,12.43
2021/07/27,30,7841,遠藤製作所,ＪＱ,734,,+11,69.600,+360.93,7.6,0.40
2021/07/27,31,4323,日シス技術,東１,"1,741",,+133,86.300,+356.61,11.6,1.40
2021/07/27,32,2640,ＧＸゲー日株,東Ｅ,"2,458",,+24,6.848,+355.62,－,－
2021/07/27,33,1593,ＭＸ４００,東Ｅ,"17,810",,-50,1.201,+354.92,－,－
2021/07/27,34,8013,ナイガイ,東１,335,,+3,46.700,+349.04,34.4,0.40
2021/07/27,35,6038,イード,東Ｍ,854,,+22,63.600,+344.76,9.2,1.22
2021/07/27,36,1660,ＭＸ高利Ｊリ,東Ｅ,"12,190",,+60,1.143,+318.68,－,－
2021/07/27,37,6755,富士通ゼ,東１,"2,796",,-87,"1,951.400",+308.33,22.5,2.38
2021/07/27,38,7851,カワセコンピ,東２,289,,+7,44.900,+304.50,68.3,0.53
2021/07/27,39,3132,マクニカ富士,東１,"2,829",,+102,952.000,+301.52,10.4,1.20
2021/07/27,40,4581,大正薬ＨＤ,東１,"6,260",,-70,608.900,+291.58,47.6,0.69
2021/07/27,41,7326,ＳＢＩＩＧ,東Ｍ,"1,414",,+55,53.600,+288.41,41.8,0.80
2021/07/27,42,1305,大和東証指数,東Ｅ,"2,021",,+13,298.300,+282.39,－,－
2021/07/27,43,7420,佐鳥電機,東１,871,,+11,51.300,+280.00,17.9,0.47
2021/07/27,44,7365,シックＨＤ,東Ｍ,758,,+29,94.500,+269.14,5.2,1.72
2021/07/27,45,7897,ホクシン,東１,160,,+2,211.800,+263.29,150,0.86
2021/07/27,46,2982,ＡＤＷＧ,東１,156,,-1,193.400,+257.49,18.1,0.50
2021/07/27,47,6181,タメニー,東Ｍ,124,,+2,545.100,+255.11,9.5,－
2021/07/27,48,7905,大建工,東１,"2,259",,+56,87.700,+250.80,9.8,0.87
2021/07/27,49,9450,ファイバーＧ,東１,"1,324",,-89,244.200,+248.36,28.7,7.75
2021/07/27,50,5659,日精線,東１,"5,200",,+445,196.600,+243.71,10.8,0.97
2021/07/27,51,1921,巴,東１,380,,-4,35.300,+239.42,10.0,0.43
2021/07/27,52,4395,アクリート,東Ｍ,"1,760",,-102,163.500,+239.21,39.1,7.52
2021/07/27,53,7342,ウェルスナビ,東Ｍ,"4,270",,+270,"2,876.100",+235.60,－,26.12
2021/07/27,54,9708,帝ホテル,東２,"1,806",,+2,70.400,+235.24,－,2.45
2021/07/27,55,1980,ダイダン,東１,"2,682",,-8,34.300,+233.01,11.0,0.77
2021/07/27,56,6721,ウインテスト,東２,288,,+10,405.300,+227.38,98.0,4.76
2021/07/27,57,7374,Ｃｏｎｆ,東Ｍ,"3,265",,+345,310.600,+226.95,29.9,23.37
2021/07/27,58,7699,オムニプラス,東Ｍ,"1,134",,+121,104.000,+223.99,－,－
2021/07/27,59,9263,ビジョナリー,ＪＱ,331,,+5,299.800,+223.76,－,2.44
2021/07/27,60,7527,システムソフ,東１,285,,+11,"24,208.500",+223.43,44.7,4.21
2021/07/27,61,3277,サンセイラン,東１,900,,+26,36.700,+216.38,14.7,0.74
2021/07/27,62,2411,ゲンダイ,ＪＱ,341,,+12,150.800,+213.51,22.8,1.09
2021/07/27,63,4882,ペルセウス,東Ｍ,780,,+5,181.500,+213.47,－,8.44
2021/07/27,64,6676,メルコ,東１,"5,890",,+190,71.900,+209.91,12.9,1.75
2021/07/27,65,2044,米国配当貴族,東EN,"18,950",,+180,0.958,+207.05,－,－
2021/07/27,66,4549,栄研化,東１,"2,250",,+63,559.900,+206.29,16.9,1.98
2021/07/27,67,4563,アンジェス,東Ｍ,715,,-34,"4,111.900",+205.47,－,3.01
2021/07/27,68,7299,フジオーゼ,東２,"4,495",,+275,37.600,+200.80,6.8,0.35
2021/07/27,69,5957,日東精,東１,608,,+14,126.300,+200.00,14.0,0.82
