日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/06,1,3320,クロスプラス,東２,809,,-287,"1,157.800","+2,507.66",8.5,0.39
2021/09/06,2,7162,アストマクス,ＪＱ,288,,+35,"4,699.100","+1,937.77",－,0.68
2021/09/06,3,1577,野村高配７０,東Ｅ,"23,390",,+220,24.423,"+1,885.61",－,－
2021/09/06,4,6059,ウチヤマＨＤ,東１,350,,+23,623.900,"+1,773.57",－,0.51
2021/09/06,5,7810,クロスフォー,ＪＱ,245,,0,672.500,"+1,747.53",－,2.28
2021/09/06,6,7711,助川電気,ＪＱ,945,,+38,504.500,"+1,651.74",31.3,1.61
2021/09/06,7,8103,明和産,東１,"1,286",,+239,"11,574.100","+1,561.27",26.9,1.56
2021/09/06,8,3753,フライト,東２,667,,+97,587.300,"+1,219.78",30.0,11.12
2021/09/06,9,6046,リンクバル,東Ｍ,312,,+9,307.600,"+1,214.53",－,3.20
2021/09/06,10,2633,野村ＳＰＨ無,東Ｅ,"2,308",,-6,101.080,"+1,212.73",－,－
2021/09/06,11,1542,純銀信託,東Ｅ,"8,270",,+350,51.106,"+1,115.65",－,－
2021/09/06,12,3815,メディア工房,東Ｍ,311,,+4,173.900,"+1,107.64",－,2.62
2021/09/06,13,2638,ＧＸロボ日株,東Ｅ,"2,463",,+44,44.507,"+1,034.80",－,－
2021/09/06,14,3935,エディア,東Ｍ,440,,+7,226.100,"+1,013.79",－,3.44
2021/09/06,15,1541,純プラ信託,東Ｅ,"3,445",,+115,192.920,+980.24,－,－
2021/09/06,16,7089,フォースタ,東Ｍ,"3,515",,+290,165.000,+978.43,38.9,10.53
2021/09/06,17,1674,ＷＴプラチナ,東Ｅ,"10,530",,+290,2.892,+907.67,－,－
2021/09/06,18,1681,日興ＭＳエマ,東Ｅ,"1,832",,+7,20.020,+891.09,－,－
2021/09/06,19,2510,野村国内債券,東Ｅ,997,,-2,226.600,+744.58,－,－
2021/09/06,20,2693,ＹＫＴ,ＪＱ,279,,+3,125.700,+732.45,47.6,0.50
2021/09/06,21,1682,野村白金,東Ｅ,195,,+6,115.500,+725.00,－,－
2021/09/06,22,7779,サイバダイン,東Ｍ,483,,+37,"7,576.900",+706.31,－,1.53
2021/09/06,23,1673,ＷＴ銀,東Ｅ,"2,553",,+109,10.890,+661.54,－,－
2021/09/06,24,2037,金先物ベア,東EN,"5,400",,-40,1.630,+647.71,－,－
2021/09/06,25,1482,ｉＳ米債７Ｈ,東Ｅ,"2,385",,-4,29.723,+598.21,－,－
2021/09/06,26,2511,野村外国債券,東Ｅ,"1,019",,-9,77.610,+564.47,－,－
2021/09/06,27,1543,純パラ信託,東Ｅ,"81,200",,"+1,600",0.679,+559.22,－,－
2021/09/06,28,3987,エコモット,東Ｍ,649,,+46,70.300,+522.12,"1,118",3.14
2021/09/06,29,1626,野村情通サ他,東Ｅ,"30,450",,+600,0.850,+470.47,－,－
2021/09/06,30,2353,日本駐車場,東１,176,,+6,"11,537.600",+455.47,19.8,6.78
2021/09/06,31,1656,ｉＳ米債７,東Ｅ,"2,647",,-14,15.078,+431.10,－,－
2021/09/06,32,9073,京極運,ＪＱ,"1,230",,+174,232.400,+429.38,30.5,1.01
2021/09/06,33,5940,不二サッシ,東２,79,,+2,257.700,+417.47,50.0,0.50
2021/09/06,34,6297,鉱研工業,ＪＱ,455,,+6,164.000,+400.00,14.2,0.88
2021/09/06,35,2621,ｉＳ米２０Ｈ,東Ｅ,"2,273",,-17,18.707,+386.53,－,－
2021/09/06,36,3172,ティーライフ,東１,"1,644",,+189,301.900,+386.15,9.9,1.28
2021/09/06,37,7366,りたりこ,東１,"6,180",,+620,119.800,+367.97,91.4,23.85
2021/09/06,38,7343,Ｂマインド,東Ｍ,951,,-96,292.300,+358.87,18.9,1.71
2021/09/06,39,1658,ｉＳ新興国株,東Ｅ,"2,393",,+19,5.072,+345.30,－,－
2021/09/06,40,4056,ニューラル,東Ｍ,"3,250",,+317,858.100,+330.13,164,33.65
