日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/02,1,2778,パレモ・ＨＤ,東２,234,S,+50,"16,978.300","+66,481.57",－,1.89
2021/08/02,2,8077,トルク,東１,245,,+21,"1,183.500","+5,562.68",－,0.58
2021/08/02,3,7897,ホクシン,東１,164,,+6,"8,811.100","+4,028.91",154,0.88
2021/08/02,4,6192,ＨｙＡＳ＆Ｃ,東Ｍ,164,,+6,"8,009.400","+3,165.14",－,10.24
2021/08/02,5,2634,野村ＳＰＨ有,東Ｅ,"2,235",,+20,83.990,"+2,414.67",－,－
2021/08/02,6,6413,理想科学,東１,"2,185",,+378,280.300,"+1,431.69",24.9,1.25
2021/08/02,7,4626,太陽ＨＤ,東１,"5,510",,+470,333.200,"+1,138.66",13.9,2.02
2021/08/02,8,1577,野村高配７０,東Ｅ,"22,600",,+520,6.495,"+1,096.13",－,－
2021/08/02,9,6074,ＪＳＳ,ＪＱ,517,,-10,154.900,"+1,073.48",9.9,0.84
2021/08/02,10,5955,ヤマシナ,東２,78,,+1,"2,897.800","+1,046.28",21.7,1.00
2021/08/02,11,4923,ＣＯＴＡ,東１,"1,541",,+91,146.800,+995.52,25.3,4.15
2021/08/02,12,5702,大紀ア,東１,"1,497",,+290,"1,649.900",+879.75,5.8,1.28
2021/08/02,13,3891,高度紙,ＪＱ,"3,800",,+375,"1,682.600",+794.52,15.7,2.34
2021/08/02,14,3085,ＡＬサービス,東１,"2,468",,+208,609.300,+713.48,20.7,3.41
2021/08/02,15,7769,リズム,東１,955,,+117,83.700,+712.62,23.9,0.32
2021/08/02,16,2620,ｉＳ米債１３,東Ｅ,"2,588",,+5,2.083,+695.04,－,－
2021/08/02,17,9742,アイネス,東１,"1,429",,+72,368.900,+688.25,17.0,0.89
2021/08/02,18,6373,大同工,東１,"1,220",,+127,156.800,+676.24,7.8,0.55
2021/08/02,19,6938,双信電機,東１,678,S,+100,881.900,+672.92,10.6,1.05
2021/08/02,20,4388,エーアイ,東Ｍ,"1,536",,-187,76.900,+661.39,36.9,6.46
2021/08/02,21,3667,ｅｎｉｓｈ,東１,603,,+54,"1,103.100",+642.83,－,8.46
2021/08/02,22,6400,不二精機,ＪＱ,610,,+3,644.900,+611.03,13.0,2.50
2021/08/02,23,3467,アグレ都市,東１,"1,055",,+53,62.300,+510.78,7.3,1.79
2021/08/02,24,1489,日経高配５０,東Ｅ,"35,100",,+650,2.137,+488.71,－,－
2021/08/02,25,6810,マクセルＨＤ,東１,"1,420",,+142,574.900,+483.06,20.1,0.84
2021/08/02,26,2640,ＧＸゲー日株,東Ｅ,"2,433",,+61,6.792,+482.50,－,－
2021/08/02,27,2932,ＳＴＩＦＨＤ,東２,"3,610",,-280,59.700,+479.61,19.6,5.43
2021/08/02,28,6932,遠藤照明,東１,827,,+95,194.800,+478.04,6.4,0.49
2021/08/02,29,7625,Ｇダイニング,東２,479,,-8,"1,073.800",+471.78,4.8,1.89
2021/08/02,30,7433,伯東,東１,"1,715",,+196,416.400,+470.41,11.7,0.60
2021/08/02,31,8897,タカラレーベ,東１,322,,-20,"1,287.600",+469.73,7.3,0.67
2021/08/02,32,2330,フォーサイド,ＪＱ,102,,-1,284.100,+467.07,26.8,2.93
2021/08/02,33,7814,日本創発Ｇ,ＪＱ,330,,-6,178.100,+453.11,20.9,1.41
2021/08/02,34,6027,弁護士ＣＯＭ,東Ｍ,"7,360",,-900,622.200,+452.09,－,70.26
2021/08/02,35,2385,総医研ＨＤ,東Ｍ,383,,-38,893.500,+442.17,17.8,1.66
2021/08/02,36,8087,フルサト,東１,"2,012",,+30,60.500,+430.70,－,0.67
2021/08/02,37,2971,エスコンＪＰ,東Ｒ,"150,500",,+400,9.729,+403.83,21.6,1.45
2021/08/02,38,4917,マンダム,東１,"1,727",,-123,915.400,+401.31,91.1,1.21
2021/08/02,39,9810,日鉄物産,東１,"4,890",,+210,292.900,+398.98,6.1,0.61
