日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/31,1,4282,ＥＰＳ,東１,"1,798",,+170,"2,006.100","+7,413.48",24.1,1.71
2021/05/31,2,3042,セキュアヴェ,ＪＧ,345,,+29,716.100,"+5,284.21",34.9,2.43
2021/05/31,3,2514,野村外国株Ｈ,東Ｅ,"1,447",,-4,127.880,"+5,184.30",－,－
2021/05/31,4,3636,三菱総研,東１,"3,900",,-320,595.500,"+3,896.64",13.2,1.12
2021/05/31,5,2621,ｉＳ米２０Ｈ,東Ｅ,"2,133",,+5,98.309,"+2,733.11",－,－
2021/05/31,6,3267,フィルＣ,東１,"2,973",,-207,431.900,"+1,777.83",70.2,6.14
2021/05/31,7,2173,博展,ＪＧ,435,,+7,182.700,"+1,151.37",5.7,3.50
2021/05/31,8,2636,ＧＸガバ日株,東Ｅ,"2,624",,-28,3.506,"+1,104.81",－,－
2021/05/31,9,4493,サイバーセキ,東Ｍ,"3,400",S,+502,531.200,"+1,096.40",177,43.88
2021/05/31,10,7212,エフテック,東１,795,,+98,878.400,"+1,079.06",－,0.37
2021/05/31,11,3189,ＡＮＡＰ,ＪＱ,502,S,+80,686.900,+993.79,－,2.21
2021/05/31,12,1966,高田工,東２,707,,+12,125.900,+985.34,5.7,0.41
2021/05/31,13,3121,マーチャント,東２,321,,+12,116.800,+798.46,68.9,2.59
2021/05/31,14,4438,Ｗｅｌｂｙ,東Ｍ,"1,205",,+65,141.300,+783.13,－,7.40
2021/05/31,15,4664,ＲＳＣ,ＪＱ,591,,+26,129.900,+771.81,16.4,1.02
2021/05/31,16,7623,サンオータス,ＪＱ,437,,+22,129.500,+699.38,10.5,0.51
2021/05/31,17,1482,ｉＳ米債７Ｈ,東Ｅ,"2,336",,+3,34.088,+676.49,－,－
2021/05/31,18,3967,エルテス,東Ｍ,"1,260",,+56,172.200,+608.64,164,5.37
2021/05/31,19,6723,ルネサス,東１,"1,114",,-65,"39,457.900",+590.11,－,2.69
2021/05/31,20,2513,野村外国株式,東Ｅ,"1,473",,-4,117.340,+547.57,－,－
2021/05/31,21,2565,ＧＸロジ日Ｒ,東Ｅ,"1,136",,+4,4.019,+537.94,－,－
2021/05/31,22,2467,バルクＨＤ,名Ｃ,249,,+13,131.000,+512.15,341,21.08
2021/05/31,23,4115,本州化,東２,"1,827",,0,148.500,+506.12,－,0.98
2021/05/31,24,1627,野村電力ガス,東Ｅ,"6,120",,-80,0.717,+497.50,－,－
2021/05/31,25,1384,ホクリヨウ,東１,767,,+46,69.300,+463.41,26.7,0.72
2021/05/31,26,2894,石井食,東２,242,,+3,108.700,+446.23,－,1.55
