日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/17,1,1457,大和ＴＰイン,東Ｅ,"4,900",,-15,127.902,"+34,845.90",－,－
2021/09/17,2,2620,ｉＳ米債１３,東Ｅ,"2,589",,+12,107.489,"+31,701.48",－,－
2021/09/17,3,2513,野村外国株式,東Ｅ,"1,543",,+9,205.290,"+15,335.34",－,－
2021/09/17,4,7578,ニチリョク,ＪＱ,189,,0,"1,328.500","+5,235.34",11.2,0.64
2021/09/17,5,1680,日興ＭＳコク,東Ｅ,"3,625",,+30,84.730,"+4,884.12",－,－
2021/09/17,6,4594,ブライトパス,東Ｍ,159,,0,"6,031.500","+2,696.24",－,2.59
2021/09/17,7,8260,井筒屋,東１,246,,+38,"2,787.000","+2,422.17",14.1,0.34
2021/09/17,8,7126,タンゴヤ,ＪＱ,"2,005",S,+400,500.300,"+1,846.69",10.4,2.81
2021/09/17,9,6093,エスクロＡＪ,東１,250,,+27,"1,976.000","+1,769.44",32.3,3.53
2021/09/17,10,5273,三谷セキ,東１,"7,020",,+210,364.100,"+1,164.24",33.6,1.96
2021/09/17,11,1866,北野建,東１,"2,172",,-11,143.900,"+1,089.26",9.6,0.38
2021/09/17,12,8551,北日銀,東１,"1,650",,+15,228.500,"+1,003.86",10.8,0.19
2021/09/17,13,6706,電気興,東１,"2,630",,+297,269.800,+992.31,26.1,0.68
2021/09/17,14,6798,ＳＭＫ,東１,"2,511",,+12,189.700,+948.07,23.1,0.58
2021/09/17,15,8350,みちのく銀,東１,903,,+10,525.600,+926.56,18.2,0.23
2021/09/17,16,2307,クロスキャト,東１,"1,404",S,+300,147.800,+926.39,28.4,2.98
2021/09/17,17,8979,スターツプロ,東Ｒ,"257,500",,+500,12.274,+906.07,28.6,1.51
2021/09/17,18,1475,ｉＳＴＰＸ,東Ｅ,"2,139",,+13,691.882,+864.89,－,－
2021/09/17,19,8977,阪急阪神Ｒ,東Ｒ,"163,500",,"-2,200",33.229,+838.94,28.3,1.31
2021/09/17,20,2519,野村新興国債,東Ｅ,"1,052",,+9,12.300,+838.93,－,－
2021/09/17,21,3936,ＧＷ,東Ｍ,"3,450",,+435,"4,617.200",+746.26,163,77.98
2021/09/17,22,5071,ヴィス,東２,678,,+69,108.600,+729.01,14.2,1.50
2021/09/17,23,1478,ｉＳ高配当,東Ｅ,"2,281",,+7,9.700,+725.53,－,－
2021/09/17,24,4432,ウイングアク,東１,"2,385",,+48,875.000,+672.97,18.7,3.01
2021/09/17,25,8150,三信電,東１,"1,714",,-7,362.700,+655.63,18.2,0.49
2021/09/17,26,6958,日本ＣＭＫ,東１,461,,+34,928.900,+627.41,27.3,0.55
2021/09/17,27,6418,日金銭,東１,623,,+21,637.000,+609.35,368,0.81
2021/09/17,28,1329,ｉＳ日経,東Ｅ,"31,450",,+200,29.381,+594.75,－,－
2021/09/17,29,1658,ｉＳ新興国株,東Ｅ,"2,322",,+22,17.004,+550.75,－,－
2021/09/17,30,1369,Ｏｎｅ２２５,東Ｅ,"30,500",,+200,4.597,+534.07,－,－
2021/09/17,31,4229,群栄化,東１,"3,210",,+15,161.300,+513.31,10.6,0.50
2021/09/17,32,9417,スマバ,東１,713,,+14,315.600,+488.81,77.8,3.38
2021/09/17,33,4620,藤倉化,東１,581,,+8,691.500,+475.77,9.7,0.53
2021/09/17,34,9663,ナガワ,東１,"12,200",,-550,324.800,+467.83,58.0,3.95
2021/09/17,35,5955,ヤマシナ,東２,77,,-2,"1,331.700",+466.44,21.3,0.98
2021/09/17,36,4812,ＩＳＩＤ,東１,"4,505",,-115,426.600,+458.38,35.4,4.69
2021/09/17,37,8584,ジャックス,東１,"3,145",,+257,425.000,+451.95,6.8,0.63
2021/09/17,38,1542,純銀信託,東Ｅ,"7,660",,-150,27.076,+449.77,－,－
2021/09/17,39,2036,金先物Ｗブル,東EN,"16,810",,-310,3.260,+446.98,－,－
2021/09/17,40,4534,持田薬,東１,"3,625",,0,572.900,+446.14,23.1,1.09
2021/09/17,41,2207,名糖産,東１,"1,822",,+2,132.900,+444.67,6.4,0.68
2021/09/17,42,3965,キャピタルＡ,東１,"1,070",,+1,66.200,+442.62,100,2.00
2021/09/17,43,6505,東洋電,東１,"1,228",,+102,90.000,+442.17,13.7,0.46
2021/09/17,44,8334,群馬銀,東１,372,,+3,"8,090.100",+438.12,6.5,0.28
2021/09/17,45,1327,ＥＡＳＹ商品,東Ｅ,"4,185",,-15,1.877,+436.29,－,－
2021/09/17,46,1591,野村ＪＰＸ,東Ｅ,"19,060",,+40,4.923,+426.52,－,－
2021/09/17,47,2979,ソシラ物流,東Ｒ,"175,800",,+100,30.348,+425.14,39.2,1.70
2021/09/17,48,7318,セレンＨＤ,東Ｍ,"1,240",,+117,139.700,+423.22,30.1,1.29
2021/09/17,49,7780,メニコン,東１,"9,500",,+60,496.600,+414.61,63.0,6.05
2021/09/17,50,5401,日本製鉄,東１,"2,153.0",,-136.5,"37,441.000",+403.66,5.4,0.67
2021/09/17,51,9612,ラックランド,東１,"2,874",,-14,66.000,+396.24,39.6,2.81
2021/09/17,52,3287,星野Ｒリート,東Ｒ,"733,000",,"+14,000",2.730,+395.46,57.8,1.58
2021/09/17,53,7972,イトーキ,東１,400,,+16,533.800,+391.98,25.8,0.39
2021/09/17,54,8864,空港施設,東１,616,,+12,115.100,+385.65,19.1,0.58
2021/09/17,55,6826,本多通信,東１,479,,-11,376.300,+362.29,34.6,1.01
2021/09/17,56,4443,Ｓａｎｓａｎ,東１,"12,820",,+250,"1,138.900",+347.50,－,31.94
2021/09/17,57,3267,フィルＣ,東１,"3,250",,+185,326.700,+335.60,56.5,6.62
2021/09/17,58,6029,アトラＧ,東１,309,,-4,60.700,+333.57,25.8,1.85
2021/09/17,59,3187,サンワカンパ,東Ｍ,406,,-5,109.400,+330.71,－,3.63
2021/09/17,60,6493,日鍛バ,東２,389,,+37,"1,400.600",+329.11,7.2,0.48
2021/09/17,61,3863,日本紙,東１,"1,251",,-3,"1,879.100",+326.00,144,0.34
2021/09/17,62,3113,Ｏａｋ,東２,102,,+4,116.700,+324.36,－,1.25
2021/09/17,63,6721,ウインテスト,東２,275,,+4,946.900,+321.41,93.5,4.96
2021/09/17,64,6086,シンメンテ,東Ｍ,"1,276",,+121,75.000,+321.35,29.9,4.79
2021/09/17,65,9307,杉村倉,東２,794,,+69,766.900,+311.21,17.5,0.93
2021/09/17,66,3774,ＩＩＪ,東１,"4,075",,+30,"1,212.200",+309.25,31.5,3.98
2021/09/17,67,9412,スカパーＪ,東１,433,,-6,"4,939.700",+300.46,9.8,0.54
2021/09/17,68,3191,ジョイ本田,東１,"1,592",,+65,716.500,+296.08,12.3,0.98
2021/09/17,69,3359,ｃｏｔｔａ,東Ｍ,633,,-7,55.400,+295.71,23.0,2.11
2021/09/17,70,8929,青山財産,東２,939,,+30,159.300,+294.31,17.7,3.25
2021/09/17,71,9468,カドカワ,東１,"5,620",,+10,782.900,+291.65,43.9,2.82
2021/09/17,72,6837,京写,ＪＱ,418,,+23,941.600,+289.90,49.9,0.90
2021/09/17,73,3747,インタートレ,東２,568,,+38,426.100,+287.01,52.3,4.08
2021/09/17,74,3865,北越コーポ,東１,697,,+27,"1,262.900",+286.44,6.9,0.58
2021/09/17,75,2270,雪印メグ,東１,"2,359",,+4,"1,034.000",+281.41,12.7,0.81
2021/09/17,76,3315,日本コークス,東１,138,,+7,"3,610.200",+279.58,7.4,0.78
2021/09/17,77,7049,識学,東Ｍ,"1,462",,-70,211.700,+279.39,72.6,10.89
2021/09/17,78,7456,松田産業,東１,"3,120",,-25,161.500,+279.11,10.6,1.18
2021/09/17,79,1389,ＵＢＳ英大株,東Ｅ,"9,870",,+90,0.490,+274.05,－,－
2021/09/17,80,1780,ヤマウラ,東１,937,,-16,132.000,+269.75,14.7,1.06
2021/09/17,81,7771,日本精密,ＪＱ,72,,0,40.300,+269.72,－,1.15
2021/09/17,82,2178,トライＳＴＧ,東Ｍ,379,,0,43.500,+268.64,11.3,1.42
2021/09/17,83,3688,カルタＨＤ,東１,"2,574",,+61,777.300,+264.76,20.9,2.48
2021/09/17,84,6898,トミタ電機,ＪＱ,"2,573",,+238,236.600,+261.77,18.2,0.53
2021/09/17,85,5440,共英製鋼,東１,"1,454",,-13,328.100,+261.74,10.5,0.40
2021/09/17,86,8844,コスモスイニ,ＪＱ,435,,+4,38.200,+260.38,8.2,0.44
2021/09/17,87,4449,ギフティ,東１,"3,600",,+20,783.800,+258.39,138,19.25
2021/09/17,88,4538,扶桑薬,東１,"2,710",,+79,38.200,+250.46,34.0,0.70
2021/09/17,89,4619,日特塗,東１,"1,116",,+21,54.700,+248.41,10.1,0.56
2021/09/17,90,3877,中越パ,東１,"1,271",,+1,171.100,+247.06,24.2,0.35
2021/09/17,91,8801,三井不,東１,"2,494.5",,-67.5,"10,669.300",+245.84,15.0,0.94
2021/09/17,92,3491,ＧＡテクノ,東Ｍ,"1,099",,-70,"3,347.500",+244.22,－,1.98
2021/09/17,93,6045,レントラクス,東Ｍ,844,,+76,64.000,+244.09,21.5,2.84
2021/09/17,94,3292,イオンリート,東Ｒ,"146,500",,-600,25.719,+237.21,22.6,1.42
2021/09/17,95,9973,小僧寿し,ＪＱ,48,,+1,"2,592.900",+234.48,52.2,21.15
2021/09/17,96,2986,ＬＡホールデ,ＪＧ,"1,703",,+166,180.500,+233.03,6.1,1.56
2021/09/17,97,2464,ブレクスルー,東１,460,,+7,115.300,+230.37,52.7,1.55
2021/09/17,98,6104,芝浦機,東１,"2,861",,+70,248.600,+229.27,69.1,0.88
2021/09/17,99,1867,植木組,東１,"1,518",,-2,61.900,+229.26,8.0,0.44
2021/09/17,100,8985,ホテルリート,東Ｒ,"63,800",,-900,64.545,+227.49,"1,376",1.31
2021/09/17,101,2158,フロンテオ,東Ｍ,"2,068",,+231,"5,266.400",+220.57,111,16.49
2021/09/17,102,8966,平和不リート,東Ｒ,"163,900",,"+1,100",7.798,+218.68,32.2,1.82
2021/09/17,103,1909,日本ドライ,東１,"2,416",,+136,53.800,+218.34,9.7,1.05
2021/09/17,104,9505,北陸電,東１,612,,+7,"3,002.400",+214.45,25.6,0.37
2021/09/17,105,9605,東映,東１,"22,380",,+560,40.400,+213.18,44.8,1.46
