日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/28,1,2622,ｉＳ新興債Ｈ,東Ｅ,"2,350",,+16,"9,421","+4,221.56",－,－
2022/01/28,2,6663,太洋工業,ＪＱ,444,,+66,"586,300","+2,760.00",54.6,1.01
2022/01/28,3,1881,ＮＩＰＰＯ,東１,"3,985",,-5,"3,030,800","+2,698.52",16.4,1.23
2022/01/28,4,2635,野村米ＥＳＧ,東Ｅ,"2,389.5",,+51.5,"94,790","+2,454.99",－,－
2022/01/28,5,3997,Ｔワークス,ＪＱ,851,,+28,"982,800","+1,865.60",18.2,1.82
2022/01/28,6,2639,ＧＸバイ日株,東Ｅ,"1,541",,+22,"7,557","+1,699.29",－,－
2022/01/28,7,2621,ｉＳ米２０Ｈ,東Ｅ,"2,172",,+21,"158,850","+1,494.24",－,－
2022/01/28,8,1448,スペースＶＨ,東１,"1,144",,-3,"1,307,900","+1,187.30",28.9,1.59
2022/01/28,9,7862,トッパンフォ,東１,"1,551",,+4,"168,300","+1,184.73",33.1,1.00
2022/01/28,10,2438,アスカネット,東Ｍ,844,,+124,"6,664,600","+1,088.41",71.2,2.45
2022/01/28,11,9046,神電鉄,東１,"3,185",,+105,"109,000",+890.91,51.2,1.23
2022/01/28,12,6550,ユニポス,東Ｍ,164,,-4,"1,616,900",+820.79,－,0.75
2022/01/28,13,9176,佐渡汽,ＪＱ,253,,+43,"1,538,500",+708.04,－,－
2022/01/28,14,9850,グルメ杵屋,東１,970,,+14,"259,400",+610.68,205,2.64
2022/01/28,15,1457,大和ＴＰイン,東Ｅ,"5,340",,-90,"120,677",+599.41,－,－
2022/01/28,16,3271,グローバル社,東１,173,,+3,"291,600",+496.32,18.9,1.46
2022/01/28,17,1844,大盛工業,東２,185,,+9,"140,400",+494.92,11.5,0.67
2022/01/28,18,6926,ＯＫＡＹＡ,東１,312,,+3,"170,000",+480.20,29.1,0.95
2022/01/28,19,2524,農中東証指数,東Ｅ,"1,908.5",,+25.0,"7,580",+478.63,－,－
2022/01/28,20,9325,ファイズＨＤ,東１,581,,+69,"239,500",+468.88,16.0,3.50
2022/01/28,21,7135,藤久ＨＤ,東１,696,,-17,"142,100",+448.65,10.1,1.02
2022/01/28,22,8075,神鋼商,東１,"3,475",,+270,"77,400",+441.26,4.8,0.50
2022/01/28,23,2624,ｉＦＥ２２５,東Ｅ,"2,671",,+54,"132,070",+406.81,－,－
2022/01/28,24,9380,東海運,東１,303,,+3,"156,000",+398.40,20.4,0.53
2022/01/28,25,2625,ｉＦＥＴＰＸ,東Ｅ,"1,875",,+33,"67,492",+393.94,－,－
2022/01/28,26,7611,ハイデ日高,東１,"1,617",,+14,"600,700",+352.33,35.1,2.85
2022/01/28,27,9275,ナルミヤ,東１,"1,141",,-18,"201,500",+339.96,11.5,2.60
2022/01/28,28,1682,野村白金,東Ｅ,195.9,,+1.1,"107,400",+334.82,－,－
2022/01/28,29,6832,アオイ電子,東２,"2,182",,-19,"58,400",+329.41,12.2,0.52
2022/01/28,30,6676,メルコ,東１,"3,575",,-205,"241,800",+324.21,8.4,0.99
2022/01/28,31,7921,宝＆ＣＯ,東１,"1,777",,+8,"334,900",+320.73,13.7,1.03
2022/01/28,32,3912,モバファク,東１,861,,+59,"478,500",+317.54,－,2.48
2022/01/28,33,9994,やまや,東１,"2,401",,-2,"60,800",+277.64,9.0,1.00
2022/01/28,34,4716,日本オラクル,東１,"8,520",,-100,"1,201,400",+274.85,－,11.17
2022/01/28,35,7078,ＩＮＣ,東Ｍ,"1,076",,+93,"425,400",+269.27,－,5.69
2022/01/28,36,7352,Ｂエンジニア,東Ｍ,"1,060",,+85,"89,300",+267.49,100,18.88
2022/01/28,37,6091,ウエスコＨＤ,東２,451,,+3,"42,200",+263.79,9.9,0.46
2022/01/28,38,4396,システムサポ,東１,917,,-15,"181,700",+256.97,12.7,3.22
2022/01/28,39,9900,サガミＨＤ,東１,"1,048",,+16,"259,300",+251.36,48.1,2.23
2022/01/28,40,8871,ゴールドクレ,東１,"1,739",,+140,"373,900",+250.09,8.2,0.47
2022/01/28,41,3160,大光,東１,654,,+4,"67,800",+245.92,108,2.12
2022/01/28,42,1766,東建コーポ,東１,"9,150",,+360,"123,200",+242.22,10.7,1.14
2022/01/28,43,5781,東邦金,東２,901,,-263,"308,900",+236.49,5.2,0.71
2022/01/28,44,9982,タキヒヨー,東１,"1,353",,+25,"71,800",+230.88,－,0.42
2022/01/28,45,1497,ｉＳＨＹ債Ｈ,東Ｅ,"2,272",,-7,"28,319",+223.17,－,－
2022/01/28,46,4326,インテージＨ,東１,"1,759",,+90,"312,700",+223.04,24.9,2.39
2022/01/28,47,1954,日工営,東１,"2,889",,-49,"145,100",+219.60,9.3,0.63
2022/01/28,48,7383,ネットプロ,東１,"1,216",,-29,"7,732,200",+211.46,437,9.78
2022/01/28,49,2698,キャンドゥ,東１,"1,957",,-14,"148,000",+206.42,－,2.50
2022/01/28,50,4767,ＴＯＷ,東１,287,,-2,"467,500",+204.56,20.8,1.28
2022/01/28,51,5959,岡部,東１,734,,+17,"288,500",+202.09,11.5,0.58
