日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/04,1,2510,野村国内債券,東Ｅ,"1,002",,+1,361.870,"+20,460.80",－,－
2021/08/04,2,3936,ＧＷ,東Ｍ,"3,805",S,-700,"1,367.700","+13,308.82",46.7,22.76
2021/08/04,3,6343,フリージア,東２,128,,+9,"3,906.100","+11,955.86",－,0.74
2021/08/04,4,1559,野村タイ５０,東Ｅ,"3,010",,+5,4.100,"+3,880.58",－,－
2021/08/04,5,2673,夢みつけ隊,ＪＱ,131,,-3,"2,456.800","+3,793.50",－,0.63
2021/08/04,6,4080,田中化研,ＪＱ,"1,001",,-43,"2,865.100","+3,424.11",－,2.53
2021/08/04,7,2513,野村外国株式,東Ｅ,"1,526",,+5,166.950,"+3,363.69",－,－
2021/08/04,8,7372,デコルテＨＤ,東Ｍ,"1,329",,+237,"5,812.400","+3,193.14",14.4,1.99
2021/08/04,9,3010,ポラリスＨＤ,東２,81,,-5,"2,998.500","+2,618.50",－,－
2021/08/04,10,9837,モリト,東１,653,,-21,"1,087.500","+2,137.65",25.5,0.54
2021/08/04,11,4687,ＴＤＣソフト,東１,"1,270",,+170,593.500,"+1,645.59",17.8,2.24
2021/08/04,12,2529,株主還元７０,東Ｅ,"1,097",,-3,9.408,"+1,527.68",－,－
2021/08/04,13,2174,ＧＣＡ,東１,"1,377",,+26,"3,982.600","+1,252.33",17.9,2.44
2021/08/04,14,7236,ティラド,東１,"3,400",,0,387.500,"+1,141.99",9.1,0.57
2021/08/04,15,1491,中外鉱,東２,30,,0,"1,199.400","+1,057.72",214,1.32
2021/08/04,16,6982,リード,東２,708,,+56,120.800,+950.43,40.5,0.69
2021/08/04,17,9127,玉井船,東２,860,,-25,303.500,+816.92,15.1,0.37
2021/08/04,18,1660,ＭＸ高利Ｊリ,東Ｅ,"12,110",,-30,1.646,+752.85,－,－
2021/08/04,19,6563,みらいＷＫＳ,東Ｍ,"1,037",,-55,85.200,+743.56,70.4,5.91
2021/08/04,20,2871,ニチレイ,東１,"2,631",,-368,"2,759.600",+741.60,15.2,1.73
2021/08/04,21,7003,三井Ｅ＆Ｓ,東１,477,,-43,"4,087.100",+717.42,12.9,0.48
2021/08/04,22,1945,東京エネシス,東１,976,,-51,160.600,+699.00,9.8,0.52
