日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/25,1,2627,ＧＸｅコ日株,東Ｅ,"2,301",,-7,34.965,"+7,435.56",－,－
2021/10/25,2,3779,Ｊエスコム,ＪＱ,110,,+3,"1,177.000","+3,876.35",35.9,3.08
2021/10/25,3,1967,ヤマト,東１,804,,+64,560.800,"+3,015.56",9.5,0.66
2021/10/25,4,1681,日興ＭＳエマ,東Ｅ,"1,865",,-10,39.020,"+1,812.75",－,－
2021/10/25,5,1680,日興ＭＳコク,東Ｅ,"3,805",,-5,27.660,"+1,744.00",－,－
2021/10/25,6,2174,ＧＣＡ,東１,"1,396",,0,734.300,"+1,665.14",14.2,2.48
2021/10/25,7,5204,石塚硝,東１,"2,206",,-145,180.500,"+1,635.58",4.2,0.37
2021/10/25,8,2625,ｉＦＥＴＰＸ,東Ｅ,"1,996",,-4,159.058,"+1,417.01",－,－
2021/10/25,9,8944,ランビジネス,東１,287,,+21,409.700,"+1,373.74",25.9,0.32
2021/10/25,10,2565,ＧＸロジ日Ｒ,東Ｅ,"1,196",,-1,20.854,"+1,284.73",－,－
2021/10/25,11,3157,ジューテック,東１,"1,187",,+61,127.000,"+1,065.14",13.1,0.96
2021/10/25,12,2743,ピクセル,ＪＱ,78,,+25,"19,193.300",+917.08,－,5.74
2021/10/25,13,2519,野村新興国債,東Ｅ,"1,041",,-9,9.990,+842.45,－,－
2021/10/25,14,2641,ＧＸリー日株,東Ｅ,"2,040",,-14,18.142,+819.51,－,－
2021/10/25,15,4929,アジュバン,東１,"1,204",,+30,383.600,+756.25,44.8,2.36
2021/10/25,16,6897,ツインバード,東２,935,,+133,"1,482.400",+724.93,21.1,1.13
2021/10/25,17,4777,ガーラ,ＪＱ,220,,+9,326.700,+687.23,－,323
2021/10/25,18,9619,イチネンＨＤ,東１,"1,360",,+68,142.500,+605.45,7.4,0.80
2021/10/25,19,4391,ロジザード,東Ｍ,"2,371",,+247,70.300,+603.00,27.3,5.78
2021/10/25,20,2526,農中４００,東Ｅ,"18,310",,-140,3.444,+598.58,－,－
2021/10/25,21,2315,ＣＡＩＣＡ,ＪＱ,206,,+30,"14,264.500",+549.42,"1,584",2.24
2021/10/25,22,8105,堀田丸正,東２,65,,+1,119.200,+508.16,"1,300",1.12
2021/10/25,23,9629,ＰＣＡ,東１,"1,956",,+20,141.300,+469.76,16.9,2.37
2021/10/25,24,2901,石垣食,ＪＱ,160,,+3,58.900,+466.35,－,457
2021/10/25,25,4392,ＦＩＧ,東１,316,,+25,711.300,+463.63,31.4,1.07
2021/10/25,26,3753,フライト,東２,500,,-24,91.500,+461.35,22.5,8.34
2021/10/25,27,4390,アイピーエス,東１,"1,809",,-171,426.000,+424.63,13.6,4.03
2021/10/25,28,7420,佐鳥電機,東１,"1,032",,+61,190.000,+412.13,14.2,0.56
2021/10/25,29,8159,立花エレ,東１,"1,560",,+36,137.700,+404.40,9.8,0.52
2021/10/25,30,6145,ＮＩＴＴＯＫ,ＪＱ,"3,960",,-365,175.000,+395.75,38.7,2.30
2021/10/25,31,1711,ＳＤＳＨＤ,東２,313,,-54,97.300,+388.94,－,47.50
2021/10/25,32,1550,ＭＸ海外株式,東Ｅ,"3,690",,0,8.020,+380.24,－,－
2021/10/25,33,3810,サイステップ,東２,513,,-32,78.200,+379.75,－,1.26
2021/10/25,34,2154,夢ＢｅＮＥＸ,東１,"1,478",,+94,801.500,+375.10,78.0,1.38
