日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/29,1,7078,ＩＮＣ,東Ｍ,"2,551",S,"+1,200","4,341.000","+15,977.78","1,822",13.43
2021/10/29,2,2620,ｉＳ米債１３,東Ｅ,"2,655",,+4,67.537,"+11,686.56",－,－
2021/10/29,3,1328,野村金連動,東Ｅ,"5,160",,-30,395.690,"+8,483.30",－,－
2021/10/29,4,2561,ｉＳ日本国債,東Ｅ,"2,704",,+1,116.953,"+4,185.56",－,－
2021/10/29,5,2397,ＤＮＡチップ,東２,551,,-44,448.500,"+3,606.61",－,4.12
2021/10/29,6,9073,京極運,ＪＱ,918,,+40,532.400,"+2,497.07",22.8,0.76
2021/10/29,7,3777,ＦＨＴＨＤ,ＪＧ,22,,+1,"2,613.200","+2,337.69",－,4.15
2021/10/29,8,1559,野村タイ５０,東Ｅ,"3,075",,0,5.089,"+1,724.01",－,－
2021/10/29,9,1695,ＷＴ小麦,東Ｅ,96,,+3,354.200,"+1,644.83",－,－
2021/10/29,10,1571,日経インバ,東Ｅ,988,,-3,"2,328.740","+1,625.52",－,－
2021/10/29,11,1591,野村ＪＰＸ,東Ｅ,"18,060",,-30,2.073,"+1,532.28",－,－
2021/10/29,12,1326,ＳＰＤＲ,東Ｅ,"19,070",,-50,62.597,"+1,446.75",－,－
2021/10/29,13,6769,ザイン,ＪＱ,"1,055",,+33,"1,182.000","+1,368.32",24.4,1.37
2021/10/29,14,1540,純金信託,東Ｅ,"6,190",,-70,710.318,"+1,240.30",－,－
2021/10/29,15,4487,スペースマ,東Ｍ,"1,056",,+97,143.100,"+1,112.71",－,15.95
2021/10/29,16,9127,玉井船,東２,"2,280",,+194,406.900,"+1,059.26",6.1,0.92
2021/10/29,17,1680,日興ＭＳコク,東Ｅ,"3,820",,+15,13.590,+914.18,－,－
2021/10/29,18,2521,日興ＳＰヘ有,東Ｅ,"1,599",,+5,270.380,+859.82,－,－
2021/10/29,19,3083,シーズメン,ＪＱ,640,S,+100,"1,770.100",+814.78,36.9,1.65
2021/10/29,20,6862,ミナトＨＤ,ＪＱ,499,,+5,785.900,+813.84,9.5,1.12
2021/10/29,21,3236,プロパスト,ＪＱ,187,,+12,"3,231.600",+769.88,9.2,0.96
2021/10/29,22,1593,ＭＸ４００,東Ｅ,"18,590",,-10,1.061,+748.80,－,－
2021/10/29,23,2134,燦キャピタル,ＪＱ,33,,+7,"10,551.300",+570.86,－,2.33
2021/10/29,24,1429,日本アクア,東１,578,,+12,109.700,+556.89,17.9,2.59
2021/10/29,25,3680,ホットリンク,東Ｍ,651,,-4,813.900,+554.26,60.7,3.16
2021/10/29,26,2229,カルビー,東１,"2,935",,+215,"2,321.700",+503.35,21.8,2.23
2021/10/29,27,7836,アビックス,ＪＱ,109,,0,93.200,+501.29,98.2,5.69
2021/10/29,28,3387,クリレスＨＤ,東１,783,,-77,"13,130.400",+495.35,22.5,6.75
2021/10/29,29,2321,ソフトフロン,ＪＧ,117,,+2,139.300,+492.77,－,16.79
2021/10/29,30,5458,高砂鉄,東２,737,,-39,59.100,+473.79,4.6,0.63
2021/10/29,31,3799,キーウェア,東２,644,,-62,140.200,+467.61,8.6,0.73
2021/10/29,32,7925,前沢化成,東１,"1,288",,-7,186.100,+450.59,22.7,0.51
2021/10/29,33,9171,栗林船,東２,491,,+20,53.700,+421.36,－,0.33
2021/10/29,34,3927,Ｆ－ブレイン,東Ｍ,"1,117",,+70,"2,080.700",+418.23,－,4.50
2021/10/29,35,9919,関西スーパ,東１,"1,848",,+29,746.100,+414.20,27.4,1.60
2021/10/29,36,2640,ＧＸゲー日株,東Ｅ,"2,542",,-34,37.953,+406.17,－,－
2021/10/29,37,6946,日本アビオ,東２,"2,730",,+350,186.900,+399.73,5.9,0.76
2021/10/29,38,3478,森トラホテル,東Ｒ,"141,500",,-400,1.508,+396.05,－,1.38
2021/10/29,39,7241,フタバ,東１,445,,-18,850.200,+383.89,12.1,0.54
2021/10/29,40,8166,タカキュー,東１,130,,+1,158.100,+383.49,－,288
2021/10/29,41,6731,ピクセラ,東２,20,,+1,"1,937.900",+377.90,－,1.81
2021/10/29,42,6837,京写,ＪＱ,480,,+37,264.800,+366.20,26.5,1.02
2021/10/29,43,4071,ＰＡコンサル,東Ｍ,"3,000",,+141,270.900,+363.08,100,27.04
2021/10/29,44,4552,ＪＣＲファ,東１,"2,799",,-33,"1,640.500",+358.11,22.5,7.49
2021/10/29,45,4595,ミズホメディ,東２,"2,621",,-96,199.100,+357.70,7.2,4.17
2021/10/29,46,6181,タメニー,東Ｍ,99,,-1,132.600,+355.67,9.0,－
2021/10/29,47,8894,レボリュー,東２,24,,+1,"1,085.100",+355.54,43.6,5.94
2021/10/29,48,4205,ゼオン,東１,"1,350",,-120,"2,377.400",+349.92,9.4,0.94
2021/10/29,49,4286,レッグス,東１,"1,620",,+40,217.300,+348.04,15.1,2.18
2021/10/29,50,9281,タカラインフ,東,"122,200",,+200,0.555,+347.58,21.1,1.18
2021/10/29,51,8075,神鋼商,東１,"3,475",,+35,95.200,+342.79,4.8,0.51
2021/10/29,52,4376,くふう,東Ｍ,686,,+43,103.800,+332.50,－,－
2021/10/29,53,6588,東芝テック,東１,"4,470",,-95,119.500,+331.41,35.1,2.36
2021/10/29,54,1844,大盛工業,東２,192,,-1,73.100,+320.11,11.9,0.67
2021/10/29,55,9753,ＩＸナレッジ,ＪＱ,816,,+11,50.200,+318.33,12.7,1.35
2021/10/29,56,6092,エンバイオＨ,東Ｍ,830,,+69,211.800,+313.67,15.3,1.01
2021/10/29,57,7371,全研本社,東Ｍ,982,,-25,55.400,+313.43,12.4,1.09
2021/10/29,58,2569,日興ＮＱヘ有,東Ｅ,"2,813",,+6,93.720,+301.03,－,－
2021/10/29,59,4293,セプテニＨＤ,ＪＱ,481,,+41,"10,740.600",+287.73,－,3.30
2021/10/29,60,3463,いちごホテル,東Ｒ,"97,500",,"+2,600",3.591,+287.38,67.6,0.78
2021/10/29,61,6246,Ｔスマート,東２,"1,659",,+74,63.900,+284.94,25.7,1.25
2021/10/29,62,3956,国際チャート,ＪＱ,298,,+9,40.200,+279.25,17.9,0.92
2021/10/29,63,4113,田岡化,東２,"1,739",,-396,294.000,+275.48,11.9,1.53
2021/10/29,64,6094,フリークＨＤ,東Ｍ,"1,831",,-78,55.700,+273.83,－,5.47
2021/10/29,65,8105,堀田丸正,東２,65,,0,78.100,+273.68,"1,300",1.12
2021/10/29,66,3498,霞ヶ関Ｃ,東Ｍ,"3,920",,+230,640.100,+268.51,26.3,5.45
2021/10/29,67,2678,アスクル,東１,"1,546",,-52,708.100,+266.13,17.6,2.67
2021/10/29,68,4885,室町ケミカル,ＪＱ,"1,199",,+94,542.000,+265.97,13.3,3.15
2021/10/29,69,1497,ｉＳＨＹ債Ｈ,東Ｅ,"2,349",,+3,5.931,+260.99,－,－
2021/10/29,70,6762,ＴＤＫ,東１,"4,130",,-55,"10,438.900",+253.68,15.7,1.51
2021/10/29,71,9110,ユナイテド海,東１,"3,575",,-170,"1,776.800",+248.53,4.3,0.81
2021/10/29,72,5491,日金属,東１,"1,092",,-8,137.600,+247.47,36.5,0.36
2021/10/29,73,2331,ＡＬＳＯＫ,東１,"4,860",,-120,714.400,+244.12,17.9,1.70
2021/10/29,74,6902,デンソー,東１,"8,223",,+139,"3,477.300",+240.95,18.9,1.57
2021/10/29,75,1496,ｉＳＩＧ債Ｈ,東Ｅ,"2,571",,-12,3.067,+240.78,－,－
2021/10/29,76,4194,ビジョナル,東Ｍ,"8,860",,+400,228.000,+238.78,180,14.10
2021/10/29,77,9104,商船三井,東１,"7,160",,+620,"11,801.600",+238.58,1.8,0.99
2021/10/29,78,7779,サイバダイン,東Ｍ,397,,-6,"1,627.200",+236.27,－,1.25
2021/10/29,79,3202,ダイトウボウ,東１,99,,0,52.100,+233.97,15.6,0.65
2021/10/29,80,1973,ＮＥＳＩＣ,東１,"1,829",,-234,"1,218.600",+229.35,17.0,2.16
2021/10/29,81,4814,ネクスウェア,ＪＱ,183,,-2,49.500,+223.53,3.3,2.76
2021/10/29,82,6504,富士電機,東１,"5,550",,+585,"2,401.900",+221.80,15.9,1.84
2021/10/29,83,2624,ｉＦＥ２２５,東Ｅ,"2,894",,+9,38.880,+220.16,－,－
2021/10/29,84,3772,ウェルス,東２,"2,852",,-29,97.200,+217.65,7.6,3.50
2021/10/29,85,4308,Ｊストリーム,東Ｍ,"1,000",,-118,725.700,+215.80,15.7,2.65
2021/10/29,86,4372,ユミルリンク,東Ｍ,"1,182",,+63,60.500,+215.10,20.7,3.78
2021/10/29,87,6521,オキサイド,東Ｍ,"7,560",,+80,197.400,+212.34,78.7,8.53
2021/10/29,88,2667,イメージワン,ＪＱ,904,,+27,447.300,+210.41,184,3.07
2021/10/29,89,4245,Ｄ・アクシス,東１,933,,+4,51.100,+209.70,17.5,1.42
2021/10/29,90,1660,ＭＸ高利Ｊリ,東Ｅ,"11,630",,+80,0.429,+208.63,－,－
2021/10/29,91,2317,システナ,東１,"2,096",,-36,854.400,+208.45,37.8,7.47
2021/10/29,92,9795,ステップ,東１,"1,773",,-93,59.700,+207.73,11.7,1.28
2021/10/29,93,8096,兼松エレク,東１,"3,715",,-65,70.700,+206.06,12.8,1.82
2021/10/29,94,3940,ノムラシス,東１,294,,+2,55.900,+205.46,26.9,2.74
2021/10/29,95,2309,シミックＨＤ,東１,"1,480",,-26,69.300,+205.29,15.7,1.04
2021/10/29,96,1545,野村ナスダク,東Ｅ,"18,000",,+40,121.570,+204.18,－,－
2021/10/29,97,9101,郵船,東１,"8,180",,+520,"15,191.400",+200.39,2.8,1.80
2021/10/29,98,6508,明電舎,東１,"2,391",,-47,412.600,+200.29,15.5,1.17
