日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/21,1,2564,ＧＸ高配日株,東Ｅ,"1,952",,-29,450.442,"+290,507.74",－,－
2021/09/21,2,2634,野村ＳＰＨ有,東Ｅ,"2,207",,-53,603.820,"+51,953.45",－,－
2021/09/21,3,2635,野村米ＥＳＧ,東Ｅ,"2,223",,-64,420.820,"+32,521.71",－,－
2021/09/21,4,1592,日興ＪＰＸ日,東Ｅ,"1,713",,-25,104.467,"+6,437.36",－,－
2021/09/21,5,1364,ｉシェア４百,東Ｅ,"19,000",,-350,9.791,"+4,999.48",－,－
2021/09/21,6,2563,ｉＳ米国株Ｈ,東Ｅ,"2,844",,-64,932.948,"+4,102.85",－,－
2021/09/21,7,2562,日興ダウヘ有,東Ｅ,"2,952",,-53,609.780,"+3,841.69",－,－
2021/09/21,8,7719,東京衡機,東２,313,,+23,542.600,"+3,188.48",9.9,1.07
2021/09/21,9,2568,日興ＮＱヘ無,東Ｅ,"2,844",,-96,318.750,"+2,476.80",－,－
2021/09/21,10,1712,ダイセキＳ,東１,"1,657",,+205,"1,141.700","+2,178.84",21.8,2.09
2021/09/21,11,2511,野村外国債券,東Ｅ,"1,006",,-4,193.680,"+1,464.46",－,－
2021/09/21,12,2637,ＧＸクリ日株,東Ｅ,"1,859",,-66,9.297,"+1,196.65",－,－
2021/09/21,13,2643,野村ＥＳＧカ,東Ｅ,"2,129",,-20,8.443,"+1,141.62",－,－
2021/09/21,14,1597,ＭＸＪリート,東Ｅ,"2,148",,-20,14.680,"+1,133.61",－,－
2021/09/21,15,1555,日興Ａリート,東Ｅ,"1,714",,-43,12.590,"+1,122.33",－,－
2021/09/21,16,2040,ＮＹダウブル,東EN,"30,450",,"-1,050",19.950,"+1,097.48",－,－
2021/09/21,17,1688,ＷＴ穀物,東Ｅ,422,,-12,11.310,+998.06,－,－
2021/09/21,18,2512,野村外国債Ｈ,東Ｅ,"1,027",,+3,12.610,+977.78,－,－
2021/09/21,19,3467,アグレ都市,東１,"1,181",,+104,301.300,+972.24,6.8,2.01
2021/09/21,20,2174,ＧＣＡ,東１,"1,395",,0,"1,226.100",+964.32,14.2,2.48
2021/09/21,21,6140,旭ダイヤ,東１,654,,+87,"2,600.000",+944.18,31.8,0.64
2021/09/21,22,1497,ｉＳＨＹ債Ｈ,東Ｅ,"2,378",,-12,4.413,+909.84,－,－
2021/09/21,23,1577,野村高配７０,東Ｅ,"23,710",,-420,6.260,+893.65,－,－
2021/09/21,24,2621,ｉＳ米２０Ｈ,東Ｅ,"2,311",,+9,69.329,+885.49,－,－
2021/09/21,25,4020,ビートレンド,東Ｍ,"4,200",S,+700,111.900,+856.41,44.8,7.09
2021/09/21,26,1474,Ｏｎｅ４００,東Ｅ,"18,860",,-290,20.078,+809.74,－,－
2021/09/21,27,2569,日興ＮＱヘ有,東Ｅ,"2,708",,-82,81.590,+684.52,－,－
2021/09/21,28,5358,イソライト,東１,802,,+75,960.600,+666.03,8.5,1.20
2021/09/21,29,4712,ＫｅｙＨ,ＪＱ,777,,-33,205.800,+656.62,13.5,0.92
2021/09/21,30,2630,ＭＸ米ＳＰ有,東Ｅ,"11,320",,-260,3.545,+651.06,－,－
2021/09/21,31,2522,ｉＳロボット,東Ｅ,"4,000",,-115,19.608,+650.11,－,－
2021/09/21,32,2552,日興リートＭ,東Ｅ,"2,256",,-18,1.327,+629.12,－,－
2021/09/21,33,1348,ＭＸトピクス,東Ｅ,"2,130",,-37,152.130,+551.24,－,－
2021/09/21,34,1572,Ｈ株ブル,東Ｅ,"7,320",,-620,9.420,+549.66,－,－
2021/09/21,35,6538,キャリインデ,東１,"1,014",,-83,603.500,+545.45,40.2,6.80
2021/09/21,36,3528,ミライベート,東２,24,,0,"4,883.300",+506.77,35.3,0.63
2021/09/21,37,2321,ソフトフロン,ＪＧ,113,,-4,196.400,+504.31,－,16.21
2021/09/21,38,7702,ＪＭＳ,東１,842,,+4,509.500,+498.00,12.1,0.59
2021/09/21,39,8836,ＲＩＳＥ,ＪＱ,25,,+1,202.700,+496.18,－,－
2021/09/21,40,1345,日興リート隔,東Ｅ,"2,128",,-13,133.300,+489.82,－,－
2021/09/21,41,2673,夢みつけ隊,ＪＱ,124,,-2,147.900,+482.28,－,0.58
2021/09/21,42,6343,フリージア,東２,122,,-5,174.400,+462.58,－,0.69
