日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/06,1,9318,アジア開発,東２,7,,-1,"163,734.400","+1,640.95",－,2.68
2021/10/06,2,2633,野村ＳＰＨ無,東Ｅ,"2,234",,+25,144.590,"+1,625.42",－,－
2021/10/06,3,1698,日興高配当,東Ｅ,"1,872",,-1,21.820,"+1,591.47",－,－
2021/10/06,4,2625,ｉＦＥＴＰＸ,東Ｅ,"1,959",,-7,256.891,"+1,209.67",－,－
2021/10/06,5,2514,野村外国株Ｈ,東Ｅ,"1,460",,+5,103.350,"+1,149.70",－,－
2021/10/06,6,1487,日興米債ヘ有,東Ｅ,"18,190",,-100,6.864,+801.97,－,－
2021/10/06,7,3608,ＴＳＩＨＤ,東１,366,,+23,"6,099.800",+601.29,19.9,0.33
2021/10/06,8,1685,ＷＴエナジー,東Ｅ,449,,+26,8.240,+543.75,－,－
2021/10/06,9,3612,ワールド,東１,"1,385",,-75,720.800,+539.57,13.4,0.59
2021/10/06,10,2981,ランディクス,東Ｍ,"2,282",,+78,68.900,+526.36,9.9,1.27
2021/10/06,11,5932,三協立山,東１,813,,+41,435.000,+495.89,63.7,0.31
2021/10/06,12,1496,ｉＳＩＧ債Ｈ,東Ｅ,"2,576",,-20,5.661,+473.56,－,－
2021/10/06,13,1473,Ｏｎｅトピ,東Ｅ,"1,982",,-8,131.250,+448.25,－,－
2021/10/06,14,5232,住友大阪,東１,"3,450",,+385,"1,486.700",+407.41,16.0,0.63
2021/10/06,15,1418,インタライフ,ＪＱ,202,,0,54.200,+392.73,39.0,1.05
2021/10/06,16,2307,クロスキャト,東１,"1,224",,+36,111.100,+362.92,24.8,2.60
2021/10/06,17,7855,カーディナル,ＪＧ,953,,+99,323.400,+359.38,972,0.84
2021/10/06,18,1696,ＷＴコーン,東Ｅ,116,,+1,107.200,+352.32,－,－
2021/10/06,19,2626,ＧＸデジ日株,東Ｅ,"2,005",,-5,31.725,+347.59,－,－
2021/10/06,20,2695,くら寿司,東１,"3,635",,-350,"1,157.700",+339.35,98.1,3.26
2021/10/06,21,3003,ヒューリック,東１,"1,119",,-62,"22,009.000",+336.18,11.5,1.44
2021/10/06,22,4772,ストリームＭ,ＪＧ,176,,-1,65.000,+327.63,－,3.67
2021/10/06,23,1494,Ｏｎｅ高配当,東Ｅ,"19,470",,+230,1.968,+326.90,－,－
2021/10/06,24,1656,ｉＳ米債７,東Ｅ,"2,648",,+1,11.031,+312.84,－,－
2021/10/06,25,2639,ＧＸバイ日株,東Ｅ,"1,835",,-20,10.101,+295.50,－,－
2021/10/06,26,1882,東亜道,東１,"4,635",,+25,48.700,+280.47,5.7,0.49
2021/10/06,27,1689,ＷＴ天然ガス,東Ｅ,3,,0,"58,291.100",+269.04,－,－
2021/10/06,28,5950,パワーファス,東２,112,,-1,35.300,+249.50,26.0,1.37
2021/10/06,29,6418,日金銭,東１,771,,+21,734.400,+246.09,456,1.01
2021/10/06,30,5017,富士石油,東１,311,,+30,"3,312.600",+242.42,8.3,0.49
2021/10/06,31,7818,トランザク,東１,"1,081",,-72,222.500,+240.21,15.3,2.85
2021/10/06,32,2629,ｉＦＥＧＢＡ,東Ｅ,"2,556",,+6,1.267,+235.19,－,－
2021/10/06,33,5233,太平洋セメ,東１,"2,402",,+166,"3,037.800",+234.26,7.0,0.58
2021/10/06,34,4673,川崎地質,ＪＱ,"4,290",,+435,99.400,+231.33,10.9,0.98
2021/10/06,35,2638,ＧＸロボ日株,東Ｅ,"2,213",,-14,9.171,+228.36,－,－
2021/10/06,36,8905,イオンモール,東１,"1,636",,-46,"2,457.300",+228.21,12.0,0.93
2021/10/06,37,1681,日興ＭＳエマ,東Ｅ,"1,742",,+6,46.840,+222.37,－,－
2021/10/06,38,6522,アスタリスク,東Ｍ,"5,500",,+50,"1,639.100",+222.21,52.1,17.08
2021/10/06,39,4502,武田,東１,"3,340.0",,-227.0,"30,597.300",+221.53,21.0,1.00
2021/10/06,40,1712,ダイセキＳ,東１,"1,993",,+192,959.300,+216.81,26.2,2.41
2021/10/06,41,4393,バンクオブイ,東Ｍ,"1,763",,+114,193.300,+210.77,－,8.11
2021/10/06,42,1814,大末建,東１,951,,-15,51.200,+208.43,5.9,0.51
2021/10/06,43,5357,ヨータイ,東１,"1,220",,0,214.600,+207.45,11.5,0.87
2021/10/06,44,6092,エンバイオＨ,東Ｍ,665,,+44,168.000,+206.57,12.2,0.81
2021/10/06,45,6815,ユニデンＨＤ,東１,"3,110",,+110,90.400,+206.44,28.1,0.59
2021/10/06,46,6932,遠藤照明,東１,"1,083",,+58,189.000,+205.83,8.4,0.64
