日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/07,1,1457,大和ＴＰイン,東Ｅ,"5,350",,+50,70.495,"+27,223.64",－,－
2021/07/07,2,4960,ケミプロ,東２,264,,+36,"6,988.800","+19,476.47",43.4,0.96
2021/07/07,3,1473,Ｏｎｅトピ,東Ｅ,"1,963",,-34,235.810,"+9,332.40",－,－
2021/07/07,4,1496,ｉＳＩＧ債Ｈ,東Ｅ,"2,626",,+14,25.364,"+7,294.75",－,－
2021/07/07,5,1592,日興ＪＰＸ日,東Ｅ,"1,600",,-30,21.980,"+5,274.08",－,－
2021/07/07,6,1369,Ｏｎｅ２２５,東Ｅ,"28,330",,-550,7.387,"+4,145.40",－,－
2021/07/07,7,3286,トラストＨＤ,東Ｍ,534,,-67,"1,789.600","+2,674.57",23.3,3.21
2021/07/07,8,1569,ＴＰＸベア,東Ｅ,"2,240",,+19,129.200,"+2,608.60",－,－
2021/07/07,9,2042,マザーズＥＮ,東EN,"12,610",,-140,2.781,"+2,318.26",－,－
2021/07/07,10,6658,シライ電子,ＪＱ,259,,+1,464.300,"+2,121.53",36.2,1.56
2021/07/07,11,1593,ＭＸ４００,東Ｅ,"18,020",,-170,6.205,"+1,628.41",－,－
2021/07/07,12,6839,船井電,東１,916,,-2,225.500,"+1,488.03",－,0.60
2021/07/07,13,2031,ハンセンブル,東EN,"11,270",,-140,4.672,"+1,473.06",－,－
2021/07/07,14,2563,ｉＳ米国株Ｈ,東Ｅ,"2,825",,-6,133.332,"+1,359.73",－,－
2021/07/07,15,6046,リンクバル,東Ｍ,332,,-11,177.100,"+1,351.64",－,3.22
2021/07/07,16,9265,ヤマシタＨＤ,東１,"2,009",,+130,227.800,"+1,124.73",7.6,0.70
2021/07/07,17,8705,岡藤日産ＨＤ,ＪＱ,163,,0,274.200,"+1,124.11",－,0.70
