日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/04,1,2620,ｉＳ米債１３,東Ｅ,"2,655",,+5,"161,721","+14,943.81",－,－
2022/02/04,2,2637,ＧＸクリ日株,東Ｅ,"1,580",,+1,"4,585","+3,957.52",－,－
2022/02/04,3,6298,ワイエイシイ,東１,"1,242",,+152,"5,856,300","+3,546.51",10.3,0.77
2022/02/04,4,1475,ｉＳＴＰＸ,東Ｅ,"1,983",,+10,"4,331,317","+3,326.62",－,－
2022/02/04,5,1476,ｉＳＪリート,東Ｅ,"2,001",,-6,"830,395","+2,549.89",－,－
2022/02/04,6,3192,白鳩,ＪＱ,264,,+24,"446,000","+2,463.22",－,0.76
2022/02/04,7,4594,ブライトパス,東Ｍ,101,,+2,"6,331,500","+1,981.36",－,1.75
2022/02/04,8,6541,グレイス,東１,33,,+18,"36,285,000","+1,861.88",1.2,0.30
2022/02/04,9,5697,サンユウ,東２,606,,-14,"228,900","+1,807.50",6.3,0.42
2022/02/04,10,6731,ピクセラ,東２,17,,0,"4,789,700","+1,629.13",26.2,1.55
2022/02/04,11,2524,農中東証指数,東Ｅ,"1,970.0",,+8.5,"79,090","+1,600.86",－,－
2022/02/04,12,8150,三信電,東１,"1,679",,+176,"509,800","+1,296.71",8.9,0.72
2022/02/04,13,2624,ｉＦＥ２２５,東Ｅ,"2,742",,+19,"16,846","+1,293.38",－,－
2022/02/04,14,1407,ウエストＨＤ,ＪＱ,"4,200",,-200,"1,978,700","+1,011.63",24.0,7.27
2022/02/04,15,2071,ＥＳＧ総合,東EN,"10,490",,-10,"2,614",+949.80,－,－
2022/02/04,16,6063,ＥＡＪ,ＪＱ,"1,010",,+93,"112,400",+931.19,13.1,2.55
2022/02/04,17,1698,日興高配当,東Ｅ,"1,902.0",,+4.5,"10,310",+910.78,－,－
2022/02/04,18,1491,中外鉱,東２,28,,+1,"2,431,500",+881.23,28.9,1.21
2022/02/04,19,9900,サガミＨＤ,東１,"1,067",,+5,"462,600",+794.78,49.0,2.27
2022/02/04,20,1488,大和ＲＥＩＴ,東Ｅ,"2,001.0",,-4.5,"93,590",+765.77,－,－
2022/02/04,21,2565,ＧＸロジ日Ｒ,東Ｅ,"1,143",,-6,"8,040",+677.56,－,－
2022/02/04,22,4484,ランサーズ,東Ｍ,299,,+2,"261,100",+639.66,－,2.81
2022/02/04,23,3744,サイオス,東２,420,,-88,"530,900",+627.26,60.7,1.98
2022/02/04,24,7078,ＩＮＣ,東Ｍ,"1,206",,+109,"431,600",+604.08,－,6.38
2022/02/04,25,9424,日本通信,東１,194,,+23,"28,249,400",+584.15,－,54.49
2022/02/04,26,8217,オークワ,東１,944,,+13,"1,050,000",+583.59,20.7,0.53
2022/02/04,27,2742,ハローズ,東１,"2,820",,+5,"165,800",+557.94,12.2,1.27
2022/02/04,28,2330,フォーサイド,ＪＱ,92,,-2,"225,600",+550.14,13.5,2.32
2022/02/04,29,5856,ＬＩＥＨ,東２,53,,-1,"151,300",+549.36,12.6,1.21
2022/02/04,30,5801,古河電,東１,"2,218",,-125,"2,397,800",+513.40,22.3,0.60
2022/02/04,31,4008,住友精化,東１,"3,330",,+260,"103,800",+510.59,8.3,0.60
2022/02/04,32,5480,冶金工,東１,"2,778",,+332,"1,562,600",+464.32,4.4,0.66
2022/02/04,33,5940,不二サッシ,東２,74,,0,"366,300",+458.38,51.7,0.47
2022/02/04,34,9468,カドカワ,東１,"2,318",,-115,"5,207,300",+451.80,27.6,1.94
2022/02/04,35,3169,ミサワ,東１,655,,-1,"78,500",+426.85,7.0,1.70
2022/02/04,36,5741,ＵＡＣＪ,東１,"2,396",,-340,"1,312,900",+407.89,5.0,0.55
2022/02/04,37,6457,グローリー,東１,"2,097",,-101,"507,900",+404.37,17.0,0.65
2022/02/04,38,9878,セキド,東２,826,,-31,"182,500",+397.28,4.0,2.51
2022/02/04,39,6195,ホープ,東Ｍ,168,,+10,"496,900",+391.01,－,－
2022/02/04,40,1375,雪国まいたけ,東１,"1,171",,-14,"305,800",+386.94,15.8,4.27
2022/02/04,41,2634,野村ＳＰＨ有,東Ｅ,"2,296.5",,-4.5,"51,640",+384.88,－,－
2022/02/04,42,6561,ハナツアーＪ,東Ｍ,791,,+53,"95,700",+380.90,－,38.95
2022/02/04,43,1332,日水,東１,542,,+3,"6,839,800",+379.45,9.4,0.91
2022/02/04,44,3623,ビリングシス,東Ｍ,938,,+13,"54,100",+366.38,26.3,2.91
2022/02/04,45,6551,ツナグＧＨＤ,東１,288,,+23,"265,400",+362.37,－,2.94
2022/02/04,46,6718,アイホン,東１,"2,121",,-50,"349,900",+361.61,8.5,0.63
2022/02/04,47,8946,エイシアンＳ,ＪＱ,81,,+1,"82,100",+358.66,22.6,0.92
2022/02/04,48,4667,アイサンテク,ＪＱ,"1,705",,+99,"58,600",+350.77,64.4,1.62
2022/02/04,49,4911,資生堂,東１,"6,154",,+210,"4,805,700",+341.90,58.5,4.65
2022/02/04,50,8881,日神ＧＨＤ,東１,496,,+4,"127,000",+333.45,6.8,0.38
2022/02/04,51,8596,九州リース,東１,601,,+2,"53,000",+330.89,7.2,0.41
2022/02/04,52,9380,東海運,東１,312,,+6,"62,400",+327.40,21.0,0.55
2022/02/04,53,1369,Ｏｎｅ２２５,東Ｅ,"27,415",,+185,"4,451",+324.71,－,－
2022/02/04,54,3647,ジー・スリー,東２,309,,+15,"215,800",+319.84,30.6,2.05
2022/02/04,55,4718,早稲アカ,東１,996,,-13,"52,500",+310.16,20.3,1.69
2022/02/04,56,2354,ＹＥデジタル,東２,436,,+6,"73,600",+302.19,14.4,1.96
2022/02/04,57,2926,篠崎屋,東２,101,,0,"64,700",+301.86,－,1.24
2022/02/04,58,9284,カナディアン,東,"120,100",,-400,484,+300.00,18.6,1.15
2022/02/04,59,3747,インタートレ,東２,661,,+23,"507,700",+298.20,189,4.28
2022/02/04,60,6997,日ケミコン,東１,"1,868",,+216,"1,417,800",+291.33,－,0.95
2022/02/04,61,2837,ＧＸ中小日株,東Ｅ,"1,855",,+26,724,+277.08,－,－
