日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/28,1,1487,日興米債ヘ有,東Ｅ,"18,280",,-70,35.236,"+18,062.89",－,－
2021/09/28,2,2627,ＧＸｅコ日株,東Ｅ,"2,363",,-44,29.263,"+6,261.52",－,－
2021/09/28,3,3627,ＪＮＳ,東１,586,,+69,"1,338.000","+5,954.30",－,1.38
2021/09/28,4,2620,ｉＳ米債１３,東Ｅ,"2,618",,+13,12.958,"+4,322.53",－,－
2021/09/28,5,3936,ＧＷ,東Ｍ,"2,180",,-245,"2,143.000","+4,246.86",103,49.31
2021/09/28,6,8226,理経,東２,222,,+17,"1,033.500","+2,670.78",47.9,0.81
2021/09/28,7,1457,大和ＴＰイン,東Ｅ,"4,940",,+25,30.078,"+2,654.40",－,－
2021/09/28,8,6662,ユビテック,ＪＱ,276,,+20,537.200,"+2,433.96",－,1.45
2021/09/28,9,5337,ダントーＨＤ,東１,261,,+2,"2,160.800","+2,160.25",－,0.95
2021/09/28,10,3346,２１ＬＡＤＹ,名Ｃ,100,,+14,492.900,"+1,817.90",117,－
2021/09/28,11,1482,ｉＳ米債７Ｈ,東Ｅ,"2,348",,-10,285.057,+946.46,－,－
2021/09/28,12,2526,農中４００,東Ｅ,"18,930",,-130,1.750,+783.84,－,－
2021/09/28,13,2626,ＧＸデジ日株,東Ｅ,"2,171",,-28,34.823,+706.84,－,－
2021/09/28,14,4406,日理化,東１,384,,-14,"25,122.800",+669.74,23.9,0.93
2021/09/28,15,7551,ウェッズ,ＪＱ,548,,+3,162.900,+647.25,8.7,0.66
2021/09/28,16,6428,オーイズミ,東１,413,,+25,202.200,+624.73,－,0.56
2021/09/28,17,7851,カワセコンピ,東２,281,,+7,94.700,+601.48,66.4,0.51
2021/09/28,18,7831,ウイルコＨＤ,東２,184,,-3,315.600,+584.60,22.6,0.80
2021/09/28,19,5216,倉元,ＪＱ,149,,-4,260.400,+581.68,－,8.17
2021/09/28,20,2304,ＣＳＳ,ＪＱ,284,,+3,72.000,+579.25,－,0.61
2021/09/28,21,2515,野村外リート,東Ｅ,"1,153",,-9,22.680,+508.04,－,－
2021/09/28,22,5940,不二サッシ,東２,77,,0,355.500,+497.48,48.7,0.49
2021/09/28,23,6539,ＭＳジャパン,東１,"1,076",,+1,250.000,+495.24,27.2,3.01
2021/09/28,24,4586,メドレックス,東Ｍ,175,,0,"1,370.000",+484.47,－,2.06
2021/09/28,25,9287,Ｊインフラ,東,"99,700",,-200,1.104,+438.54,22.6,1.11
2021/09/28,26,1466,大和４百Ｄイ,東Ｅ,"1,845",,+18,4.880,+432.17,－,－
2021/09/28,27,6699,ダイヤＨＤ,東１,"2,297",,-88,287.100,+424.86,8.4,2.13
2021/09/28,28,6357,三精テクノロ,東２,859,,0,112.100,+423.83,14.5,0.51
2021/09/28,29,2047,インドベア,東EN,"3,900",,+70,2.071,+410.10,－,－
2021/09/28,30,6620,宮越ＨＤ,東１,"1,319",,+50,"1,202.800",+403.26,103,2.33
2021/09/28,31,8081,カナデン,東１,"1,050",,-3,73.800,+398.65,11.7,0.64
2021/09/28,32,5950,パワーファス,東２,116,,+1,82.500,+394.01,26.9,1.42
2021/09/28,33,3839,ＯＤＫ,東１,770,,+3,75.200,+378.98,13.7,1.11
2021/09/28,34,2521,日興ＳＰヘ有,東Ｅ,"1,554",,-10,275.880,+363.04,－,－
2021/09/28,35,2743,ピクセル,ＪＱ,79,,-2,385.800,+351.76,－,5.46
2021/09/28,36,2643,野村ＥＳＧカ,東Ｅ,"2,141",,-7,8.104,+348.23,－,－
2021/09/28,37,2637,ＧＸクリ日株,東Ｅ,"1,811",,-6,3.903,+343.02,－,－
2021/09/28,38,1343,野村ＲＥＩＴ,東Ｅ,"2,268",,-1,313.070,+335.67,－,－
2021/09/28,39,3098,ココカラＦ,東１,"8,110",,-350,312.200,+333.61,－,1.72
2021/09/28,40,2518,野村女性活躍,東Ｅ,"1,205",,-6,1.175,+328.83,－,－
2021/09/28,41,1681,日興ＭＳエマ,東Ｅ,"1,773",,+13,38.540,+327.27,－,－
2021/09/28,42,7539,アイナボＨＤ,ＪＱ,"1,067",,-15,125.200,+320.13,8.1,0.56
2021/09/28,43,1571,日経インバ,東Ｅ,956,,+2,"1,711.040",+310.43,－,－
2021/09/28,44,9994,やまや,東１,"2,511",,-33,149.300,+307.92,9.4,1.09
2021/09/28,45,4875,メディシノバ,ＪＱ,447,,+14,96.000,+303.36,－,－
2021/09/28,46,4772,ストリームＭ,ＪＧ,176,,-1,87.900,+301.37,－,3.67
2021/09/28,47,3232,三重交ＨＤ,東１,529,,-28,"1,185.100",+295.03,24.0,1.13
2021/09/28,48,9633,テアトル,東１,"1,288",,-14,172.500,+294.74,－,0.84
2021/09/28,49,7838,共立印刷,東１,186,,+6,519.000,+293.78,14.6,0.54
2021/09/28,50,7320,リビング保証,東Ｍ,"3,295",,+302,217.100,+292.59,35.4,17.76
2021/09/28,51,1345,日興リート隔,東Ｅ,"2,136",,+6,83.600,+280.00,－,－
2021/09/28,52,9887,松屋フーズ,東１,"3,700",,-5,146.000,+273.40,－,1.73
2021/09/28,53,4678,秀英,東１,435,,+3,121.600,+269.60,10.6,0.72
2021/09/28,54,1514,住石ＨＤ,東１,147,,+8,"2,251.800",+264.66,21.9,0.64
2021/09/28,55,2625,ｉＦＥＴＰＸ,東Ｅ,"2,079",,-14,54.347,+264.45,－,－
2021/09/28,56,2335,キューブシス,東１,"1,086",,-29,170.800,+261.10,17.4,2.23
2021/09/28,57,4334,ユークス,ＪＱ,432,,+7,61.200,+255.81,7.8,1.26
2021/09/28,58,2342,トランスＧ,東Ｍ,613,,+22,780.400,+250.27,11.8,1.95
2021/09/28,59,7819,粧美堂,東１,426,,+1,142.600,+249.51,46.9,1.09
2021/09/28,60,9285,東京インフラ,東,"101,200",,-200,0.665,+248.17,34.7,1.16
2021/09/28,61,3355,クリヤマＨＤ,東２,"1,002",,+57,141.600,+246.21,11.5,0.76
2021/09/28,62,9052,山陽電,東１,"1,997",,-51,300.200,+243.48,22.5,1.07
2021/09/28,63,7552,ハピネット,東１,"1,538",,+32,110.200,+242.24,12.5,0.84
2021/09/28,64,1431,リブワーク,東Ｍ,904,,-17,249.700,+239.27,37.5,6.05
2021/09/28,65,2179,成学社,ＪＱ,795,,-5,87.800,+237.69,28.1,2.00
2021/09/28,66,7697,レクスト,ＪＱ,323,,-9,93.500,+235.13,－,0.64
2021/09/28,67,6625,ＪＡＬＣＯ,ＪＱ,177,,-3,"2,476.400",+234.92,16.4,1.39
2021/09/28,68,4931,新日本製薬,東１,"1,942",,-57,223.200,+234.13,18.1,2.63
2021/09/28,69,3088,マツキヨＨＤ,東１,"4,905",,-105,"1,501.500",+232.85,－,2.05
2021/09/28,70,6330,東洋エンジ,東１,948,,+54,696.300,+231.26,37.0,1.35
2021/09/28,71,3237,イントランス,東Ｍ,72,,0,159.700,+229.96,13.0,1.87
2021/09/28,72,1848,富士ＰＳ,東１,617,,+19,137.200,+229.81,15.1,1.14
2021/09/28,73,3548,バロック,東１,909,,+25,98.700,+225.74,25.1,1.75
2021/09/28,74,3359,ｃｏｔｔａ,東Ｍ,602,,-19,97.800,+224.92,21.9,2.00
2021/09/28,75,4783,日ダイナミク,ＪＱ,725,,+1,92.000,+223.94,13.0,1.40
2021/09/28,76,7701,島津,東１,"5,010",,-270,"1,528.200",+222.07,37.9,4.34
2021/09/28,77,8979,スターツプロ,東Ｒ,"251,400",,-800,1.869,+220.03,27.9,1.47
2021/09/28,78,1498,ＯｎｅＥＳＧ,東Ｅ,"15,970",,+10,4.392,+213.04,－,－
2021/09/28,79,7412,アトム,東２,792,,0,"3,547.900",+212.65,920,21.39
