日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/07,1,1486,日興米債ヘ無,東Ｅ,"21,400",,+5,"112,862","+53,389.10",－,－
2022/02/07,2,2625,ｉＦＥＴＰＸ,東Ｅ,"1,924",,-7,"169,883","+47,353.35",－,－
2022/02/07,3,2518,野村女性活躍,東Ｅ,"1,095",,-3,"28,797","+12,530.26",－,－
2022/02/07,4,1487,日興米債ヘ有,東Ｅ,"17,510",,-85,"10,020","+7,057.14",－,－
2022/02/07,5,2635,野村米ＥＳＧ,東Ｅ,"2,480.0",,-10.5,"144,970","+4,346.93",－,－
2022/02/07,6,2622,ｉＳ新興債Ｈ,東Ｅ,"2,340",,-17,"3,192","+2,433.33",－,－
2022/02/07,7,1457,大和ＴＰイン,東Ｅ,"5,180",,+10,"3,566","+2,342.47",－,－
2022/02/07,8,6588,東芝テック,東１,"4,945",,+620,"651,800","+1,863.25",34.2,2.53
2022/02/07,9,2841,ｉＦＥナ百有,東Ｅ,"10,440",,-70,"14,381","+1,843.38",－,－
2022/02/07,10,4931,新日本製薬,東１,"1,325",,+202,"1,276,300","+1,495.38",13.7,1.79
2022/02/07,11,2621,ｉＳ米２０Ｈ,東Ｅ,"2,136",,-12,"174,855","+1,424.72",－,－
2022/02/07,12,8705,岡藤日産ＨＤ,ＪＱ,122,,+3,"747,500","+1,329.25",－,0.55
2022/02/07,13,1595,農中Ｊリート,東Ｅ,"1,946.5",,-20.5,"62,220","+1,323.80",－,－
2022/02/07,14,8098,稲畑産,東１,"2,032",,+266,"1,847,400","+1,275.58",5.7,0.69
2022/02/07,15,3113,Ｏａｋ,東２,78,,+3,"688,300","+1,233.91",－,1.18
2022/02/07,16,1929,日特建,東１,714,,+55,"353,700","+1,190.88",10.2,1.01
2022/02/07,17,4395,アクリート,東Ｍ,"1,065",,+15,"422,500","+1,117.58",20.8,4.38
2022/02/07,18,1685,ＷＴエナジー,東Ｅ,477.0,,-0.1,"19,270","+1,104.38",－,－
2022/02/07,19,2191,テラ,ＪＱ,84,,-5,"799,800",+980.81,－,700
2022/02/07,20,9253,スローガン,東Ｍ,"1,445",,+115,"109,100",+980.20,18.9,2.95
2022/02/07,21,1586,日興除く金融,東Ｅ,"1,667",,+32,"1,298",+840.58,－,－
2022/02/07,22,2636,ＧＸガバ日株,東Ｅ,"2,579",,-5,"6,426",+806.35,－,－
