日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/25,1,6550,ユニポス,東Ｍ,127,,-4,"2,167,000","+1,768.10",－,0.66
2022/02/25,2,1457,大和ＴＰイン,東Ｅ,"5,320",,-40,"8,911","+1,382.70",－,－
2022/02/25,3,1660,ＭＸ高利Ｊリ,東Ｅ,"10,450",,-110,"5,500",+963.83,－,－
2022/02/25,4,4801,セントラルＳ,東１,"2,406",,+43,"188,200",+875.13,30.6,1.18
2022/02/25,5,7066,ピアズ,東Ｍ,406,S,+80,"191,700",+783.41,－,0.89
2022/02/25,6,8940,インテリクス,東１,636,,+9,"99,000",+753.45,8.0,0.47
2022/02/25,7,4678,秀英,東１,431,,+1,"97,500",+705.79,10.5,0.65
2022/02/25,8,1711,ＳＤＳＨＤ,東２,643,,+40,"225,200",+668.60,－,19.55
2022/02/25,9,2586,フルッタ,東Ｍ,92,,+28,"5,772,900",+626.70,－,1.70
2022/02/25,10,9663,ナガワ,東１,"9,470",,+220,"113,400",+617.72,45.1,2.96
2022/02/25,11,8877,エスリード,東１,"1,769",,-3,"120,300",+616.07,5.5,0.52
2022/02/25,12,9052,山陽電,東１,"2,027",,+13,"178,200",+598.82,35.1,1.06
2022/02/25,13,2556,ＯｎｅＪリト,東Ｅ,"1,906.5",,-8.0,"45,810",+597.26,－,－
2022/02/25,14,4556,カイノス,ＪＱ,"1,010",,+75,"140,000",+589.66,7.4,0.81
2022/02/25,15,1595,農中Ｊリート,東Ｅ,"1,917.0",,+3.5,"72,980",+562.25,－,－
2022/02/25,16,2624,ｉＦＥ２２５,東Ｅ,"2,646",,+50,"89,463",+548.33,－,－
2022/02/25,17,4438,Ｗｅｌｂｙ,東Ｍ,490,,+40,"86,100",+519.42,－,3.17
2022/02/25,18,8881,日神ＧＨＤ,東１,494,,-3,"570,000",+478.68,6.8,0.38
2022/02/25,19,1580,日経ベア,東Ｅ,"2,818.0",,-55.0,"338,140",+448.31,－,－
2022/02/25,20,8596,九州リース,東１,591,,+3,"187,400",+441.62,7.1,0.41
2022/02/25,21,9675,常磐興,東１,"1,366",,+8,"95,100",+428.33,－,1.35
2022/02/25,22,9788,ナック,東１,965,,-13,"93,800",+398.94,13.5,1.00
2022/02/25,23,3232,三重交ＨＤ,東１,458,,-12,"712,600",+397.97,35.1,0.97
2022/02/25,24,5721,Ｓサイエンス,東１,25,,+3,"3,782,400",+382.76,－,1.29
2022/02/25,25,2645,ＧＸＬＥ日株,東Ｅ,"1,868",,+43,619,+361.94,－,－
2022/02/25,26,8139,ナガホリ,東２,236,,+28,"1,034,200",+361.90,24.1,0.30
2022/02/25,27,3189,ＡＮＡＰ,ＪＱ,315,,+19,"1,136,500",+352.07,11.5,2.75
2022/02/25,28,1464,大和４百レバ,東Ｅ,"13,610",,+145,853,+324.38,－,－
2022/02/25,29,3205,ダイドー,東１,143,,-1,"335,000",+322.45,－,0.61
2022/02/25,30,2186,ソーバル,ＪＱ,"1,017",,+16,"44,300",+321.90,21.3,2.43
2022/02/25,31,2561,ｉＳ日本国債,東Ｅ,"2,643",,-9,"142,338",+315.40,－,－
2022/02/25,32,1488,大和ＲＥＩＴ,東Ｅ,"1,940.0",,-4.0,"188,690",+302.32,－,－
2022/02/25,33,5933,アルインコ,東１,907,,-8,"170,200",+289.47,42.9,0.65
2022/02/25,34,8699,ＨＳＨＤ,ＪＱ,"1,110",,+2,"374,700",+286.29,－,0.58
2022/02/25,35,4507,塩野義,東１,"7,613",,+130,"5,754,900",+281.25,23.0,2.57
2022/02/25,36,4424,Ａｍａｚｉａ,東Ｍ,601,,+31,"109,700",+280.90,21.3,2.08
2022/02/25,37,4824,メディアＳ,東Ｍ,297,,0,"46,700",+270.63,80.5,0.76
2022/02/25,38,7416,はるやまＨＤ,東１,566,,+14,"99,100",+268.40,92.6,0.34
2022/02/25,39,8160,木曽路,東１,"2,127",,-29,"586,700",+266.46,110,2.23
2022/02/25,40,5445,東京鉄,東１,"1,336",,-10,"115,400",+248.64,－,0.26
2022/02/25,41,9995,グローセル,東１,432,,+1,"270,500",+243.27,－,0.49
2022/02/25,42,8084,菱電商,東１,"1,765",,-10,"152,900",+240.53,9.1,0.53
2022/02/25,43,2753,あみやき,東１,"3,015",,0,"51,200",+239.07,82.6,1.03
2022/02/25,44,8159,立花エレ,東１,"1,593",,-9,"192,100",+238.80,9.0,0.52
2022/02/25,45,7214,ＧＭＢ,東１,745,,+22,"49,800",+238.78,39.3,0.19
2022/02/25,46,7038,フロンティＭ,東１,888,,+115,"283,400",+237.38,20.2,4.20
2022/02/25,47,9405,朝日放送ＨＤ,東１,730,,-22,"138,800",+227.36,8.8,0.45
2022/02/25,48,4496,コマースワン,東Ｍ,"1,229",,+124,"122,900",+220.89,21.4,4.37
2022/02/25,49,7607,進和,東１,"1,895",,-138,"66,500",+216.67,8.4,0.79
2022/02/25,50,8806,ダイビル,東１,"2,195",,-4,"1,085,900",+213.03,36.0,1.47
2022/02/25,51,7999,ＭＵＴＯＨ,東１,"2,081",,-23,"53,800",+209.20,14.0,0.47
2022/02/25,52,6916,アイオデータ,東１,"1,296",,-1,"508,900",+201.12,41.6,0.58
2022/02/25,53,4442,バルテス,東Ｍ,"1,330",,+169,"52,900",+200.57,29.5,5.88
