日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/07,1,6292,カワタ,東１,"1,353",S,+300,"3,505.900","+12,288.34",18.5,0.88
2021/10/07,2,2630,ＭＸ米ＳＰ有,東Ｅ,"11,310",,+130,22.325,"+7,101.61",－,－
2021/10/07,3,1651,大和高配４０,東Ｅ,"1,105",,-4,40.730,"+1,648.07",－,－
2021/10/07,4,1688,ＷＴ穀物,東Ｅ,442,,0,35.970,"+1,484.58",－,－
2021/10/07,5,2517,ＭＸＪリコア,東Ｅ,"1,197",,+7,63.550,"+1,446.23",－,－
2021/10/07,6,1400,ルーデン,ＪＧ,267,,+10,308.700,"+1,296.83",58.7,1.31
2021/10/07,7,2586,フルッタ,東Ｍ,181,,+18,"4,202.200","+1,091.44",－,1.93
2021/10/07,8,2556,ＯｎｅＪリト,東Ｅ,"2,086",,+6,81.930,+761.51,－,－
2021/10/07,9,2521,日興ＳＰヘ有,東Ｅ,"1,530",,+21,500.900,+677.55,－,－
2021/10/07,10,3777,ＦＨＴＨＤ,ＪＧ,23,,0,"1,175.000",+638.07,－,4.04
2021/10/07,11,6775,ＴＢグループ,東２,185,,+2,262.500,+619.18,－,2.46
2021/10/07,12,6186,一蔵,東１,579,S,+80,966.800,+501.24,10.4,1.25
2021/10/07,13,8107,キムラタン,東１,25,,+2,391.200,+458.06,833,4.47
2021/10/07,14,5658,日亜鋼,東１,276,,-7,201.500,+443.13,9.1,0.30
2021/10/07,15,3422,丸順,東２,901,,+47,59.200,+433.33,4.8,0.68
2021/10/07,16,6188,富士ソＳＢ,東２,364,,+21,193.600,+409.47,11.8,1.72
2021/10/07,17,2563,ｉＳ米国株Ｈ,東Ｅ,"2,846",,+40,35.296,+402.65,－,－
2021/10/07,18,1672,ＷＴ金,東Ｅ,"18,500",,+40,0.567,+393.04,－,－
2021/10/07,19,2646,ＧＸメタ日株,東Ｅ,"1,354",,+5,32.274,+389.74,－,－
2021/10/07,20,2519,野村新興国債,東Ｅ,"1,026",,-3,11.560,+348.06,－,－
2021/10/07,21,8011,三陽商,東１,900,,-110,226.200,+324.39,－,0.34
2021/10/07,22,8699,沢田ＨＤ,ＪＱ,"1,068",,+2,217.900,+306.53,－,0.74
2021/10/07,23,7063,バードマン,東Ｍ,"1,754",,+84,129.200,+293.90,27.2,13.83
2021/10/07,24,2645,ＧＸＬＥ日株,東Ｅ,"2,002",,-7,15.138,+285.09,－,－
2021/10/07,25,1560,野村マレシア,東Ｅ,"4,045",,+25,0.663,+270.39,－,－
2021/10/07,26,3808,ＯＫウェイヴ,名Ｃ,388,,+32,710.700,+264.27,57.9,0.79
2021/10/07,27,3843,フリービット,東１,"1,271",,+34,574.200,+243.63,40.8,2.65
2021/10/07,28,2193,クックパッド,東１,256,,+11,"1,522.300",+241.32,－,1.16
2021/10/07,29,7578,ニチリョク,ＪＱ,171,,+2,64.400,+237.17,10.2,0.58
2021/10/07,30,4098,チタン,東１,"1,796",,-15,37.900,+235.40,49.2,0.89
2021/10/07,31,7021,ニッチツ,東２,"3,320",S,+500,168.900,+219.89,52.8,0.62
2021/10/07,32,7836,アビックス,ＪＱ,110,,+1,100.000,+217.46,99.1,5.75
2021/10/07,33,6194,アトラエ,東１,"2,378",,+112,469.900,+216.43,99.2,12.59
2021/10/07,34,4347,ブロメディア,ＪＱ,810,,+51,150.100,+210.77,11.3,2.03
2021/10/07,35,5942,フイルコン,東１,534,,+2,133.700,+210.21,12.7,0.54
2021/10/07,36,2565,ＧＸロジ日Ｒ,東Ｅ,"1,179",,+13,29.714,+209.04,－,－
2021/10/07,37,4374,ロボペイ,東Ｍ,"3,085",,+225,319.700,+207.40,112,35.61
