日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/07,1,6177,アップバンク,東Ｍ,190,,+7,"10,612.100","+20,708.04",－,3.21
2021/06/07,2,2762,三光Ｍフーズ,東２,344,S,+80,"1,193.500","+7,910.07",－,10.69
2021/06/07,3,1473,Ｏｎｅトピ,東Ｅ,"2,000",,+3,39.340,"+3,233.90",－,－
2021/06/07,4,2513,野村外国株式,東Ｅ,"1,476",,+1,113.910,"+1,867.36",－,－
2021/06/07,5,2629,ｉＦＥＧＢＡ,東Ｅ,"2,945",,-35,1.827,"+1,727.00",－,－
2021/06/07,6,6628,オンキヨーＨ,ＪＱ,7,,0,"57,489.500","+1,646.07",－,－
2021/06/07,7,7851,カワセコンピ,東２,287,,+8,310.400,"+1,444.28",67.8,0.53
2021/06/07,8,2512,野村外国債Ｈ,東Ｅ,"1,017",,+4,149.440,"+1,116.94",－,－
2021/06/07,9,9880,イノテック,東１,"1,376",,+10,411.100,"+1,077.94",11.7,0.87
2021/06/07,10,6769,ザイン,ＪＱ,905,,+36,977.200,"+1,070.30",174,1.20
2021/06/07,11,4570,免疫生物研,ＪＧ,543,,+2,141.000,"+1,046.34",－,3.11
2021/06/07,12,6993,大黒屋,東２,47,,+3,"73,604.700","+1,038.83",11.4,4.70
2021/06/07,13,1494,Ｏｎｅ高配当,東Ｅ,"19,490",,+50,2.049,"+1,013.59",－,－
2021/06/07,14,6776,天昇電,東２,520,,+27,701.200,+907.47,－,1.31
2021/06/07,15,8105,堀田丸正,東２,68,,+2,347.400,+795.36,"1,360",1.17
2021/06/07,16,2510,野村国内債券,東Ｅ,994,,+1,299.490,+779.30,－,－
2021/06/07,17,2519,野村新興国債,東Ｅ,"1,034",,-2,12.760,+522.44,－,－
2021/06/07,18,7896,セブン工業,東２,602,S,+100,204.800,+518.73,15.4,0.40
2021/06/07,19,6309,巴工業,東１,"2,215",,+81,79.700,+513.08,12.5,0.74
2021/06/07,20,1305,大和東証指数,東Ｅ,"2,083",,+2,480.730,+511.46,－,－
2021/06/07,21,6210,洋機械,東１,551,,+25,79.600,+507.63,13.3,0.63
2021/06/07,22,9176,佐渡汽,ＪＱ,238,,+1,112.700,+499.47,－,－
2021/06/07,23,7898,ウッドワン,東１,"1,392",,+127,556.400,+498.92,21.6,0.32
2021/06/07,24,2628,ｉＦＥ科創板,東Ｅ,"2,481",,-26,2.698,+472.82,－,－
2021/06/07,25,9627,アインＨＤ,東１,"7,000",,+540,238.900,+453.01,29.9,2.14
2021/06/07,26,2176,イナリサーチ,ＪＱ,725,,+11,61.500,+395.97,20.5,2.11
2021/06/07,27,2053,中部飼,東１,"1,176",,-7,880.700,+390.09,8.6,0.59
2021/06/07,28,1979,大気社,東１,"3,400",,+195,102.400,+383.02,13.8,0.96
2021/06/07,29,3467,アグレ都市,東１,"1,042",,+45,54.000,+382.14,7.3,1.70
2021/06/07,30,3035,ＫＴＫ,ＪＱ,484,,+28,114.200,+375.83,10.6,0.80
2021/06/07,31,1884,日道路,東１,"7,880",,+40,62.700,+375.00,11.5,0.75
2021/06/07,32,7760,ＩＭＶ,ＪＱ,645,,+46,"1,071.200",+363.52,16.2,1.43
2021/06/07,33,7971,東リ,東１,246,,-1,80.400,+354.24,15.1,0.40
2021/06/07,34,1569,ＴＰＸベア,東Ｅ,"2,222",,-3,16.630,+353.13,－,－
2021/06/07,35,1571,日経インバ,東Ｅ,"1,007",,-2,646.766,+351.55,－,－
2021/06/07,36,1592,日興ＪＰＸ日,東Ｅ,"1,639",,+6,18.691,+328.20,－,－
2021/06/07,37,3541,農業総研,東Ｍ,537,,+10,113.900,+328.20,－,10.36
2021/06/07,38,6432,竹内製作所,東１,"2,902",,-60,502.000,+322.56,15.5,1.54
2021/06/07,39,4240,クラスター,ＪＧ,400,,+7,43.900,+322.12,142,1.73
2021/06/07,40,3377,バイク王,東２,739,,+58,"2,203.100",+319.48,13.4,2.21
2021/06/07,41,6033,エクストリム,東Ｍ,"1,023",,+22,71.500,+318.13,23.1,1.78
2021/06/07,42,7815,東京ボード,東２,625,S,+100,193.200,+311.06,－,0.41
2021/06/07,43,1552,ＶＩＸ短先物,東Ｅ,"2,975",,-170,"2,510.377",+296.70,－,－
2021/06/07,44,7915,ＮＩＳＳＨＡ,東１,"1,623",,+61,412.500,+292.11,9.3,0.91
2021/06/07,45,1308,日興東証指数,東Ｅ,"2,036",,+4,725.100,+290.47,－,－
2021/06/07,46,2522,ｉＳロボット,東Ｅ,"3,675",,+10,4.868,+288.82,－,－
2021/06/07,47,2554,野村米社債Ｈ,東Ｅ,"1,011",,+4,158.110,+284.88,－,－
2021/06/07,48,8912,エリアクエス,東２,110,,+4,144.300,+272.87,16.2,1.51
2021/06/07,49,2301,学情,東１,"1,467",,-31,92.900,+271.60,18.4,1.91
2021/06/07,50,8341,七十七,東１,"1,302",,-24,286.800,+270.06,5.8,0.19
2021/06/07,51,6502,東芝,東１,"4,645",,0,"2,955.100",+266.87,－,1.81
2021/06/07,52,3845,アイフリーク,ＪＱ,156,,0,59.200,+263.19,23.9,6.48
2021/06/07,53,8558,東和銀,東１,534,,-11,196.300,+262.18,15.1,0.16
2021/06/07,54,1488,大和ＲＥＩＴ,東Ｅ,"2,174",,+19,341.590,+261.47,－,－
2021/06/07,55,2564,ＧＸ高配日株,東Ｅ,"1,882",,-5,1.026,+260.00,－,－
2021/06/07,56,4166,かっこ,東Ｍ,"3,295",,+90,42.700,+258.82,84.7,7.33
2021/06/07,57,6572,ＲＰＡ,東１,767,,+54,453.700,+256.68,169,3.49
2021/06/07,58,1499,ＭＸ高配ＭＮ,東Ｅ,"8,890",,+330,0.532,+247.71,－,－
2021/06/07,59,4582,シンバイオ,ＪＧ,"2,250",,+290,"19,629.000",+244.10,75.1,22.45
2021/06/07,60,1659,ｉＳ米リート,東Ｅ,"2,395",,-22,22.139,+242.92,－,－
2021/06/07,61,3536,アクサスＨＤ,ＪＱ,136,,-2,135.900,+241.46,16.3,2.09
2021/06/07,62,7919,野崎紙,東２,143,,+1,45.500,+234.56,63.0,0.73
2021/06/07,63,8377,ほくほくＦＧ,東１,860,,-14,342.000,+231.07,6.5,0.19
2021/06/07,64,4813,ＡＣＣＥＳＳ,東１,879,,-7,135.300,+230.81,"3,380",1.28
2021/06/07,65,4361,川口化,東２,"1,427",,-62,33.400,+230.69,6.7,0.86
2021/06/07,66,2040,ＮＹダウブル,東EN,"31,150",,+250,9.035,+226.88,－,－
2021/06/07,67,2626,ＧＸデジ日株,東Ｅ,"2,069",,+32,34.956,+223.16,－,－
2021/06/07,68,4053,サンアスタ,東Ｍ,"2,008",,-30,128.800,+222.00,76.9,13.88
2021/06/07,69,3925,ダブスタ,東１,"4,940",,+145,83.700,+220.69,31.3,12.07
2021/06/07,70,2518,野村女性活躍,東Ｅ,"1,113",,+3,0.495,+219.35,－,－
2021/06/07,71,4824,メディアＳ,東Ｍ,585,,-38,307.800,+218.63,－,2.17
2021/06/07,72,8917,ファースト住,東１,"1,225",,-69,112.500,+215.13,9.0,0.50
2021/06/07,73,4767,ＴＯＷ,東１,346,,+8,163.600,+214.62,57.9,1.56
2021/06/07,74,2735,ワッツ,東１,929,,-6,37.000,+210.92,10.8,1.13
2021/06/07,75,3918,ＰＣＩＨＤ,東１,"1,231",,-4,246.200,+206.98,19.3,2.00
2021/06/07,76,2926,篠崎屋,東２,124,,-2,440.700,+206.68,－,1.49
2021/06/07,77,1697,ＷＴ大豆,東Ｅ,"3,065",,+77,4.430,+205.52,－,－
2021/06/07,78,4478,フリー,東Ｍ,"8,130",,+210,490.200,+203.53,－,35.94
2021/06/07,79,6381,アネスト岩田,東１,"1,073",,+28,56.900,+202.66,17.5,1.37
2021/06/07,80,8550,栃木銀,東１,172,,-3,419.600,+201.22,9.5,0.11
2021/06/07,81,6335,東京機,東１,747,,+37,641.100,+200.28,21.0,0.84
