日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/08,1,1457,大和ＴＰイン,東Ｅ,"5,300",,0,14.671,"+9,680.67",－,－
2021/06/08,2,1578,日興２２５Ｍ,東Ｅ,"2,312",,-9,65.508,"+7,698.57",－,－
2021/06/08,3,6573,アジャイル,東Ｍ,607,S,+100,768.700,"+7,017.59",－,2.92
2021/06/08,4,7831,ウイルコＨＤ,東２,232,,+13,"5,371.500","+2,311.99",38.0,1.03
2021/06/08,5,8143,ラピーヌ,東２,432,,+42,802.400,"+2,098.36",－,1.43
2021/06/08,6,2636,ＧＸガバ日株,東Ｅ,"2,661",,+11,32.135,"+1,752.16",－,－
2021/06/08,7,1621,野村医薬品,東Ｅ,"25,050",,"+1,950",3.792,"+1,555.90",－,－
2021/06/08,8,1576,南方Ａ５０,東Ｅ,818,,+8,29.380,"+1,099.18",－,－
2021/06/08,9,4766,ピーエイ,東２,209,,+6,926.600,"+1,016.39",－,3.82
2021/06/08,10,2398,ツクイＨＤ,東１,922,,+1,161.900,+705.47,－,2.48
2021/06/08,11,2370,メディネット,東Ｍ,57,,+2,"1,477.100",+673.76,－,1.90
2021/06/08,12,3994,マネフォ,東Ｍ,"6,380",,+490,"1,579.600",+657.97,－,31.42
2021/06/08,13,1491,中外鉱,東２,35,,+1,"2,894.300",+653.72,249,1.54
2021/06/08,14,6158,和井田,ＪＱ,"1,269",,+89,88.800,+652.54,11.6,1.00
2021/06/08,15,4888,ステラファ,東Ｍ,513,,+44,"1,840.600",+641.88,－,63.89
2021/06/08,16,6838,多摩川ＨＤ,ＪＱ,"1,603",,+102,262.800,+638.20,44.1,1.78
2021/06/08,17,7610,テイツー,ＪＱ,68,,0,"1,274.100",+602.76,18.4,1.29
2021/06/08,18,4531,有機薬,東１,316,,+15,211.300,+577.24,38.3,0.63
2021/06/08,19,1443,技研ＨＤ,東２,307,,+6,340.100,+576.14,8.3,0.53
2021/06/08,20,2528,大和Ｊリコア,東Ｅ,"1,271",,+20,83.190,+563.40,－,－
2021/06/08,21,1323,野村南ア４０,東Ｅ,550,,-19,115.000,+546.07,－,－
2021/06/08,22,1593,ＭＸ４００,東Ｅ,"18,370",,+120,1.764,+516.78,－,－
2021/06/08,23,1466,大和４百Ｄイ,東Ｅ,"2,128",,-15,1.443,+491.39,－,－
2021/06/08,24,4194,ビジョナル,東Ｍ,"6,900",,+310,414.700,+480.00,634,11.38
2021/06/08,25,4586,メドレックス,東Ｍ,209,,-1,907.000,+464.76,－,2.18
2021/06/08,26,8922,ＪＡＭ,東Ｍ,113,,+3,247.500,+424.36,17.1,0.71
2021/06/08,27,6926,ＯＫＡＹＡ,東１,343,,-14,63.400,+423.97,32.0,1.02
2021/06/08,28,7713,シグマ光機,ＪＱ,"1,933",,+121,304.500,+391.13,20.4,1.02
2021/06/08,29,2183,リニカル,東１,788,,+30,64.600,+389.39,－,3.12
2021/06/08,30,6786,ＲＶＨ,東２,81,,+3,197.000,+370.17,－,0.95
2021/06/08,31,4052,フィーチャ,東Ｍ,"1,167",,-61,49.100,+363.21,－,12.18
2021/06/08,32,7897,ホクシン,東１,180,,+9,"12,362.200",+361.00,169,0.97
2021/06/08,33,7266,今仙電機,東１,766,,+17,87.300,+352.33,41.9,0.36
2021/06/08,34,1486,日興米債ヘ無,東Ｅ,"21,270",,0,2.401,+351.32,－,－
2021/06/08,35,2656,ベクター,ＪＱ,320,,+3,245.300,+349.27,－,4.27
2021/06/08,36,4883,モダリス,東Ｍ,"1,526",,+149,827.900,+347.76,－,6.79
2021/06/08,37,6869,シスメックス,東１,"11,840",,"+1,065","1,390.100",+339.35,61.9,8.04
2021/06/08,38,7743,シード,東１,841,,+40,103.600,+335.29,35.1,1.83
2021/06/08,39,2152,幼児活動研,ＪＱ,"1,165",,+38,83.100,+330.57,15.9,1.75
2021/06/08,40,3246,コーセーＲＥ,東１,683,,+20,69.200,+329.81,9.2,0.87
2021/06/08,41,2158,フロンテオ,東Ｍ,778,,+13,"1,244.800",+323.55,87.1,6.81
2021/06/08,42,6257,藤商事,ＪＱ,889,,-5,42.800,+319.61,14.2,0.49
2021/06/08,43,3639,ボルテージ,東１,489,,-1,138.100,+314.71,－,1.21
2021/06/08,44,8772,アサックス,東１,718,,+21,46.100,+311.61,9.6,0.60
