日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/28,1,1456,大和日経イン,東Ｅ,"4,265",,+35,99.150,"+3,783.67",－,－
2021/10/28,2,3815,メディア工房,東Ｍ,308,,+3,445.400,"+3,773.04",62.1,2.59
2021/10/28,3,2645,ＧＸＬＥ日株,東Ｅ,"2,076",,+7,10.507,"+3,045.81",－,－
2021/10/28,4,4347,ブロメディア,ＪＱ,"1,001",S,+150,"1,090.500","+2,009.28",10.3,2.43
2021/10/28,5,2627,ＧＸｅコ日株,東Ｅ,"2,314",,+15,22.742,"+1,653.43",－,－
2021/10/28,6,2070,ＥＳＧ女活,東EN,"10,570",,-40,1.980,"+1,536.36",－,－
2021/10/28,7,2639,ＧＸバイ日株,東Ｅ,"1,861",,-23,7.928,"+1,442.41",－,－
2021/10/28,8,2644,ＧＸ半導日株,東Ｅ,"2,345",,+38,51.253,"+1,182.93",－,－
2021/10/28,9,9854,愛眼,東１,208,,-12,134.600,"+1,169.81",33.4,0.30
2021/10/28,10,6485,前沢給装,東１,"1,049",,+1,143.400,"+1,169.03",16.0,0.64
2021/10/28,11,2737,トーメンデバ,東１,"6,240",,+570,451.800,"+1,137.81",8.5,1.21
2021/10/28,12,9304,渋沢倉,東１,"2,148",,+45,131.700,"+1,016.10",11.7,0.67
2021/10/28,13,4218,ニチバン,東１,"1,813",,-21,133.400,"+1,011.67",22.1,0.99
2021/10/28,14,5262,日ヒュム,東１,740,,-16,178.400,"+1,008.07",9.0,0.51
2021/10/28,15,3447,信和,東１,722,,0,200.100,+999.45,8.8,0.71
2021/10/28,16,6927,ヘリオスＴＨ,東１,299,,-24,195.900,+988.33,11.5,0.42
2021/10/28,17,4461,一工薬,東１,"3,370",,+200,165.500,+967.74,10.1,0.96
2021/10/28,18,8158,ソーダニッカ,東１,625,,-3,154.400,+943.24,14.1,0.58
2021/10/28,19,7995,バルカー,東１,"2,299",,+157,326.600,+908.02,11.0,1.08
2021/10/28,20,3284,フージャース,東１,698,,+12,701.800,+899.72,8.0,0.88
2021/10/28,21,3553,共和レ,東１,678,,-11,161.200,+895.06,9.8,0.51
2021/10/28,22,6962,大真空,東１,"1,043",,+32,438.400,+874.22,21.0,1.17
2021/10/28,23,8285,三谷産業,東１,384,,+15,508.100,+867.81,14.8,0.62
2021/10/28,24,5902,ホッカンＨＤ,東１,"1,511",,+31,101.100,+862.86,14.2,0.33
2021/10/28,25,4337,ぴあ,東１,"3,960",,+75,150.400,+851.90,－,22.32
2021/10/28,26,6995,東海理,東１,"1,658",,+11,712.200,+849.60,13.2,0.59
2021/10/28,27,8157,都築電,東１,"1,797",,+21,175.100,+841.40,11.7,1.04
2021/10/28,28,6428,オーイズミ,東１,378,,-7,118.400,+839.68,－,0.51
2021/10/28,29,5933,アルインコ,東１,994,,-3,133.100,+830.77,9.6,0.69
2021/10/28,30,4832,ＪＦＥシステ,東２,"1,890",,+132,97.300,+817.92,8.5,1.41
2021/10/28,31,5011,ニチレキ,東１,"1,293",,-13,254.600,+812.54,7.5,0.64
2021/10/28,32,9422,コネクシオ,東１,"1,546",,-31,302.100,+804.49,10.5,1.33
2021/10/28,33,4611,大日塗,東１,854,,+3,208.200,+797.41,9.7,0.51
2021/10/28,34,6820,アイコム,東１,"2,438",,+26,98.600,+788.29,48.6,0.62
2021/10/28,35,5992,中発条,東１,"1,002",,-14,143.400,+758.68,20.8,0.40
2021/10/28,36,5269,日コン,東１,298,,-3,453.500,+754.05,9.4,0.46
2021/10/28,37,8708,アイザワ証Ｇ,東１,"1,102",,+6,296.800,+750.43,－,0.75
