日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/26,1,3760,ケイブ,ＪＱ,"1,236",,+172,"4,677.200","+38,237.70",－,7.94
2021/08/26,2,7162,アストマクス,ＪＱ,252,,+22,"2,294.200","+13,720.48",－,0.60
2021/08/26,3,2566,日興ＥＳＧリ,東Ｅ,"1,188",,+9,86.940,"+7,876.15",－,－
2021/08/26,4,3042,セキュアヴェ,ＪＧ,292,,+19,"1,291.500","+6,919.02",29.6,2.20
2021/08/26,5,4718,早稲アカ,東１,961,,+34,612.800,"+3,026.53",19.6,1.77
2021/08/26,6,4777,ガーラ,ＪＱ,222,,+8,"1,739.900","+2,500.75",－,326
2021/08/26,7,2315,ＣＡＩＣＡ,ＪＱ,205,,+39,"24,734.900","+2,375.97",931,1.51
2021/08/26,8,2072,トップシェア,東EN,"10,200",,-10,1.669,"+1,536.27",－,－
2021/08/26,9,6198,Ｃａｒｅｅｒ,東Ｍ,500,S,+80,"1,252.400","+1,334.59",42.5,3.47
2021/08/26,10,6497,ハマイ,ＪＱ,"1,344",S,+300,329.000,"+1,195.28",44.8,0.67
2021/08/26,11,3912,モバファク,東１,"1,077",,+6,502.900,+954.30,－,3.34
2021/08/26,12,4644,イマジニア,ＪＱ,988,,+16,479.200,+919.57,10.7,0.86
2021/08/26,13,6938,双信電機,東１,885,,+112,"1,553.200",+751.54,13.8,1.38
2021/08/26,14,2565,ＧＸロジ日Ｒ,東Ｅ,"1,217",,+3,24.588,+732.64,－,－
2021/08/26,15,2563,ｉＳ米国株Ｈ,東Ｅ,"2,916",,+4,110.016,+717.42,－,－
2021/08/26,16,2437,シンワワイズ,ＪＱ,393,,-18,"1,173.600",+671.09,－,1.57
2021/08/26,17,3627,ＪＮＳ,東１,516,,+33,230.500,+627.13,－,1.21
2021/08/26,18,2342,トランスＧ,東Ｍ,544,,+19,570.900,+592.84,10.5,1.73
2021/08/26,19,5287,イトヨーギョ,東２,935,,-35,95.600,+533.11,8.0,0.97
2021/08/26,20,7769,リズム,東１,"1,273",,+119,151.900,+505.18,23.4,0.42
2021/08/26,21,3350,レッド,ＪＱ,54,,+1,61.700,+466.06,－,6.42
2021/08/26,22,6297,鉱研工業,ＪＱ,448,,+17,160.700,+446.60,14.0,0.87
2021/08/26,23,3758,アエリア,ＪＱ,477,,+19,209.600,+427.96,17.5,1.21
2021/08/26,24,6428,オーイズミ,東１,389,,+8,219.200,+419.43,－,0.52
2021/08/26,25,9055,アルプス物流,東１,958,,+29,63.700,+401.57,12.1,0.68
2021/08/26,26,3807,フィスコ,ＪＧ,177,,+11,"1,294.700",+399.69,9.3,4.12
2021/08/26,27,2620,ｉＳ米債１３,東Ｅ,"2,593",,+7,84.919,+394.20,－,－
2021/08/26,28,3900,クラウドＷ,東Ｍ,"1,859",,+199,390.900,+389.24,－,8.02
2021/08/26,29,2440,ぐるなび,東１,467,,+22,"2,042.300",+365.32,－,2.75
2021/08/26,30,9479,インプレス,東１,250,,+12,600.100,+360.91,13.9,0.95
2021/08/26,31,2071,ＥＳＧ総合,東EN,"11,200",,-30,6.047,+343.98,－,－
2021/08/26,32,6533,オーケストラ,東１,"3,275",,+279,274.500,+323.61,59.4,8.29
2021/08/26,33,8912,エリアクエス,東２,101,,0,86.700,+310.90,18.6,1.41
2021/08/26,34,3903,ｇｕｍｉ,東１,869,,+10,"3,612.300",+306.93,－,1.57
2021/08/26,35,2743,ピクセル,ＪＱ,94,,+7,190.600,+303.81,－,6.21
