日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/28,1,2563,ｉＳ米国株Ｈ,東Ｅ,"2,739",,+15,795.123,"+11,833.41",－,－
2021/05/28,2,4657,環境管理,ＪＱ,673,,+57,"2,483.100","+10,511.54",16.6,1.50
2021/05/28,3,5017,富士石油,東１,272,,+53,"31,165.700","+6,210.12",12.3,0.44
2021/05/28,4,1418,インタライフ,ＪＱ,244,,+23,"2,282.200","+5,134.40",47.0,1.22
2021/05/28,5,3996,サインポスト,東１,884,,+39,"3,661.600","+4,123.30",－,8.56
2021/05/28,6,1717,明豊ファシリ,東１,884,,+76,932.900,"+3,073.13",15.8,2.57
2021/05/28,7,2191,テラ,ＪＱ,231,,+14,"4,223.700","+2,409.63",－,10.45
2021/05/28,8,5986,モリテック,東１,501,,+57,"4,341.400","+2,284.07",46.8,0.87
2021/05/28,9,1345,日興リート隔,東Ｅ,"2,094",,-11,398.800,"+2,079.23",－,－
2021/05/28,10,2341,アルバイトＴ,ＪＱ,162,,0,"12,913.600","+2,055.86",253,0.99
2021/05/28,11,2667,イメージワン,ＪＱ,860,S,+150,"8,238.100","+1,957.47",162,4.17
2021/05/28,12,6625,ＪＡＬＣＯ,ＪＱ,183,,+6,"2,276.100","+1,887.86",17.0,1.44
2021/05/28,13,1369,Ｏｎｅ２２５,東Ｅ,"29,370",,+640,3.372,"+1,611.68",－,－
2021/05/28,14,2630,ＭＸ米ＳＰ有,東Ｅ,"10,890",,+50,3.868,"+1,574.46",－,－
2021/05/28,15,2521,日興ＳＰヘ有,東Ｅ,"1,469",,+7,448.000,"+1,559.26",－,－
2021/05/28,16,1657,ｉＳ先進国株,東Ｅ,"2,996",,+35,18.017,"+1,329.92",－,－
2021/05/28,17,3326,ランシステム,ＪＱ,710,,-68,"4,054.400","+1,260.08",－,15.14
2021/05/28,18,2627,ＧＸｅコ日株,東Ｅ,"2,177",,-3,36.214,"+1,174.69",－,－
2021/05/28,19,7022,サノヤスＨＤ,東１,149,,0,265.000,"+1,138.32",16.3,0.70
2021/05/28,20,2625,ｉＦＥＴＰＸ,東Ｅ,"1,949",,+37,2.563,"+1,039.11",－,－
