日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/09,1,5940,不二サッシ,東２,82,,+4,"20,470.900","+31,249.00",51.9,0.49
2021/06/09,2,3777,ＦＨＴＨＤ,ＪＧ,18,,+1,"5,875.700","+5,963.67",－,7.09
2021/06/09,3,1597,ＭＸＪリート,東Ｅ,"2,187",,-3,579.040,"+5,097.85",－,－
2021/06/09,4,9973,小僧寿し,ＪＱ,52,,+5,"7,689.900","+3,653.00",50.5,20.63
2021/06/09,5,5216,倉元,ＪＱ,195,S,+50,"1,316.100","+2,337.22",－,21.36
2021/06/09,6,1398,ＳＭＤリート,東Ｅ,"2,182",,-4,960.090,"+2,163.30",－,－
2021/06/09,7,6551,ツナグＧＨＤ,東１,390,,+50,"1,391.300","+1,952.06",－,3.98
2021/06/09,8,1783,アジアＧＨＤ,ＪＱ,49,,+2,388.100,"+1,774.88",288,0.58
2021/06/09,9,6663,太洋工業,ＪＱ,554,S,+80,197.000,"+1,658.93",61.7,1.32
2021/06/09,10,4512,わかもと,東１,335,,-15,"5,591.800","+1,648.53",96.8,1.02
2021/06/09,11,1456,大和日経イン,東Ｅ,"4,360",,+15,26.812,"+1,509.36",－,－
2021/06/09,12,8018,三共興,東１,531,,+17,223.600,"+1,192.49",－,0.61
2021/06/09,13,3390,アイネスト,ＪＱ,79,,0,"4,425.500","+1,166.60",102,2.37
2021/06/09,14,2556,ＯｎｅＪリト,東Ｅ,"2,187",,-2,45.330,"+1,162.67",－,－
2021/06/09,15,8139,ナガホリ,東２,177,,+2,"5,984.800","+1,034.13",18.1,0.23
2021/06/09,16,3350,レッド,ＪＱ,61,,+2,394.400,"+1,033.33",－,2.70
2021/06/09,17,4833,サクセスＨ,ＪＧ,266,,+3,139.900,+928.68,－,4.47
2021/06/09,18,7022,サノヤスＨＤ,東１,149,,+1,161.700,+910.63,16.3,0.70
2021/06/09,19,4814,ネクスウェア,ＪＱ,201,,+2,743.200,+881.77,－,2.99
2021/06/09,20,2778,パレモ・ＨＤ,東２,186,,+11,390.800,+817.37,22.1,1.25
2021/06/09,21,4337,ぴあ,東１,"3,455",,+240,177.700,+792.96,－,28.45
2021/06/09,22,3358,ＹＳフード,ＪＱ,313,,+5,156.000,+791.43,－,1.29
