日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/08/24,4093,東証1部,東邦アセチレン(株),"1,932",+26.11%,+400,"1,932"
2021/08/24,6347,東証JQS,(株)プラコー,516,+5.31%,+26,570
2021/08/24,6567,マザーズ,(株)ＳＥＲＩＯホールディングス,743,+14.31%,+93,750
2021/08/24,7072,マザーズ,(株)インティメート・マージャー,"1,769",+20.42%,+300,"1,769"
2021/08/24,8038,東証1部,東都水産(株),"6,120",+14.39%,+770,"6,350"
2021/08/24,9240,マザーズ,(株)デリバリーコンサルティング,"1,031",+17.03%,+150,"1,031"
2021/08/24,9818,東証2部,大丸エナウィン(株),"2,544",+24.46%,+500,"2,544"
2021/08/24,9941,東証JQS,太洋物産(株),791,+14.47%,+100,791
