日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/09/16,2424,東証1部,(株)ブラス,845,+18.18%,+130,865
2021/09/16,3936,マザーズ,(株)グローバルウェイ,"3,015",+20.02%,+503,"3,015"
2021/09/16,4658,東証1部,日本空調サービス(株),821,+11.40%,+84,887
2021/09/16,5609,東証2部,日本鋳造(株),"1,056",+16.56%,+150,"1,056"
2021/09/16,7036,マザーズ,(株)イーエムネットジャパン,"7,950",+14.39%,"+1,000","7,950"
2021/09/16,7063,マザーズ,(株)Ｂｉｒｄｍａｎ,"1,688",+21.61%,+300,"1,688"
2021/09/16,7091,マザーズ,(株)リビングプラットフォーム,"6,110",+10.89%,+600,"6,510"
2021/09/16,9110,東証1部,ＮＳユナイテッド海運(株),"5,040",+5.66%,+270,"5,470"
2021/09/16,9115,東証1部,明治海運(株),875,+8.02%,+65,960
