日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2022/01/12,3224,マザーズ,(株)ゼネラル・オイスター,"1,132",+15.27%,+150,"1,132"
2022/01/12,4575,マザーズ,(株)キャンバス,207,+15.64%,+28,229
2022/01/12,4977,東証1部,新田ゼラチン(株),683,+17.15%,+100,683
