日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2022/01/24,2345,東証2部,(株)クシム,538,+11.85%,+57,561
2022/01/24,6982,東証2部,(株)リード,716,-4.91%,-37,903
2022/01/24,7133,マザーズ,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ(株),"5,430",+14.80%,+700,"5,430"
2022/01/24,7317,マザーズ,(株)松屋アールアンドディ,"1,262",+8.89%,+103,"1,459"
2022/01/24,9211,マザーズ,(株)エフ・コード,"5,640",+11.68%,+590,"6,050"
