日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/10/12,3094,東証JQS,(株)スーパーバリュー,662,+17.79%,+100,662
2021/10/12,3578,東証2部,倉庫精練(株),564,+16.53%,+80,564
2021/10/12,3927,マザーズ,(株)フーバーブレイン,"1,079",+16.15%,+150,"1,079"
2021/10/12,4673,東証JQS,川崎地質(株),"5,640",+14.17%,+700,"5,640"
2021/10/12,6173,マザーズ,(株)アクアライン,817,+11.01%,+81,886
2021/10/12,6323,東証1部,ローツェ(株),"9,160",+19.58%,"+1,500","9,160"
2021/10/12,9245,マザーズ,(株)リベロ,"1,592",+23.22%,+300,"1,592"
