日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/08/05,3936,マザーズ,(株)グローバルウェイ,"4,505",+18.40%,+700,"4,505"
2021/08/05,4011,マザーズ,(株)ヘッドウォータース,"7,160",+16.23%,"+1,000","7,160"
2021/08/05,5212,東証JQS,不二硝子(株),"1,985",+25.24%,+400,"1,985"
2021/08/05,5644,東証2部,(株)メタルアート,"2,086",+9.91%,+188,"2,298"
2021/08/05,5729,東証2部,日本精鉱(株),"3,135",+11.17%,+315,"3,320"
2021/08/05,7634,東証JQS,(株)星医療酸器,"4,820",+16.99%,+700,"4,820"
2021/08/05,8040,東証2部,(株)東京ソワール,"1,393",+27.45%,+300,"1,393"
2021/08/05,9127,東証2部,玉井商船(株),"1,010",+17.44%,+150,"1,010"
2021/08/05,9476,東証JQS,(株)中央経済社ホールディングス,651,+5.34%,+33,718
