日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/07/29,3936,マザーズ,(株)グローバルウェイ,"2,603",+23.78%,+500,"2,603"
2021/07/29,4366,東証2部,ダイトーケミックス(株),"1,088",+11.02%,+108,"1,130"
2021/07/29,6335,東証1部,(株)東京機械製作所,"1,311",+16.53%,+186,"1,425"
2021/07/29,7379,マザーズ,(株)サーキュレーション,"4,490",+18.47%,+700,"4,490"
2021/07/29,9073,東証JQS,京極運輸商事(株),702,+16.61%,+100,702
2021/07/29,9478,東証JQS,ＳＥホールディングス・アンド・インキュベーションズ(株),239,+26.46%,+50,239
