日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/11/30,2164,東証JQG,(株)地域新聞社,512,+18.52%,+80,512
2021/11/30,2195,東証JQG,アミタホールディングス(株),"4,845",+16.89%,+700,"4,845"
2021/11/30,3787,東証2部,(株)テクノマセマティカル,648,+4.85%,+30,718
2021/11/30,3841,東証JQS,(株)ジーダット,"2,000",+25.00%,+400,"2,000"
2021/11/30,4447,福岡Q,(株)ピー・ビーシステムズ,665,+17.70%,+100,665
2021/11/30,7373,マザーズ,(株)アイドマ・ホールディングス,"5,010",+3.19%,+155,"5,560"
2021/11/30,7946,東証2部,(株)光陽社,"2,161",+22.71%,+400,"2,161"
2021/11/30,8698,東証1部,マネックスグループ(株),931,+9.79%,+83,998
