日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/07/27,3241,東証2部,(株)ウィル,359,+8.13%,+27,412
2021/07/27,3936,マザーズ,(株)グローバルウェイ,"1,703",+21.38%,+300,"1,703"
2021/07/27,6416,東証JQS,桂川電機(株),656,+3.31%,+21,735
2021/07/27,7376,マザーズ,ＢＣＣ(株),"3,055",+19.71%,+503,"3,055"
2021/07/27,9629,東証1部,ピー・シー・エー(株),"4,695",+17.52%,+700,"4,695"
