日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/07/13,2388,東証JQG,(株)ウェッジホールディングス,126,+31.25%,+30,126
2021/07/13,2927,東証JQS,(株)ＡＦＣ−ＨＤアムスライフサイエンス,"1,402",+27.22%,+300,"1,402"
2021/07/13,3999,マザーズ,ナレッジスイート(株),845,+3.94%,+32,963
2021/07/13,4068,マザーズ,ベイシス(株),"9,070",+19.82%,"+1,500","9,070"
2021/07/13,6573,マザーズ,アジャイルメディア・ネットワーク(株),512,+5.13%,+25,567
