日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/12/17,2195,東証JQG,アミタホールディングス(株),"17,570",+20.59%,"+3,000","17,570"
2021/12/17,3189,東証JQS,(株)ＡＮＡＰ,532,+14.16%,+66,546
2021/12/17,3691,マザーズ,(株)リアルワールド,"1,070",+16.30%,+150,"1,070"
2021/12/17,6574,マザーズ,(株)コンヴァノ,812,+4.64%,+36,926
2021/12/17,7070,東証JQG,ＳＩホールディングス(株),570,+16.33%,+80,570
2021/12/17,7254,東証2部,(株)ユニバンス,712,+16.34%,+100,712
2021/12/17,8040,東証2部,(株)東京ソワール,"1,364",+28.08%,+299,"1,365"
2021/12/17,9271,マザーズ,(株)和心,470,+2.17%,+10,540
