日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/06/30,2170,東証1部,(株)リンクアンドモチベーション,782,+13.83%,+95,787
2021/06/30,8202,東証2部,ラオックス(株),231,+27.62%,+50,231
