日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/12/06,1711,東証2部,(株)ＳＤＳホールディングス,435,+20.17%,+73,442
2021/12/06,3083,東証JQS,(株)シーズメン,991,+17.84%,+150,991
2021/12/06,3936,マザーズ,(株)グローバルウェイ,656,+17.99%,+100,656
2021/12/06,4488,マザーズ,ＡＩ　ｉｎｓｉｄｅ(株),"7,700",+14.93%,"+1,000","7,700"
2021/12/06,4591,マザーズ,(株)リボミック,733,+15.80%,+100,733
2021/12/06,4699,東証JQS,ウチダエスコ(株),"2,660",+23.15%,+500,"2,660"
2021/12/06,7078,マザーズ,ＩＮＣＬＵＳＩＶＥ(株),"2,813",+21.62%,+500,"2,813"
2021/12/06,7585,東証JQS,(株)かんなん丸,526,+5.62%,+28,578
2021/12/06,8057,東証1部,(株)内田洋行,"5,200",+12.31%,+570,"5,330"
