日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/07/06,3238,東証2部,セントラル総合開発(株),410,+4.33%,+17,473
2021/07/06,3286,マザーズ,トラストホールディングス(株),601,+19.96%,+100,601
2021/07/06,3649,東証1部,(株)ファインデックス,"1,215",+16.49%,+172,"1,343"
2021/07/06,4193,東証JQS,(株)ファブリカコミュニケーションズ,"4,485",+17.10%,+655,"4,530"
2021/07/06,6031,マザーズ,サイジニア(株),"3,020",+12.27%,+330,"3,190"
