日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/10/05,7585,東証JQS,(株)かんなん丸,642,+18.45%,+100,642
2021/10/05,9246,マザーズ,(株)プロジェクトカンパニー,"4,660",+17.68%,+700,"4,660"
