日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/10/15,2698,東証1部,(株)キャンドゥ,"2,258",+21.53%,+400,"2,258"
2021/10/15,6521,マザーズ,(株)オキサイド,"7,840",+14.62%,"+1,000","7,840"
2021/10/15,6614,東証JQS,(株)シキノハイテック,"3,100",+19.37%,+503,"3,100"
2021/10/15,7946,東証2部,(株)光陽社,"3,130",+19.19%,+504,"3,130"
