日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/06/28,3238,東証2部,セントラル総合開発(株),437,+22.41%,+80,437
2021/06/28,4918,東証JQS,(株)アイビー化粧品,736,+5.14%,+36,850
2021/06/28,5759,マザーズ,日本電解(株),"2,367",+20.34%,+400,"2,367"
2021/06/28,6036,名証1部,ＫｅｅＰｅｒ技研(株),"3,460",+46.30%,"+1,095","3,460"
2021/06/28,9363,東証2部,(株)大運,403,+23.62%,+77,406
